Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.002579,9.083566,[89 14] ; [3 4],[86.14545455 16.85454545] ; [5.85454545 1.14545455],0
n6,1,0.003014,8.799206,[70 31] ; [1 6],[66.39814815 34.60185185] ; [4.60185185 2.39814815],0
p2,1,0.005533,7.696487,[78 24] ; [2 5],[74.86238532 27.13761468] ; [5.13761468 1.86238532],0
p10,1,0.010424,6.560919,[74 26] ; [2 5],[71.02803738 28.97196262] ; [4.97196262 2.02803738],0
p7,1,0.021199,5.310376,[59 41] ; [1 6],[56.07476636 43.92523364] ; [3.92523364 3.07476636],0
a6,1,0.024123,5.085758,[72 31] ; [2 5],[69.29090909 33.70909091] ; [4.70909091 2.29090909],0
p9,1,0.028913,4.772797,[79 21] ; [3 4],[76.63551402 23.36448598] ; [5.36448598 1.63551402],0
d2,1,0.033943,4.497571,[33 70] ; [5 2],[35.58181818 67.41818182] ; [2.41818182 4.58181818],0
n1,1,0.043459,4.07746,[ 6 29] ; [2 1],[ 7.36842105 27.63157895] ; [0.63157895 2.36842105],0
b5,1,0.10073,2.693949,[62 41] ; [2 5],[59.92727273 43.07272727] ; [4.07272727 2.92727273],0
d3,1,0.105346,2.62268,[74 29] ; [3 4],[72.1 30.9] ; [4.9 2.1],0
s5,1,0.141492,2.161659,[30 69] ; [4 3],[31.75471698 67.24528302] ; [2.24528302 4.75471698],0
r1,1,0.144747,2.126758,[82 20] ; [4 3],[80.47706422 21.52293578] ; [5.52293578 1.47706422],0
v1,1,0.152143,2.050637,[57 44] ; [2 5],[55.17592593 45.82407407] ; [3.82407407 3.17592593],0
n2,1,0.173096,1.855922,[25 10] ; [1 2],[23.94736842 11.05263158] ; [2.05263158 0.94736842],0
s7,1,0.173497,1.852466,[32 68] ; [4 3],[33.64485981 66.35514019] ; [2.35514019 4.64485981],0
a7,1,0.189065,1.724892,[81 22] ; [4 3],[79.59090909 23.40909091] ; [5.40909091 1.59090909],0
b4,1,0.19366,1.68955,[63 40] ; [6 1],[64.60909091 38.39090909] ; [4.39090909 2.60909091],0
r3,1,0.204824,1.607638,[98  4] ; [6 1],[97.32110092  4.67889908] ; [6.67889908 0.32110092],0
p1,1,0.204824,1.607638,[ 4 98] ; [1 6],[ 4.67889908 97.32110092] ; [0.32110092 6.67889908],0
a5,1,0.244052,1.357033,[66 37] ; [6 1],[67.41818182 35.58181818] ; [4.58181818 2.41818182],0
d1,1,0.3293,0.951648,[54 49] ; [5 2],[55.24545455 47.75454545] ; [3.75454545 3.24545455],0
b2,1,0.336598,0.923347,[14 32] ; [3 3],[15.03846154 30.96153846] ; [1.96153846 4.03846154],0
b3,1,0.336598,0.923347,[14 32] ; [3 3],[15.03846154 30.96153846] ; [1.96153846 4.03846154],0
s2,1,0.353891,0.859454,[48 55] ; [2 5],[46.81818182 56.18181818] ; [3.18181818 3.81818182],0
r2,1,0.374895,0.787375,[97  6] ; [6 1],[96.44545455  6.55454545] ; [6.55454545 0.44545455],0
p8,1,0.441292,0.592922,[50 51] ; [2 4],[49.08411215 51.91588785] ; [2.91588785 3.08411215],0
p6,1,0.451338,0.56729,[27 72] ; [1 6],[26.1509434 72.8490566] ; [1.8490566 5.1509434],0
p11,1,0.479616,0.499736,[72 31] ; [4 3],[71.16363636 31.83636364] ; [4.83636364 2.16363636],0
a3,1,0.516977,0.419919,[71 32] ; [4 3],[70.22727273 32.77272727] ; [4.77272727 2.22727273],0
b1,1,0.516977,0.419919,[32 71] ; [3 4],[32.77272727 70.22727273] ; [2.22727273 4.77272727],0
a4,1,0.555005,0.348427,[33 70] ; [3 4],[33.70909091 69.29090909] ; [2.29090909 4.70909091],0
u2,1,0.580758,0.305011,[16 16] ; [1 2],[15.54285714 16.45714286] ; [1.45714286 1.54285714],0
v3,1,0.627336,0.23569,[43 56] ; [2 4],[42.42857143 56.57142857] ; [2.57142857 3.42857143],0
s6,1,0.631497,0.230036,[63 38] ; [5 2],[63.59259259 37.40740741] ; [4.40740741 2.59259259],0
s4,1,0.654823,0.199873,[22 81] ; [2 5],[22.47272727 80.52727273] ; [1.52727273 5.47272727],0
s3,1,0.65966,0.193936,[50 53] ; [4 3],[50.56363636 52.43636364] ; [3.43636364 3.56363636],0
p3,1,0.66759,0.184434,[37 64] ; [2 5],[36.47222222 64.52777778] ; [2.52777778 4.47222222],0
n3,1,0.691862,0.157077,[23 13] ; [1 1],[22.73684211 13.26315789] ; [1.26315789 0.73684211],0
d5,1,0.696095,0.152566,[82 21] ; [6 1],[82.4 20.6] ; [5.6 1.4],0
p4,1,0.752335,0.099579,[50 52] ; [3 4],[49.59633028 52.40366972] ; [3.40366972 3.59633028],0
a2,1,0.782399,0.076283,[19 84] ; [1 6],[18.72727273 84.27272727] ; [1.27272727 5.72727273],0
