Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,33.452409,[32 16] ; [ 2 36],[18.97674419 29.02325581] ; [15.02325581 22.97674419],1
s7,1,0.013538,6.097357,[22 22] ; [ 8 27],[16.70886076 27.29113924] ; [13.29113924 21.70886076],0
s6,1,0.01443,5.984795,[34 14] ; [17 21],[28.46511628 19.53488372] ; [22.53488372 15.46511628],0
u3,1,0.044353,4.043062,[14  4] ; [5 7],[11.4  6.6] ; [7.6 4.4],0
d4,1,0.044396,4.041419,[37  9] ; [23 15],[32.85714286 13.14285714] ; [27.14285714 10.85714286],0
b2,1,0.055796,3.65814,[ 3 29] ; [ 6 14],[ 5.53846154 26.46153846] ; [ 3.46153846 16.53846154],0
b3,1,0.055796,3.65814,[ 3 29] ; [ 6 14],[ 5.53846154 26.46153846] ; [ 3.46153846 16.53846154],0
b4,1,0.059688,3.546024,[30 18] ; [16 22],[25.6744186 22.3255814] ; [20.3255814 17.6744186],0
v2,1,0.072198,3.232323,[18 26] ; [22 14],[22. 22.] ; [18. 18.],0
s4,1,0.086731,2.934023,[12 36] ; [ 4 34],[ 8.93023256 39.06976744] ; [ 7.06976744 30.93023256],0
s5,1,0.103731,2.647218,[13 34] ; [ 5 33],[ 9.95294118 37.04705882] ; [ 8.04705882 29.95294118],0
r3,1,0.151224,2.059866,[45  3] ; [32  6],[42.97674419  5.02325581] ; [34.02325581  3.97674419],0
s1,1,0.159321,1.980656,[ 5 43] ; [ 1 37],[ 3.34883721 44.65116279] ; [ 2.65116279 35.34883721],0
v1,1,0.16801,1.900611,[15 31] ; [18 20],[18.07142857 27.92857143] ; [14.92857143 23.07142857],0
n2,1,0.184317,1.762465,[15  2] ; [6 3],[13.73076923  3.26923077] ; [7.26923077 1.73076923],0
d5,1,0.18591,1.749735,[31 16] ; [30  8],[33.72941176 13.27058824] ; [27.27058824 10.72941176],0
n3,1,0.18598,1.749177,[11  6] ; [8 1],[12.42307692  4.57692308] ; [6.57692308 2.42307692],0
p2,1,0.209727,1.57331,[36 12] ; [31  5],[38.28571429  9.71428571] ; [28.71428571  7.28571429],0
p8,1,0.226641,1.46182,[23 24] ; [23 14],[25.73809524 21.26190476] ; [20.26190476 16.73809524],0
p5,1,0.261747,1.259491,[ 2 45] ; [ 4 34],[ 3.31764706 43.68235294] ; [ 2.68235294 35.31764706],0
b5,1,0.297776,1.084126,[33 15] ; [22 16],[30.69767442 17.30232558] ; [24.30232558 13.69767442],0
d2,1,0.314476,1.011782,[16 31] ; [17 21],[18.24705882 28.75294118] ; [14.75294118 23.24705882],0
a7,1,0.336486,0.923774,[28 20] ; [26 12],[30.13953488 17.86046512] ; [23.86046512 14.13953488],0
p10,1,0.345934,0.888317,[29 19] ; [26 11],[31.05882353 16.94117647] ; [23.94117647 13.05882353],0
p11,1,0.366472,0.815594,[31 17] ; [28 10],[32.93023256 15.06976744] ; [26.06976744 11.93023256],0
p9,1,0.366472,0.815594,[31 17] ; [28 10],[32.93023256 15.06976744] ; [26.06976744 11.93023256],0
s8,1,0.404758,0.694145,[18 30] ; [11 27],[16.18604651 31.81395349] ; [12.81395349 25.18604651],0
a2,1,0.432375,0.616436,[ 7 41] ; [ 8 30],[ 8.37209302 39.62790698] ; [ 6.62790698 31.37209302],0
p4,1,0.432781,0.615347,[30 18] ; [20 17],[28.23529412 19.76470588] ; [21.76470588 15.23529412],0
a3,1,0.442628,0.589461,[29 19] ; [26 12],[30.69767442 17.30232558] ; [24.30232558 13.69767442],0
v4,1,0.447625,0.576659,[40  6] ; [35  3],[41.07142857  4.92857143] ; [33.92857143  4.07142857],0
n4,1,0.498503,0.458122,[23 25] ; [21 17],[24.55813953 23.44186047] ; [19.44186047 18.55813953],0
u2,1,0.527225,0.399737,[16  3] ; [9 3],[15.32258065  3.67741935] ; [9.67741935 2.32258065],0
a8,1,0.532191,0.390205,[ 6 39] ; [ 3 31],[ 5.12658228 39.87341772] ; [ 3.87341772 30.12658228],0
p3,1,0.613719,0.254795,[22 26] ; [19 18],[23.15294118 24.84705882] ; [17.84705882 19.15294118],0
r2,1,0.647007,0.209694,[37  9] ; [29  9],[36.14285714  9.85714286] ; [29.85714286  8.14285714],0
a5,1,0.649511,0.206517,[28 20] ; [24 14],[29.02325581 18.97674419] ; [22.97674419 15.02325581],0
n1,1,0.656005,0.198413,[ 4 12] ; [3 6],[ 4.48 11.52] ; [2.52 6.48],0
d3,1,0.682192,0.167669,[30 17] ; [22 15],[29.0952381 17.9047619] ; [22.9047619 14.0952381],0
u1,1,0.728066,0.120895,[ 4 44] ; [ 4 34],[ 4.46511628 43.53488372] ; [ 3.53488372 34.46511628],0
p1,1,0.810494,0.057499,[ 2 46] ; [ 2 36],[ 2.23255814 45.76744186] ; [ 1.76744186 36.23255814],0
r4,1,0.817393,0.053315,[33 15] ; [27 11],[33.48837209 14.51162791] ; [26.51162791 11.48837209],0
r1,1,0.817393,0.053315,[33 15] ; [27 11],[33.48837209 14.51162791] ; [26.51162791 11.48837209],0
v3,1,0.822366,0.050401,[10 35] ; [ 9 28],[10.42682927 34.57317073] ; [ 8.57317073 28.42682927],0
b1,1,0.863105,0.029729,[32 16] ; [26 12],[32.37209302 15.62790698] ; [25.62790698 12.37209302],0
n5,1,0.901672,0.015264,[24 24] ; [18 19],[23.71764706 24.28235294] ; [18.28235294 18.71764706],0
d1,1,0.919206,0.010289,[22 26] ; [17 21],[21.76744186 26.23255814] ; [17.23255814 20.76744186],0
a4,1,0.931902,0.007302,[16 32] ; [13 25],[16.18604651 31.81395349] ; [12.81395349 25.18604651],0
p6,1,0.981676,0.000527,[16 31] ; [12 23],[16.04878049 30.95121951] ; [11.95121951 23.04878049],0
a6,1,0.987043,0.000264,[31 16] ; [25 13],[30.96470588 16.03529412] ; [25.03529412 12.96470588],0
