Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.001677,9.873056,[51 10] ; [5 7],[46.79452055 14.20547945] ; [9.20547945 2.79452055],0
a7,1,0.004128,8.226505,[46 15] ; [4 8],[41.78082192 19.21917808] ; [8.21917808 3.78082192],0
p7,1,0.013134,6.150977,[26 33] ; [10  2],[29.91549296 29.08450704] ; [6.08450704 5.91549296],0
p6,1,0.015464,5.862773,[10 47] ; [6 6],[13.2173913 43.7826087] ; [2.7826087 9.2173913],0
a3,1,0.019817,5.427963,[42 19] ; [4 8],[38.43835616 22.56164384] ; [7.56164384 4.43835616],0
a5,1,0.02736,4.867933,[41 20] ; [4 8],[37.60273973 23.39726027] ; [7.39726027 4.60273973],0
d2,1,0.029781,4.721912,[31 30] ; [ 2 10],[27.57534247 33.42465753] ; [5.42465753 6.57534247],0
d3,1,0.072221,3.231817,[42 19] ; [5 7],[39.2739726 21.7260274] ; [7.7260274 4.2739726],0
p10,1,0.087156,2.926141,[20 41] ; [ 1 11],[17.54794521 43.45205479] ; [3.45205479 8.54794521],0
p4,1,0.139405,2.18452,[26 34] ; [8 4],[28.33333333 31.66666667] ; [5.66666667 6.33333333],0
r1,1,0.176798,1.824339,[47 14] ; [7 5],[45.12328767 15.87671233] ; [8.87671233 3.12328767],0
p5,1,0.194099,1.686225,[ 1 60] ; [ 1 11],[ 1.67123288 59.32876712] ; [ 0.32876712 11.67123288],0
s6,1,0.205903,1.6,[32 28] ; [4 8],[30. 30.] ; [6. 6.],0
p2,1,0.215072,1.536952,[34 27] ; [9 3],[35.93150685 25.06849315] ; [7.06849315 4.93150685],0
u3,1,0.280077,1.166717,[ 9 10] ; [2 6],[ 7.74074074 11.25925926] ; [3.25925926 4.74074074],0
a8,1,0.281597,1.159367,[ 4 48] ; [2 9],[ 4.95238095 47.04761905] ; [1.04761905 9.95238095],0
s8,1,0.296676,1.089076,[16 44] ; [5 7],[17.5 42.5] ; [3.5 8.5],0
s3,1,0.34656,0.886012,[24 37] ; [6 5],[25.41666667 35.58333333] ; [4.58333333 6.41666667],0
r3,1,0.362342,0.829761,[56  5] ; [10  2],[55.15068493  5.84931507] ; [10.84931507  1.15068493],0
p3,1,0.380041,0.770569,[23 37] ; [3 9],[21.66666667 38.33333333] ; [4.33333333 7.66666667],0
b3,1,0.391212,0.735171,[13 25] ; [1 5],[12.09090909 25.90909091] ; [1.90909091 4.09090909],0
b2,1,0.391212,0.735171,[13 25] ; [1 5],[12.09090909 25.90909091] ; [1.90909091 4.09090909],0
p8,1,0.426234,0.633062,[23 38] ; [6 6],[24.23287671 36.76712329] ; [4.76712329 7.23287671],0
n1,1,0.481924,0.494505,[ 5 11] ; [2 2],[ 5.6 10.4] ; [1.4 2.6],0
b1,1,0.483834,0.490208,[34 27] ; [8 4],[35.09589041 25.90410959] ; [6.90410959 5.09589041],0
b5,1,0.492831,0.470339,[37 24] ; [6 6],[35.93150685 25.06849315] ; [7.06849315 4.93150685],0
s7,1,0.568409,0.325353,[21 37] ; [3 8],[20.17391304 37.82608696] ; [3.82608696 7.17391304],0
s2,1,0.581002,0.304617,[22 38] ; [5 6],[22.81690141 37.18309859] ; [4.18309859 6.81690141],0
n2,1,0.626928,0.23625,[11  5] ; [4 1],[11.42857143  4.57142857] ; [3.57142857 1.42857143],0
p1,1,0.634633,0.225831,[ 3 58] ; [ 1 11],[ 3.34246575 57.65753425] ; [ 0.65753425 11.34246575],0
s5,1,0.658743,0.195054,[13 45] ; [ 2 10],[12.42857143 45.57142857] ; [2.57142857 9.42857143],0
a6,1,0.713327,0.134976,[39 22] ; [7 5],[38.43835616 22.56164384] ; [7.56164384 4.43835616],0
r2,1,0.760518,0.092903,[52  8] ; [10  2],[51.66666667  8.33333333] ; [10.33333333  1.66666667],0
v3,1,0.794896,0.067578,[27 32] ; [5 7],[26.5915493 32.4084507] ; [5.4084507 6.5915493],0
s4,1,0.858802,0.031648,[ 6 54] ; [ 1 11],[ 5.83333333 54.16666667] ; [ 1.16666667 10.83333333],0
p11,1,0.876138,0.024294,[32 29] ; [6 6],[31.75342466 29.24657534] ; [6.24657534 5.75342466],0
b4,1,0.881556,0.0222,[42 19] ; [8 4],[41.78082192 19.21917808] ; [8.21917808 3.78082192],0
n6,1,0.881556,0.0222,[42 19] ; [8 4],[41.78082192 19.21917808] ; [8.21917808 3.78082192],0
u2,1,0.890787,0.018854,[8 9] ; [4 4],[8.16 8.84] ; [3.84 4.16],0
r4,1,0.929296,0.007873,[45 16] ; [9 3],[45.12328767 15.87671233] ; [8.87671233 3.12328767],0
n4,1,0.941862,0.005319,[40 21] ; [8 4],[40.10958904 20.89041096] ; [7.89041096 4.10958904],0
v1,1,0.958595,0.002695,[30 31] ; [6 6],[30.08219178 30.91780822] ; [5.91780822 6.08219178],0
n5,1,0.958595,0.002695,[31 30] ; [6 6],[30.91780822 30.08219178] ; [6.08219178 5.91780822],0
