Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,24.776482,[35 16] ; [16 53],[21.675 29.325] ; [29.325 39.675],1
p7,1,0.518936,0.416008,[32 20] ; [39 31],[30.26229508 21.73770492] ; [40.73770492 29.26229508],0
r2,1,0.539265,0.376905,[50  3] ; [64  6],[49.12195122  3.87804878] ; [64.87804878  5.12195122],0
s4,1,0.552002,0.353743,[12 41] ; [13 58],[10.68548387 42.31451613] ; [14.31451613 56.68548387],0
b1,1,0.556444,0.345899,[16 37] ; [25 46],[17.52419355 35.47580645] ; [23.47580645 47.52419355],0
d3,1,0.604166,0.268758,[32 21] ; [39 31],[30.59349593 22.40650407] ; [40.40650407 29.59349593],0
u2,1,0.657342,0.196769,[12 10] ; [14 15],[11.21568627 10.78431373] ; [14.78431373 14.21568627],0
p12,1,0.667891,0.184079,[ 4 49] ; [ 4 67],[ 3.41935484 49.58064516] ; [ 4.58064516 66.41935484],0
n1,1,0.668576,0.183273,[4 7] ; [11 14],[4.58333333 6.41666667] ; [10.41666667 14.58333333],0
b2,1,0.713426,0.134879,[13 21] ; [14 27],[12.24 21.76] ; [14.76 26.24],0
b3,1,0.713426,0.134879,[13 21] ; [14 27],[12.24 21.76] ; [14.76 26.24],0
p1,1,0.741603,0.108722,[ 5 48] ; [ 8 63],[ 5.55645161 47.44354839] ; [ 7.44354839 63.55645161],0
a2,1,0.741603,0.108722,[ 5 48] ; [ 8 63],[ 5.55645161 47.44354839] ; [ 7.44354839 63.55645161],0
u4,1,0.834307,0.043757,[ 1 52] ; [ 1 70],[ 0.85483871 52.14516129] ; [ 1.14516129 69.85483871],0
b5,1,0.839708,0.040912,[36 17] ; [47 24],[35.47580645 17.52419355] ; [47.52419355 23.47580645],0
a3,1,0.940711,0.005532,[31 22] ; [42 29],[31.2016129 21.7983871] ; [41.7983871 29.2016129],0
d2,1,0.946337,0.00453,[20 33] ; [26 44],[19.82113821 33.17886179] ; [26.17886179 43.82113821],0
u3,1,0.964454,0.001986,[10 12] ; [13 16],[ 9.92156863 12.07843137] ; [13.07843137 15.92156863],0
a4,1,0.985193,0.000344,[18 35] ; [24 47],[17.9516129 35.0483871] ; [24.0483871 46.9516129],0
