Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,46.150807,[317  76] ; [52 56],[289.45508982 103.54491018] ; [79.54491018 28.45508982],1
u3,1,0.48225,0.49377,[50 25] ; [34 22],[48.09160305 26.90839695] ; [35.90839695 20.09160305],0
s6,1,0.504452,0.445558,[292  92] ; [78 29],[289.36863544  94.63136456] ; [80.63136456 26.36863544],0
s1,1,0.514415,0.425077,[ 13 376] ; [  5 102],[ 14.11693548 374.88306452] ; [  3.88306452 103.11693548],0
v4,1,0.520856,0.412198,[386   7] ; [106   3],[385.17131474   7.82868526] ; [106.82868526   2.17131474],0
r3,1,0.530014,0.394364,[386   7] ; [107   1],[386.7245509   6.2754491] ; [106.2754491   1.7245509],0
n2,1,0.540152,0.375259,[51 18] ; [12  6],[49.96551724 19.03448276] ; [13.03448276  4.96551724],0
b4,1,0.551017,0.355499,[236 157] ; [62 47],[233.29482072 159.70517928] ; [64.70517928 44.29482072],0
n3,1,0.593182,0.285402,[54 14] ; [14  5],[53.14942529 14.85057471] ; [14.85057471  4.14942529],0
v3,1,0.664187,0.188478,[168 209] ; [43 59],[166.06889353 210.93110647] ; [44.93110647 57.06889353],0
u2,1,0.664223,0.188435,[47 28] ; [33 23],[45.80152672 29.19847328] ; [34.19847328 21.80152672],0
p6,1,0.6685,0.183362,[195 195] ; [51 56],[193.03822938 196.96177062] ; [52.96177062 54.03822938],0
n5,1,0.713053,0.135247,[319  73] ; [87 22],[317.66866267  74.33133733] ; [88.33133733 20.66866267],0
n6,1,0.727989,0.120966,[346  46] ; [94 14],[344.96  47.04] ; [95.04 12.96],0
p1,1,0.733019,0.116357,[ 42 348] ; [13 96],[ 42.98597194 347.01402806] ; [12.01402806 96.98597194],0
n1,1,0.759873,0.09342,[26 42] ; [ 8 11],[26.57471264 41.42528736] ; [ 7.42528736 11.57471264],0
a8,1,0.764372,0.089847,[ 49 302] ; [15 84],[ 49.92 301.08] ; [14.08 84.92],0
s4,1,0.865005,0.028902,[ 68 320] ; [18 89],[ 67.41010101 320.58989899] ; [18.58989899 88.41010101],0
