Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,126.588233,[ 84 220] ; [201  68],[151.20418848 152.79581152] ; [133.79581152 135.20418848],1
s2,1,0.0,82.947474,[106 208] ; [195  78],[161.01192504 152.98807496] ; [139.98807496 133.01192504],1
s3,1,0.0,76.71164,[123 188] ; [205  66],[175.27147766 135.72852234] ; [152.72852234 118.27147766],1
s6,1,0.0,70.467559,[161 146] ; [233  41],[208.18932874  98.81067126] ; [185.81067126  88.18932874],1
p6,1,2e-06,22.240249,[ 90 219] ; [131 141],[117.53700516 191.46299484] ; [103.46299484 168.53700516],1
v3,1,5e-06,21.016164,[ 98 205] ; [136 129],[124.82746479 178.17253521] ; [109.17253521 155.82746479],1
s5,1,1.9e-05,18.287528,[ 82 227] ; [115 149],[106.23560209 202.76439791] ; [ 90.76439791 173.23560209],1
a3,1,0.000142,14.480523,[217  99] ; [227  49],[237.  79.] ; [207.  69.],1
p3,1,0.000503,12.105342,[145 168] ; [168 109],[166.04915254 146.95084746] ; [146.95084746 130.04915254],1
d2,1,0.000525,12.02583,[144 169] ; [167 110],[164.98813559 148.01186441] ; [146.01186441 130.98813559],1
d1,1,0.000717,11.443809,[204 112] ; [214  63],[222.74536256  93.25463744] ; [195.25463744  81.74536256],1
n4,1,0.000719,11.43868,[242  74] ; [242  35],[257.91568297  58.08431703] ; [226.08431703  50.91568297],1
p7,1,0.000948,10.926192,[191 117] ; [200  67],[209.44  98.56] ; [181.56  85.44],1
v1,1,0.000949,10.92428,[156 151] ; [171  94],[175.50524476 131.49475524] ; [151.49475524 113.50524476],1
a5,1,0.001582,9.980395,[232  84] ; [233  44],[247.79089376  68.20910624] ; [217.20910624  59.79089376],0
n5,1,0.007131,7.239646,[232  81] ; [229  46],[245.3962585  67.6037415] ; [215.6037415  59.3962585],0
p9,1,0.007747,7.09102,[267  44] ; [255  20],[277.03412969  33.96587031] ; [244.96587031  30.03412969],0
r4,1,0.008315,6.96434,[278  38] ; [261  16],[287.22428331  28.77571669] ; [251.77571669  25.22428331],0
b2,1,0.00875,6.873137,[ 55 123] ; [ 88 112],[ 67.33862434 110.66137566] ; [ 75.66137566 124.33862434],0
b3,1,0.00875,6.873137,[ 55 123] ; [ 88 112],[ 67.33862434 110.66137566] ; [ 75.66137566 124.33862434],0
p4,1,0.01136,6.408121,[187 127] ; [192  84],[201.70508475 112.29491525] ; [177.29491525  98.70508475],0
p5,1,0.011734,6.350627,[ 29 285] ; [ 44 229],[ 39.04940375 274.95059625] ; [ 33.95059625 239.04940375],0
s1,1,0.014614,5.962448,[  3 311] ; [ 11 261],[  7.50170648 306.49829352] ; [  6.49829352 265.50170648],0
p8,1,0.014678,5.954692,[161 149] ; [168 103],[175.54216867 134.45783133] ; [153.45783133 117.54216867],0
u4,1,0.015871,5.817107,[  3 312] ; [ 11 266],[  7.44932432 307.55067568] ; [  6.55067568 270.44932432],0
r1,1,0.017476,5.647945,[243  71] ; [234  41],[254.29202037  59.70797963] ; [222.70797963  52.29202037],0
p12,1,0.023177,5.15519,[ 19 294] ; [ 31 243],[ 26.66098807 286.33901193] ; [ 23.33901193 250.66098807],0
p10,1,0.041444,4.157769,[265  47] ; [248  26],[273.1331058  38.8668942] ; [239.8668942  34.1331058],0
u1,1,0.05305,3.742331,[ 54 262] ; [ 65 212],[ 63.41315346 252.58684654] ; [ 55.58684654 221.41315346],0
a6,1,0.059305,3.556704,[232  84] ; [183  93],[221.52027027  94.47972973] ; [193.47972973  82.52027027],0
u3,1,0.060465,3.52459,[55 43] ; [36 14],[60.25675676 37.74324324] ; [30.74324324 19.25675676],0
r2,1,0.080403,3.056743,[290  20] ; [264   9],[294.57975986  15.42024014] ; [259.42024014  13.57975986],0
s4,1,0.081996,3.02488,[ 38 270] ; [ 48 227],[ 45.43396226 262.56603774] ; [ 40.56603774 234.43396226],0
d4,1,0.083568,2.994097,[275  40] ; [254  23],[281.47804054  33.52195946] ; [247.52195946  29.47804054],0
a1,1,0.089186,2.889,[ 11 305] ; [ 18 259],[ 15.45362563 300.54637437] ; [ 13.54637437 263.45362563],0
v2,1,0.091004,2.856525,[172 130] ; [170  96],[181.83802817 120.16197183] ; [160.16197183 105.83802817],0
a8,1,0.094608,2.794165,[ 35 250] ; [ 44 209],[ 41.84944238 243.15055762] ; [ 37.15055762 215.84944238],0
a7,1,0.125999,2.341113,[239  76] ; [194  82],[230.78680203  84.21319797] ; [202.21319797  73.78680203],0
a2,1,0.133103,2.25594,[ 72 244] ; [ 78 199],[ 79.93254637 236.06745363] ; [ 70.06745363 206.93254637],0
