Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000576,11.852257,[78 22] ; [ 8 12],[71.66666667 28.33333333] ; [14.33333333  5.66666667],1
p11,1,0.006261,7.473668,[80 21] ; [10 10],[75.12396694 25.87603306] ; [14.87603306  5.12396694],0
b1,1,0.077917,3.107826,[30 71] ; [10 10],[33.38842975 67.61157025] ; [ 6.61157025 13.38842975],0
p7,1,0.419634,0.65134,[76 21] ; [14  6],[74.61538462 22.38461538] ; [15.38461538  4.61538462],0
