Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.676748,[390  34] ; [5 7],[384.12844037  39.87155963] ; [10.87155963  1.12844037],1
r2,1,4e-06,21.385682,[399  19] ; [7 4],[395.58974359  22.41025641] ; [10.41025641  0.58974359],1
p11,1,0.000654,11.616509,[345  79] ; [5 7],[340.36697248  83.63302752] ; [9.63302752 2.36697248],1
p2,1,0.00164,9.914779,[355  66] ; [6 6],[350.99538106  70.00461894] ; [10.00461894  1.99538106],0
p9,1,0.005969,7.559672,[359  56] ; [7 5],[355.71428571  59.28571429] ; [10.28571429  1.71428571],0
r1,1,0.014719,5.949766,[357  65] ; [7 5],[353.93548387  68.06451613] ; [10.06451613  1.93548387],0
b1,1,0.020124,5.401092,[145 279] ; [8 4],[148.78899083 275.21100917] ; [4.21100917 7.78899083],0
n3,1,0.028254,4.8125,[63 21] ; [1 3],[61.09090909 22.90909091] ; [2.90909091 1.09090909],0
s3,1,0.029667,4.728473,[235 180] ; [3 9],[231.31147541 183.68852459] ; [6.68852459 5.31147541],0
v1,1,0.071582,3.246362,[276 138] ; [5 7],[273.08450704 140.91549296] ; [7.91549296 4.08450704],0
s8,1,0.101873,2.67598,[206 215] ; [3 9],[203.20785219 217.79214781] ; [5.79214781 6.20785219],0
p10,1,0.12836,2.312227,[347  69] ; [8 4],[345.04672897  70.95327103] ; [9.95327103 2.04672897],0
p7,1,0.130484,2.286739,[277 135] ; [5 6],[274.66666667 137.33333333] ; [7.33333333 3.66666667],0
a6,1,0.133139,2.255515,[297 126] ; [6 6],[294.64137931 128.35862069] ; [8.35862069 3.64137931],0
n5,1,0.166009,1.918615,[310 109] ; [11  1],[312.06264501 106.93735499] ; [8.93735499 3.06264501],0
p1,1,0.19268,1.697006,[ 29 394] ; [ 2 10],[ 30.14482759 392.85517241] ; [ 0.85517241 11.14482759],0
s1,1,0.199683,1.64469,[ 10 407] ; [ 1 11],[ 10.69230769 406.30769231] ; [ 0.30769231 11.69230769],0
a4,1,0.238381,1.390143,[209 214] ; [8 4],[211.0137931 211.9862069] ; [5.9862069 6.0137931],0
a5,1,0.249785,1.324507,[340  84] ; [8 4],[338.42201835  85.57798165] ; [9.57798165 2.42201835],0
s4,1,0.328021,0.956694,[ 62 358] ; [3 9],[ 63.19444444 356.80555556] ; [ 1.80555556 10.19444444],0
d3,1,0.349122,0.876645,[331  93] ; [8 4],[329.66972477  94.33027523] ; [9.33027523 2.66972477],0
s2,1,0.387188,0.747753,[228 192] ; [5 7],[226.52777778 193.47222222] ; [6.47222222 5.52777778],0
p12,1,0.414205,0.666699,[ 40 378] ; [ 2 10],[ 40.82790698 377.17209302] ; [ 1.17209302 10.82790698],0
s7,1,0.41499,0.664461,[217 188] ; [5 7],[215.61151079 189.38848921] ; [6.38848921 5.61151079],0
s6,1,0.424779,0.637055,[287 128] ; [7 5],[285.73770492 129.26229508] ; [8.26229508 3.73770492],0
n1,1,0.434881,0.609754,[26 57] ; [2 2],[26.71264368 56.28735632] ; [1.28735632 2.71264368],0
d1,1,0.43894,0.599051,[311 113] ; [10  2],[312.16513761 111.83486239] ; [8.83486239 3.16513761],0
a7,1,0.47612,0.507738,[320 103] ; [8 4],[318.95172414 104.04827586] ; [9.04827586 2.95172414],0
d2,1,0.493267,0.469392,[240 183] ; [8 4],[241.15862069 181.84137931] ; [6.84137931 5.15862069],0
b2,1,0.541182,0.373354,[103 157] ; [3 7],[102.07407407 157.92592593] ; [3.92592593 6.07407407],0
b3,1,0.541182,0.373354,[103 157] ; [3 7],[102.07407407 157.92592593] ; [3.92592593 6.07407407],0
n6,1,0.544604,0.367073,[358  61] ; [11  1],[358.7262181  60.2737819] ; [10.2737819  1.7262181],0
p5,1,0.550642,0.356168,[ 47 375] ; [ 2 10],[ 47.64516129 374.35483871] ; [ 1.35483871 10.64516129],0
v4,1,0.634259,0.226329,[400  22] ; [11  1],[399.6359447  22.3640553] ; [11.3640553  0.6359447],0
b5,1,0.63719,0.222436,[254 170] ; [8 4],[254.78899083 169.21100917] ; [7.21100917 4.78899083],0
a2,1,0.66151,0.191694,[117 307] ; [4 8],[117.66972477 306.33027523] ; [3.33027523 8.66972477],0
v3,1,0.681913,0.16798,[230 181] ; [6 6],[229.30496454 181.69503546] ; [6.69503546 5.30496454],0
b4,1,0.683662,0.166032,[258 166] ; [8 4],[258.67889908 165.32110092] ; [7.32110092 4.67889908],0
a3,1,0.699779,0.148702,[333  90] ; [10  2],[333.53793103  89.46206897] ; [9.46206897 2.53793103],0
n4,1,0.711859,0.136427,[335  87] ; [9 3],[334.48847926  87.51152074] ; [9.51152074 2.48847926],0
s5,1,0.788444,0.072002,[150 254] ; [4 8],[149.55769231 254.44230769] ; [4.44230769 7.55769231],0
p8,1,0.798484,0.065183,[225 187] ; [7 5],[225.43396226 186.56603774] ; [6.56603774 5.43396226],0
p3,1,0.806793,0.059812,[225 195] ; [6 6],[224.58333333 195.41666667] ; [6.41666667 5.58333333],0
a1,1,0.812569,0.056223,[ 28 396] ; [ 1 11],[ 28.20183486 395.79816514] ; [ 0.79816514 11.20183486],0
u3,1,0.815256,0.054593,[53 38] ; [1 1],[52.83870968 38.16129032] ; [1.16129032 0.83870968],0
p6,1,0.821053,0.051162,[158 253] ; [5 7],[158.37588652 252.62411348] ; [4.62411348 7.37588652],0
u1,1,0.847494,0.036986,[ 96 328] ; [3 9],[ 96.27522936 327.72477064] ; [2.72477064 9.27522936],0
u2,1,0.861759,0.030323,[50 39] ; [1 1],[49.87912088 39.12087912] ; [1.12087912 0.87912088],0
p4,1,0.910067,0.012759,[259 159] ; [7 4],[259.17948718 158.82051282] ; [6.82051282 4.17948718],0
