Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,5.9e-05,16.121967,[76 49] ; [14 37],[63.92045455 61.07954545] ; [26.07954545 24.92045455],1
p7,1,0.002762,8.958223,[73 50] ; [18 34],[63.96 59.04] ; [27.04 24.96],0
p9,1,0.00285,8.901055,[91 31] ; [25 24],[82.76023392 39.23976608] ; [33.23976608 15.76023392],0
p10,1,0.004148,8.217728,[79 43] ; [20 29],[70.63157895 51.36842105] ; [28.36842105 20.63157895],0
p8,1,0.005898,7.58127,[53 70] ; [11 41],[44.98285714 78.01714286] ; [19.01714286 32.98285714],0
n4,1,0.007887,7.059021,[88 36] ; [26 26],[80.31818182 43.68181818] ; [33.68181818 18.31818182],0
v1,1,0.031074,4.648885,[63 62] ; [17 35],[56.49717514 68.50282486] ; [23.50282486 28.49717514],0
s3,1,0.044958,4.020225,[77 48] ; [23 28],[71.02272727 53.97727273] ; [28.97727273 22.02272727],0
p3,1,0.048515,3.892056,[59 67] ; [16 36],[53.08988764 72.91011236] ; [21.91011236 30.08988764],0
s2,1,0.050505,3.824598,[73 52] ; [22 30],[67.09039548 57.90960452] ; [27.90960452 24.09039548],0
a6,1,0.051332,3.797398,[84 42] ; [26 25],[78.30508475 47.69491525] ; [31.69491525 19.30508475],0
n5,1,0.060526,3.522911,[83 41] ; [27 25],[77.5 46.5] ; [32.5 19.5],0
p6,1,0.060973,3.510719,[46 76] ; [12 40],[40.66666667 81.33333333] ; [17.33333333 34.66666667],0
r3,1,0.102434,2.667232,[121   3] ; [48  4],[119.06818182   4.93181818] ; [49.93181818  2.06818182],0
s7,1,0.126387,2.336326,[63 55] ; [18 27],[58.63803681 59.36196319] ; [22.36196319 22.63803681],0
d3,1,0.138277,2.197026,[88 37] ; [30 21],[83.80681818 41.19318182] ; [34.19318182 16.80681818],0
s1,1,0.148287,2.089789,[  5 118] ; [ 5 47],[  7.02857143 115.97142857] ; [ 2.97142857 49.02857143],0
p5,1,0.153852,2.033634,[ 13 112] ; [ 2 50],[ 10.59322034 114.40677966] ; [ 4.40677966 47.59322034],0
s8,1,0.161296,1.962037,[56 69] ; [17 34],[51.84659091 73.15340909] ; [21.15340909 29.84659091],0
s6,1,0.200057,1.641955,[90 32] ; [32 18],[86.53488372 35.46511628] ; [35.46511628 14.53488372],0
n3,1,0.23013,1.440056,[27 10] ; [19  3],[28.84745763  8.15254237] ; [17.15254237  4.84745763],0
a1,1,0.25469,1.297395,[  3 123] ; [ 3 49],[  4.24719101 121.75280899] ; [ 1.75280899 50.24719101],0
a7,1,0.349615,0.874855,[95 30] ; [36 16],[92.51412429 32.48587571] ; [38.48587571 13.51412429],0
b4,1,0.404513,0.69487,[74 52] ; [27 25],[71.49438202 54.50561798] ; [29.50561798 22.49438202],0
v4,1,0.447761,0.576314,[119   6] ; [48  4],[117.93785311   7.06214689] ; [49.06214689  2.93785311],0
a8,1,0.451116,0.567846,[13 96] ; [ 8 41],[14.48734177 94.51265823] ; [ 6.51265823 42.48734177],0
u1,1,0.486574,0.484094,[ 25 101] ; [ 8 44],[ 23.35955056 102.64044944] ; [ 9.64044944 42.35955056],0
r2,1,0.505833,0.442677,[125   1] ; [50  1],[124.57627119   1.42372881] ; [50.42372881  0.57627119],0
n6,1,0.518577,0.416722,[94 30] ; [37 15],[92.29545455 31.70454545] ; [38.70454545 13.29545455],0
a3,1,0.523026,0.407922,[82 43] ; [36 15],[83.80681818 41.19318182] ; [34.19318182 16.80681818],0
u2,1,0.556821,0.345238,[22 20] ; [7 9],[21. 21.] ; [8. 8.],0
a5,1,0.559557,0.340471,[84 42] ; [37 15],[85.65168539 40.34831461] ; [35.34831461 16.65168539],0
n2,1,0.565099,0.330952,[29  8] ; [18  7],[28.0483871  8.9516129] ; [18.9516129  6.0483871],0
b1,1,0.601401,0.272888,[60 66] ; [27 25],[61.58426966 64.41573034] ; [25.41573034 26.58426966],0
v3,1,0.615478,0.252275,[41 79] ; [18 29],[42.39520958 77.60479042] ; [16.60479042 30.39520958],0
r1,1,0.617588,0.249272,[104  20] ; [42 10],[102.86363636  21.13636364] ; [43.13636364  8.86363636],0
p1,1,0.68683,0.162539,[ 12 113] ; [ 4 48],[ 11.29943503 113.70056497] ; [ 4.70056497 47.29943503],0
s5,1,0.704527,0.143805,[43 75] ; [16 32],[41.93975904 76.06024096] ; [17.06024096 30.93975904],0
n1,1,0.751696,0.100111,[18 18] ; [11 13],[17.4 18.6] ; [11.6 12.4],0
d5,1,0.754048,0.098161,[103  22] ; [41 10],[102.27272727  22.72727273] ; [41.72727273  9.27272727],0
b2,1,0.775155,0.081589,[16 45] ; [ 9 22],[16.57608696 44.42391304] ; [ 8.42391304 22.57608696],0
b3,1,0.775155,0.081589,[16 45] ; [ 9 22],[16.57608696 44.42391304] ; [ 8.42391304 22.57608696],0
d2,1,0.791193,0.070098,[67 59] ; [26 25],[66.20338983 59.79661017] ; [26.79661017 24.20338983],0
a2,1,0.832479,0.044742,[32 94] ; [14 38],[32.56179775 93.43820225] ; [13.43820225 38.56179775],0
d1,1,0.834847,0.043468,[70 56] ; [28 24],[69.37078652 56.62921348] ; [28.62921348 23.37078652],0
u4,1,0.851323,0.03513,[  3 123] ; [ 1 51],[  2.83146067 123.16853933] ; [ 1.16853933 50.83146067],0
a4,1,0.901232,0.015402,[58 68] ; [24 27],[58.37288136 67.62711864] ; [23.62711864 27.37288136],0
v2,1,0.906619,0.01376,[60 60] ; [25 26],[59.64912281 60.35087719] ; [25.35087719 25.64912281],0
d4,1,0.909612,0.012889,[99 26] ; [40 11],[98.72159091 26.27840909] ; [40.27840909 10.72159091],0
b5,1,0.934156,0.006826,[84 42] ; [35 17],[84.23595506 41.76404494] ; [34.76404494 17.23595506],0
u3,1,0.966693,0.001744,[26 16] ; [10  6],[26.06896552 15.93103448] ; [9.93103448 6.06896552],0
s4,1,0.985895,0.000313,[29 96] ; [12 40],[28.95480226 96.04519774] ; [12.04519774 39.95480226],0
