Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,151.647767,[ 19 117] ; [207  57],[76.84 59.16] ; [149.16 114.84],1
d4,1,0.0,102.852742,[84 51] ; [262   3],[116.775  18.225] ; [229.225  35.775],1
d5,1,0.0,100.275456,[83 53] ; [261   5],[116.37810945  19.62189055] ; [227.62189055  38.37810945],1
d3,1,0.0,75.362352,[60 75] ; [228  38],[96.95760599 38.04239401] ; [191.04239401  74.95760599],1
a2,1,0.0,45.780598,[  8 128] ; [100 167],[36.44665012 99.55334988] ; [ 71.55334988 195.44665012],1
a4,1,0.0,44.773271,[ 34 101] ; [161 105],[65.64837905 69.35162095] ; [129.35162095 136.64837905],1
u1,1,0.0,33.49801,[  7 129] ; [ 81 186],[ 29.69727047 106.30272953] ; [ 58.30272953 208.69727047],1
a5,1,0.0,25.616142,[89 46] ; [233  34],[108.13432836  26.86567164] ; [213.86567164  53.13432836],1
a3,1,1e-06,24.305781,[84 51] ; [224  42],[103.69077307  31.30922693] ; [204.30922693  61.69077307],1
a6,1,0.003225,8.675818,[81 54] ; [197  68],[93.825 41.175] ; [184.175  80.825],0
s2,1,0.004781,7.960497,[59 74] ; [156 107],[72.20959596 60.79040404] ; [142.79040404 120.20959596],0
p4,1,0.015027,5.913274,[76 57] ; [182  80],[86.87088608 46.12911392] ; [171.12911392  90.87088608],0
s8,1,0.019399,5.465219,[58 77] ; [145 117],[69.0302267 65.9697733] ; [133.9697733 128.0302267],0
a7,1,0.026951,4.893949,[90 44] ; [206  60],[99.16 34.84] ; [196.84  69.16],0
p9,1,0.035745,4.409223,[110  23] ; [236  26],[116.50126582  16.49873418] ; [229.49873418  32.50126582],0
p12,1,0.046264,3.971938,[  8 125] ; [ 33 232],[ 13.70100503 119.29899497] ; [ 27.29899497 237.70100503],0
v3,1,0.056165,3.647156,[71 65] ; [161  98],[79.87848101 56.12151899] ; [152.12151899 106.87848101],0
r2,1,0.062248,3.476456,[122  11] ; [252  10],[125.92911392   7.07088608] ; [248.07088608  13.92911392],0
p10,1,0.068443,3.319981,[107  25] ; [232  32],[113.  19.] ; [226.  38.],0
n6,1,0.107029,2.597554,[116  18] ; [243  22],[120.56641604  13.43358396] ; [238.43358396  26.56641604],0
r4,1,0.154898,2.023344,[120  16] ; [247  20],[123.85111663  12.14888337] ; [243.14888337  23.85111663],0
v4,1,0.161769,1.957608,[124  10] ; [254  11],[126.94736842   7.05263158] ; [251.05263158  13.94736842],0
r1,1,0.210264,1.56961,[110  26] ; [228  38],[114.34825871  21.65174129] ; [223.65174129  42.34825871],0
s7,1,0.221541,1.49436,[66 58] ; [152 102],[71.51322751 52.48677249] ; [146.48677249 107.51322751],0
n3,1,0.306119,1.047346,[25  3] ; [32  8],[23.47058824  4.52941176] ; [33.52941176  6.47058824],0
p8,1,0.333865,0.933848,[70 63] ; [149 109],[74.49360614 58.50639386] ; [144.50639386 113.49360614],0
n2,1,0.369458,0.805485,[24  4] ; [30  9],[22.56716418  5.43283582] ; [31.43283582  7.56716418],0
a8,1,0.370271,0.802755,[ 19 107] ; [ 43 185],[ 22.06779661 103.93220339] ; [ 39.93220339 188.06779661],0
s5,1,0.387904,0.745503,[44 86] ; [ 97 156],[47.85900783 82.14099217] ; [ 93.14099217 159.85900783],0
p11,1,0.3906,0.737074,[110  26] ; [225  42],[113.05210918  22.94789082] ; [221.94789082  45.05210918],0
v1,1,0.432906,0.615014,[86 47] ; [179  82],[89.45431472 43.54568528] ; [175.54568528  85.45431472],0
b4,1,0.477227,0.505192,[77 59] ; [161 106],[80.31761787 55.68238213] ; [157.68238213 109.31761787],0
p2,1,0.485128,0.487313,[111  22] ; [229  37],[113.33333333  19.66666667] ; [226.66666667  39.33333333],0
s6,1,0.488754,0.479268,[87 44] ; [183  79],[90. 41.] ; [180.  82.],0
s1,1,0.496355,0.462721,[  4 130] ; [  5 257],[  3.04545455 130.95454545] ; [  5.95454545 256.04545455],0
n5,1,0.503346,0.447874,[113  21] ; [230  35],[115.19298246  18.80701754] ; [227.80701754  37.19298246],0
b1,1,0.507902,0.438388,[54 82] ; [ 97 170],[50.95781638 85.04218362] ; [100.04218362 166.95781638],0
s3,1,0.521207,0.411505,[72 61] ; [149 110],[74.98214286 58.01785714] ; [146.01785714 112.98214286],0
b5,1,0.616623,0.250642,[79 57] ; [162 105],[81.33002481 54.66997519] ; [159.66997519 107.33002481],0
n1,1,0.621115,0.244303,[12 16] ; [14 24],[11.03030303 16.96969697] ; [14.96969697 23.03030303],0
r3,1,0.645017,0.21224,[132   3] ; [257   8],[131.2875   3.7125] ; [257.7125   7.2875],0
a1,1,0.739897,0.110217,[  8 128] ; [ 18 249],[  8.77419355 127.22580645] ; [ 17.22580645 249.77419355],0
p5,1,0.740092,0.110046,[ 18 115] ; [ 33 234],[ 16.9575 116.0425] ; [ 34.0425 232.9575],0
s4,1,0.769402,0.085941,[ 16 119] ; [ 34 230],[ 16.91729323 118.08270677] ; [ 33.08270677 230.91729323],0
u3,1,0.816403,0.053905,[29 23] ; [25 18],[29.55789474 22.44210526] ; [24.44210526 18.55789474],0
b2,1,0.824554,0.049147,[34 52] ; [ 69 112],[33.17602996 52.82397004] ; [ 69.82397004 111.17602996],0
b3,1,0.824554,0.049147,[34 52] ; [ 69 112],[33.17602996 52.82397004] ; [ 69.82397004 111.17602996],0
p6,1,0.835612,0.04306,[57 75] ; [109 150],[56.04092072 75.95907928] ; [109.95907928 149.04092072],0
p7,1,0.911654,0.01231,[93 40] ; [179  79],[92.52173913 40.47826087] ; [179.47826087  78.52173913],0
u2,1,0.912295,0.012132,[28 22] ; [24 18],[28.26086957 21.73913043] ; [23.73913043 18.26086957],0
p3,1,0.975849,0.000916,[77 56] ; [153 112],[76.85929648 56.14070352] ; [153.14070352 111.85929648],0
p1,1,0.991157,0.000123,[ 12 122] ; [ 24 243],[ 12.02992519 121.97007481] ; [ 23.97007481 243.02992519],0
