Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,108.936137,[165  40] ; [ 59 144],[112.54901961  92.45098039] ; [111.45098039  91.54901961],1
s2,1,0.0,65.330074,[157  56] ; [ 73 138],[115.54245283  97.45754717] ; [114.45754717  96.54245283],1
s3,1,0.0,42.824422,[154  57] ; [ 87 123],[120.78622328  90.21377672] ; [120.21377672  89.78622328],1
s6,1,0.0,28.635449,[174  37] ; [122  86],[149.05966587  61.94033413] ; [146.94033413  61.05966587],1
s5,1,5e-06,20.941903,[ 99 103] ; [ 56 151],[ 76.55256724 125.44743276] ; [ 78.44743276 128.55256724],1
p6,1,0.000344,12.813624,[106 105] ; [ 69 140],[ 87.91666667 123.08333333] ; [ 87.08333333 121.91666667],1
d2,1,0.000487,12.164375,[130  84] ; [ 93 119],[112.02347418 101.97652582] ; [110.97652582 101.02347418],1
v3,1,0.000521,12.039624,[136  75] ; [ 97 107],[118.46506024  92.53493976] ; [114.53493976  89.46506024],1
n4,1,0.000876,11.073239,[185  28] ; [157  55],[171.40235294  41.59764706] ; [170.59764706  41.40235294],1
u1,1,0.003393,8.583004,[ 57 157] ; [ 32 180],[ 44.70892019 169.29107981] ; [ 44.29107981 167.70892019],0
a8,1,0.007666,7.10996,[ 39 154] ; [ 20 172],[ 29.57662338 163.42337662] ; [ 29.42337662 162.57662338],0
a3,1,0.009931,6.647253,[176  37] ; [153  59],[164.88705882  48.11294118] ; [164.11294118  47.88705882],0
n6,1,0.010548,6.540004,[194  17] ; [176  34],[185.43942993  25.56057007] ; [184.56057007  25.43942993],0
d1,1,0.012211,6.280024,[151  63] ; [125  87],[138.64788732  75.35211268] ; [137.35211268  74.64788732],0
p3,1,0.013257,6.13446,[134  80] ; [107 104],[121.35058824  92.64941176] ; [119.64941176  91.35058824],0
v1,1,0.01642,5.757371,[151  57] ; [128  80],[139.5  68.5] ; [139.5  68.5],0
u3,1,0.016581,5.740195,[28 10] ; [29 30],[22.32989691 15.67010309] ; [34.67010309 24.32989691],0
u4,1,0.02001,5.411019,[ 10 204] ; [  2 210],[  6.02816901 207.97183099] ; [  5.97183099 206.02816901],0
a5,1,0.026324,4.934632,[180  34] ; [160  52],[170.79812207  43.20187793] ; [169.20187793  42.79812207],0
n5,1,0.029068,4.763554,[176  35] ; [157  53],[166.89548694  44.10451306] ; [166.10451306  43.89548694],0
p7,1,0.031808,4.608797,[156  52] ; [138  73],[145.94749403  62.05250597] ; [148.05250597  62.94749403],0
b2,1,0.059744,3.544485,[64 84] ; [37 79],[56.62121212 91.37878788] ; [44.37878788 71.62121212],0
b3,1,0.059744,3.544485,[64 84] ; [37 79],[56.62121212 91.37878788] ; [44.37878788 71.62121212],0
p5,1,0.065611,3.389558,[ 34 180] ; [ 21 191],[ 27.62910798 186.37089202] ; [ 27.37089202 184.62910798],0
d5,1,0.066088,3.377615,[190  24] ; [175  37],[183.35680751  30.64319249] ; [181.64319249  30.35680751],0
d4,1,0.066088,3.377615,[190  24] ; [175  37],[183.35680751  30.64319249] ; [181.64319249  30.35680751],0
r1,1,0.076241,3.143276,[186  27] ; [171  40],[179.34198113  33.65801887] ; [177.65801887  33.34198113],0
p8,1,0.077794,3.110394,[128  82] ; [109  99],[119.06698565  90.93301435] ; [117.93301435  90.06698565],0
p12,1,0.098928,2.722739,[ 29 185] ; [ 18 193],[ 23.66588235 190.33411765] ; [ 23.33411765 187.66588235],0
n1,1,0.137227,2.208787,[16 23] ; [11 32],[12.84146341 26.15853659] ; [14.15853659 28.84146341],0
s1,1,0.155298,2.019428,[  6 205] ; [  2 208],[  4.00950119 206.99049881] ; [  3.99049881 206.00950119],0
b5,1,0.172988,1.856858,[134  80] ; [119  93],[127.09389671  86.90610329] ; [125.90610329  86.09389671],0
a2,1,0.203623,1.616193,[ 61 153] ; [ 49 163],[ 55.25821596 158.74178404] ; [ 54.74178404 157.25821596],0
v4,1,0.208454,1.582133,[206   6] ; [199  11],[203.45971564   8.54028436] ; [201.54028436   8.45971564],0
r2,1,0.211993,1.557763,[204   6] ; [198  11],[201.4797136   8.5202864] ; [200.5202864   8.4797136],0
p4,1,0.220562,1.500712,[143  70] ; [129  81],[136.96453901  76.03546099] ; [135.03546099  74.96453901],0
u2,1,0.239492,1.383581,[23 15] ; [28 30],[20.1875 17.8125] ; [30.8125 27.1875],0
r4,1,0.258257,1.278075,[201  13] ; [193  19],[197.92488263  16.07511737] ; [196.07511737  15.92488263],0
p1,1,0.289829,1.120415,[ 20 193] ; [ 14 198],[ 17.04 195.96] ; [ 16.96 195.04],0
r3,1,0.301983,1.065415,[211   3] ; [205   6],[209.46823529   4.53176471] ; [206.53176471   4.46823529],0
b1,1,0.332924,0.937491,[ 74 140] ; [ 64 148],[ 69.32394366 144.67605634] ; [ 68.67605634 143.32394366],0
d3,1,0.420155,0.649881,[151  63] ; [157  55],[154.72300469  59.27699531] ; [153.27699531  58.72300469],0
p11,1,0.527004,0.400165,[179  35] ; [182  30],[181.34741784  32.65258216] ; [179.65258216  32.34741784],0
a1,1,0.552357,0.353112,[ 14 200] ; [ 11 201],[ 12.55868545 201.44131455] ; [ 12.44131455 199.55868545],0
a4,1,0.624017,0.240262,[104 110] ; [ 98 114],[101.4741784 112.5258216] ; [100.5258216 111.4741784],0
p10,1,0.699261,0.149242,[197  16] ; [193  18],[195.91981132  17.08018868] ; [194.08018868  16.91981132],0
b4,1,0.706436,0.141863,[127  87] ; [122  90],[125.08450704  88.91549296] ; [123.91549296  88.08450704],0
