Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.000163,14.211479,[303  51] ; [27 16],[294.25692695  59.74307305] ; [35.74307305  7.25692695],1
s7,1,0.000431,12.391362,[260  82] ; [20 20],[250.68062827  91.31937173] ; [29.31937173 10.68062827],1
p11,1,0.001941,9.604106,[282  74] ; [25 18],[273.91478697  82.08521303] ; [33.08521303  9.91478697],0
r2,1,0.007588,7.128266,[341  11] ; [38  5],[337.74177215  14.25822785] ; [41.25822785  1.74177215],0
p9,1,0.009494,6.727528,[317  35] ; [33 10],[311.89873418  40.10126582] ; [38.10126582  4.89873418],0
n1,1,0.019622,5.445196,[35 38] ; [ 2 12],[31.04597701 41.95402299] ; [5.95402299 8.04597701],0
r4,1,0.027324,4.870243,[332  24] ; [36  7],[328.34085213  27.65914787] ; [39.65914787  3.34085213],0
p2,1,0.02969,4.727131,[302  53] ; [31 12],[297.02261307  57.97738693] ; [35.97738693  7.02261307],0
s8,1,0.032883,4.551863,[239 115] ; [22 21],[232.73047859 121.26952141] ; [28.26952141 14.73047859],0
p12,1,0.048939,3.877455,[ 44 311] ; [ 1 42],[ 40.13819095 314.86180905] ; [ 4.86180905 38.13819095],0
n3,1,0.072664,3.221791,[54 19] ; [7 7],[51.18390805 21.81609195] ; [9.81609195 4.18390805],0
p1,1,0.073119,3.211575,[ 39 314] ; [ 1 42],[ 35.65656566 317.34343434] ; [ 4.34343434 38.65656566],0
a8,1,0.090192,2.87095,[ 51 279] ; [ 2 36],[ 47.52717391 282.47282609] ; [ 5.47282609 32.52717391],0
v4,1,0.108765,2.572079,[345   9] ; [40  3],[343.29974811  10.70025189] ; [41.70025189  1.29974811],0
p6,1,0.111007,2.539821,[151 200] ; [24 19],[155.90101523 195.09898477] ; [19.09898477 23.90101523],0
n5,1,0.136995,2.211394,[280  74] ; [29 13],[276.22727273  77.77272727] ; [32.77272727  9.22727273],0
n4,1,0.162597,1.94991,[280  74] ; [30 13],[276.4231738  77.5768262] ; [33.5768262  9.4231738],0
s4,1,0.20581,1.60066,[ 92 260] ; [ 7 34],[ 88.67175573 263.32824427] ; [10.32824427 30.67175573],0
s5,1,0.217872,1.518335,[181 161] ; [18 24],[177.234375 164.765625] ; [21.765625 20.234375],0
p10,1,0.239435,1.38392,[303  50] ; [34  9],[300.40656566  52.59343434] ; [36.59343434  6.40656566],0
a7,1,0.260622,1.265448,[260  95] ; [28 15],[256.88442211  98.11557789] ; [31.11557789 11.88442211],0
u2,1,0.286798,1.134594,[51 31] ; [5 6],[49.37634409 32.62365591] ; [6.62365591 4.37634409],0
p4,1,0.305413,1.050409,[236 118] ; [32 11],[238.97229219 115.02770781] ; [29.02770781 13.97229219],0
v1,1,0.317937,0.997416,[196 147] ; [28 15],[199.04663212 143.95336788] ; [24.95336788 18.04663212],0
d2,1,0.320025,0.988846,[193 161] ; [20 23],[189.92947103 164.07052897] ; [23.07052897 19.92947103],0
b5,1,0.324179,0.972013,[221 135] ; [30 13],[223.94987469 132.05012531] ; [27.05012531 15.94987469],0
a1,1,0.337151,0.921234,[ 20 336] ; [ 4 39],[ 21.41353383 334.58646617] ; [ 2.58646617 40.41353383],0
a5,1,0.417675,0.656848,[270  86] ; [35  8],[272.13032581  83.86967419] ; [32.86967419 10.13032581],0
a6,1,0.425067,0.636264,[235 118] ; [26 17],[232.65909091 120.34090909] ; [28.34090909 14.65909091],0
n2,1,0.426744,0.631669,[59 14] ; [10  4],[57.89655172 15.10344828] ; [11.10344828  2.89655172],0
r3,1,0.428504,0.626874,[344   9] ; [41  2],[343.19444444   9.80555556] ; [41.80555556  1.19444444],0
a2,1,0.435148,0.609045,[103 253] ; [10 33],[100.82205514 255.17794486] ; [12.17794486 30.82205514],0
d1,1,0.447184,0.57778,[236 120] ; [26 17],[233.76441103 122.23558897] ; [28.23558897 14.76441103],0
n6,1,0.451014,0.568102,[304  47] ; [39  4],[305.56598985  45.43401015] ; [37.43401015  5.56598985],0
d5,1,0.467518,0.527836,[297  56] ; [38  5],[298.62373737  54.37626263] ; [36.37626263  6.62373737],0
p5,1,0.649774,0.206185,[ 50 303] ; [ 5 38],[ 49.02777778 303.97222222] ; [ 5.97222222 37.02777778],0
b1,1,0.656649,0.197619,[145 211] ; [16 27],[143.64912281 212.35087719] ; [17.35087719 25.64912281],0
d3,1,0.65738,0.196722,[252 102] ; [32 11],[253.23929471 100.76070529] ; [30.76070529 12.23929471],0
