Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.0,53.631445,[35 55] ; [58  1],[56.17449664 33.82550336] ; [36.82550336 22.17449664],1
d3,1,0.0,51.041667,[15 75] ; [45 15],[36. 54.] ; [24. 36.],1
d5,1,0.0,51.009244,[35 55] ; [58  2],[55.8 34.2] ; [37.2 22.8],1
d2,1,0.0,48.828376,[19 70] ; [47 12],[39.68918919 49.31081081] ; [26.31081081 32.68918919],1
a4,1,0.0,31.706953,[17 73] ; [38 21],[33.22147651 56.77852349] ; [21.77852349 37.22147651],1
a5,1,1.5e-05,18.768328,[40 50] ; [48 12],[52.8 37.2] ; [35.2 24.8],1
a3,1,3.1e-05,17.334055,[38 52] ; [46 14],[50.4 39.6] ; [33.6 26.4],1
s7,1,0.000339,12.84213,[24 62] ; [32 23],[34.15602837 51.84397163] ; [21.84397163 33.15602837],1
a2,1,0.002016,9.535067,[ 1 89] ; [ 8 52],[ 5.4 84.6] ; [ 3.6 56.4],0
p6,1,0.00288,8.881725,[18 71] ; [25 33],[26.03401361 62.96598639] ; [16.96598639 41.03401361],0
r1,1,0.003755,8.398438,[43 47] ; [43 17],[51.6 38.4] ; [34.4 25.6],0
u1,1,0.004823,7.944542,[ 1 89] ; [ 7 53],[ 4.8 85.2] ; [ 3.2 56.8],0
s5,1,0.008053,7.021695,[16 70] ; [22 35],[22.85314685 63.14685315] ; [15.14685315 41.85314685],0
r2,1,0.014961,5.921097,[68 22] ; [53  5],[73.58108108 16.41891892] ; [47.41891892 10.58108108],0
s8,1,0.017054,5.690844,[21 69] ; [25 35],[27.6 62.4] ; [18.4 41.6],0
p4,1,0.018222,5.574702,[33 56] ; [33 25],[39.95918367 49.04081633] ; [26.04081633 31.95918367],0
s6,1,0.025506,4.989213,[38 50] ; [36 22],[44.60273973 43.39726027] ; [29.39726027 28.60273973],0
p10,1,0.025764,4.971761,[46 43] ; [42 18],[52.56375839 36.43624161] ; [35.43624161 24.56375839],0
r3,1,0.026237,4.940363,[66 24] ; [53  7],[71.4 18.6] ; [47.6 12.4],0
r4,1,0.029096,4.761905,[57 33] ; [48 12],[63. 27.] ; [42. 18.],0
s2,1,0.035436,4.424028,[23 66] ; [25 34],[28.86486486 60.13513514] ; [19.13513514 39.86486486],0
u3,1,0.048574,3.89001,[15 37] ; [8 6],[18.12121212 33.87878788] ; [4.87878788 9.12121212],0
s4,1,0.051196,3.801836,[14 76] ; [17 42],[18.72483221 71.27516779] ; [12.27516779 46.72483221],0
p7,1,0.05543,3.669091,[40 49] ; [36 23],[45.7027027 43.2972973] ; [30.2972973 28.7027027],0
p3,1,0.065415,3.394487,[30 60] ; [29 31],[35.4 54.6] ; [23.6 36.4],0
n4,1,0.06899,3.306878,[58 32] ; [47 13],[63. 27.] ; [42. 18.],0
s3,1,0.095565,2.778033,[35 52] ; [32 27],[39.92465753 47.07534247] ; [27.07534247 31.92465753],0
p2,1,0.10668,2.602729,[54 36] ; [43 16],[58.59060403 31.40939597] ; [38.40939597 20.59060403],0
u2,1,0.106822,2.600616,[23 29] ; [9 4],[25.6 26.4] ; [6.4 6.6],0
p12,1,0.107181,2.595301,[ 7 83] ; [ 1 58],[ 4.83221477 85.16778523] ; [ 3.16778523 55.83221477],0
p9,1,0.114124,2.496157,[53 35] ; [43 16],[57.46938776 30.53061224] ; [38.53061224 20.46938776],0
n6,1,0.141776,2.158575,[64 26] ; [49 11],[67.8 22.2] ; [45.2 14.8],0
p8,1,0.147408,2.098866,[32 58] ; [28 31],[36.24161074 53.75838926] ; [23.75838926 35.24161074],0
a6,1,0.156111,2.011494,[42 48] ; [21 39],[37.8 52.2] ; [25.2 34.8],0
b1,1,0.257032,1.284673,[41 49] ; [33 27],[44.4 45.6] ; [29.6 30.4],0
v2,1,0.371966,0.797085,[22 63] ; [19 39],[24.37062937 60.62937063] ; [16.62937063 41.37062937],0
n1,1,0.393955,0.726699,[11 27] ; [ 8 12],[12.44827586 25.55172414] ; [ 6.55172414 13.44827586],0
p5,1,0.460995,0.543478,[ 6 84] ; [ 6 54],[ 7.2 82.8] ; [ 4.8 55.2],0
a1,1,0.527296,0.3996,[ 5 85] ; [ 2 58],[ 4.2 85.8] ; [ 2.8 57.2],0
p1,1,0.578515,0.308642,[ 8 82] ; [ 7 53],[ 9. 81.] ; [ 6. 54.],0
a8,1,0.600701,0.273941,[ 8 76] ; [ 4 53],[ 7.14893617 76.85106383] ; [ 4.85106383 52.14893617],0
n2,1,0.612668,0.256307,[26 13] ; [12  8],[25.11864407 13.88135593] ; [12.88135593  7.11864407],0
p11,1,0.622319,0.242622,[58 32] ; [41 19],[59.4 30.6] ; [39.6 20.4],0
b5,1,0.685315,0.164204,[39 51] ; [24 36],[37.8 52.2] ; [25.2 34.8],0
v4,1,0.695507,0.153188,[74 16] ; [47 12],[73.08724832 16.91275168] ; [47.91275168 11.08724832],0
b2,1,0.720872,0.127659,[15 34] ; [14 27],[15.78888889 33.21111111] ; [13.21111111 27.78888889],0
b3,1,0.720872,0.127659,[15 34] ; [14 27],[15.78888889 33.21111111] ; [13.21111111 27.78888889],0
n5,1,0.863202,0.029687,[62 27] ; [41 19],[61.52348993 27.47651007] ; [41.47651007 18.52348993],0
s1,1,0.869631,0.026938,[ 5 84] ; [ 3 57],[ 4.77852349 84.22147651] ; [ 3.22147651 56.77852349],0
n3,1,0.935064,0.006638,[21 16] ; [11  8],[21.14285714 15.85714286] ; [10.85714286  8.14285714],0
b4,1,0.946543,0.004496,[50 40] ; [33 27],[49.8 40.2] ; [33.2 26.8],0
v3,1,0.963878,0.002051,[19 66] ; [13 46],[18.88888889 66.11111111] ; [13.11111111 45.88888889],0
