Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.006047,7.536314,[ 9 43] ; [4 2],[11.65517241 40.34482759] ; [1.34482759 4.65517241],0
p8,1,0.017647,5.630812,[11 40] ; [4 2],[13.42105263 37.57894737] ; [1.57894737 4.42105263],0
n6,1,0.020359,5.380872,[20 31] ; [6 1],[22.86206897 28.13793103] ; [3.13793103 3.86206897],0
p3,1,0.029542,4.735749,[10 41] ; [4 3],[12.31034483 38.68965517] ; [1.68965517 5.31034483],0
s8,1,0.050848,3.813281,[ 4 48] ; [2 4],[ 5.37931034 46.62068966] ; [0.62068966 5.37931034],0
a6,1,0.074981,3.17047,[26 26] ; [1 6],[23.79661017 28.20338983] ; [3.20338983 3.79661017],0
n1,1,0.110067,2.553257,[12 17] ; [4 1],[13.64705882 15.35294118] ; [2.35294118 2.64705882],0
n2,1,0.146306,2.110345,[13 16] ; [4 1],[14.5 14.5] ; [2.5 2.5],0
n3,1,0.159657,1.977476,[11 18] ; [3 1],[12.3030303 16.6969697] ; [1.6969697 2.3030303],0
s5,1,0.216545,1.527122,[ 6 46] ; [2 5],[ 7.05084746 44.94915254] ; [0.94915254 6.05084746],0
s4,1,0.216545,1.527122,[ 6 46] ; [2 5],[ 7.05084746 44.94915254] ; [0.94915254 6.05084746],0
p9,1,0.228152,1.452344,[20 29] ; [4 2],[21.38181818 27.61818182] ; [2.61818182 3.38181818],0
p12,1,0.237868,1.393184,[ 2 50] ; [1 6],[ 2.6440678 49.3559322] ; [0.3559322 6.6440678],0
a4,1,0.317532,0.999086,[19 32] ; [1 5],[17.89473684 33.10526316] ; [2.10526316 3.89473684],0
d5,1,0.399589,0.709564,[31 21] ; [3 4],[29.96610169 22.03389831] ; [4.03389831 2.96610169],0
d2,1,0.407698,0.685504,[23 28] ; [2 5],[21.98275862 29.01724138] ; [3.01724138 3.98275862],0
v3,1,0.419403,0.651988,[10 42] ; [2 4],[10.75862069 41.24137931] ; [1.24137931 4.75862069],0
p7,1,0.441935,0.591252,[14 35] ; [3 4],[14.875 34.125] ; [2.125 4.875],0
a7,1,0.457962,0.550872,[22 30] ; [4 3],[22.91525424 29.08474576] ; [3.08474576 3.91525424],0
d4,1,0.457962,0.550872,[30 22] ; [3 4],[29.08474576 22.91525424] ; [3.91525424 3.08474576],0
v1,1,0.470985,0.519664,[14 38] ; [1 6],[13.22033898 38.77966102] ; [1.77966102 5.22033898],0
b4,1,0.487335,0.482405,[30 22] ; [5 2],[30.84745763 21.15254237] ; [4.15254237 2.84745763],0
n4,1,0.487335,0.482405,[30 22] ; [5 2],[30.84745763 21.15254237] ; [4.15254237 2.84745763],0
u2,1,0.547435,0.361932,[ 9 13] ; [1 3],[ 8.46153846 13.53846154] ; [1.53846154 2.46153846],0
p6,1,0.569025,0.324317,[ 4 47] ; [1 6],[ 4.39655172 46.60344828] ; [0.60344828 6.39655172],0
d1,1,0.593777,0.284485,[17 35] ; [3 4],[17.62711864 34.37288136] ; [2.37288136 4.62711864],0
a5,1,0.652399,0.202889,[27 25] ; [3 4],[26.44067797 25.55932203] ; [3.55932203 3.44067797],0
b1,1,0.668973,0.182806,[34 18] ; [4 3],[33.49152542 18.50847458] ; [4.50847458 2.49152542],0
a3,1,0.67882,0.171457,[30 21] ; [3 3],[29.52631579 21.47368421] ; [3.47368421 2.52631579],0
p2,1,0.774534,0.082053,[19 32] ; [3 4],[19.34482759 31.65517241] ; [2.65517241 4.34482759],0
p4,1,0.86141,0.030478,[13 38] ; [2 5],[13.18965517 37.81034483] ; [1.81034483 5.18965517],0
p5,1,0.862991,0.02978,[ 6 44] ; [1 6],[ 6.14035088 43.85964912] ; [0.85964912 6.14035088],0
d3,1,0.869447,0.027015,[24 28] ; [3 4],[23.79661017 28.20338983] ; [3.20338983 3.79661017],0
u3,1,0.924899,0.008886,[ 6 16] ; [1 3],[ 5.92307692 16.07692308] ; [1.07692308 2.92307692],0
p10,1,0.93253,0.007168,[21 30] ; [3 4],[21.10344828 29.89655172] ; [2.89655172 4.10344828],0
v2,1,0.952375,0.003567,[ 9 42] ; [1 5],[ 8.94736842 42.05263158] ; [1.05263158 4.94736842],0
b5,1,0.977967,0.000763,[22 30] ; [3 4],[22.03389831 29.96610169] ; [2.96610169 4.03389831],0
n5,1,0.987979,0.000227,[37 15] ; [5 2],[37.01694915 14.98305085] ; [4.98305085 2.01694915],0
p11,1,0.987979,0.000227,[15 37] ; [2 5],[14.98305085 37.01694915] ; [2.01694915 4.98305085],0
