Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,26.712039,[41 59] ; [49 10],[56.60377358 43.39622642] ; [33.39622642 25.60377358],1
s2,1,0.000207,13.77,[34 68] ; [38 22],[45.33333333 56.66666667] ; [26.66666667 33.33333333],1
s7,1,0.000223,13.628482,[32 68] ; [35 21],[42.94871795 57.05128205] ; [24.05128205 31.94871795],1
s5,1,0.001298,10.344707,[24 76] ; [28 29],[33.12101911 66.87898089] ; [18.87898089 38.12101911],0
s6,1,0.003559,8.4963,[49 54] ; [42 17],[57.85802469 45.14197531] ; [33.14197531 25.85802469],0
s8,1,0.007699,7.102154,[30 73] ; [30 30],[37.91411043 65.08588957] ; [22.08588957 37.91411043],0
p3,1,0.011793,6.341727,[29 75] ; [28 31],[36.36809816 67.63190184] ; [20.63190184 38.36809816],0
r3,1,0.038459,4.284597,[94  9] ; [48 12],[89.73006135 13.26993865] ; [52.26993865  7.73006135],0
a3,1,0.046279,3.971395,[62 42] ; [45 15],[67.85365854 36.14634146] ; [39.14634146 20.85365854],0
p4,1,0.053496,3.728358,[41 63] ; [33 27],[46.92682927 57.07317073] ; [27.07317073 32.92682927],0
s3,1,0.061681,3.491599,[44 58] ; [35 25],[49.74074074 52.25925926] ; [29.25925926 30.74074074],0
p1,1,0.10507,2.626844,[ 5 97] ; [ 7 52],[ 7.60248447 94.39751553] ; [ 4.39751553 54.60248447],0
v1,1,0.122985,2.378887,[40 62] ; [31 29],[44.7037037 57.2962963] ; [26.2962963 33.7037037],0
n5,1,0.127274,2.325441,[56 48] ; [39 20],[60.61349693 43.38650307] ; [34.38650307 24.61349693],0
a5,1,0.170458,1.878915,[58 46] ; [40 20],[62.14634146 41.85365854] ; [35.85365854 24.14634146],0
a1,1,0.200418,1.639325,[ 5 99] ; [ 6 54],[ 6.97560976 97.02439024] ; [ 4.02439024 55.97560976],0
p6,1,0.212377,1.555148,[31 71] ; [24 36],[34.62962963 67.37037037] ; [20.37037037 39.62962963],0
n1,1,0.221083,1.497326,[10 24] ; [10 12],[12.14285714 21.85714286] ; [ 7.85714286 14.14285714],0
d2,1,0.227549,1.456117,[50 53] ; [35 25],[53.71165644 49.28834356] ; [31.28834356 28.71165644],0
d5,1,0.227607,1.455756,[70 34] ; [45 14],[73.37423313 30.62576687] ; [41.62576687 17.37423313],0
a8,1,0.261527,1.260657,[14 79] ; [ 5 52],[11.78 81.22] ; [ 7.22 49.78],0
r4,1,0.267805,1.227956,[84 20] ; [44 16],[81.17073171 22.82926829] ; [46.82926829 13.17073171],0
u3,1,0.272306,1.205094,[23 19] ; [10  4],[24.75 17.25] ; [8.25 5.75],0
p7,1,0.319756,0.989942,[51 52] ; [34 25],[54.04320988 48.95679012] ; [30.95679012 28.04320988],0
s4,1,0.320919,0.985196,[13 90] ; [11 49],[15.16564417 87.83435583] ; [ 8.83435583 51.16564417],0
a6,1,0.322391,0.979222,[62 42] ; [31 29],[58.97560976 45.02439024] ; [34.02439024 25.97560976],0
b4,1,0.325284,0.967583,[67 37] ; [34 26],[64.04878049 39.95121951] ; [36.95121951 23.04878049],0
a2,1,0.353608,0.860465,[15 89] ; [12 48],[17.12195122 86.87804878] ; [ 9.87804878 50.12195122],0
a7,1,0.38608,0.751254,[61 42] ; [39 20],[63.58024691 39.41975309] ; [36.41975309 22.58024691],0
u2,1,0.485176,0.487206,[19 22] ; [8 6],[20.12727273 20.87272727] ; [6.87272727 7.12727273],0
v3,1,0.48684,0.483502,[29 74] ; [20 40],[30.96319018 72.03680982] ; [18.03680982 41.96319018],0
p2,1,0.489343,0.47797,[76 28] ; [46 13],[77.8404908 26.1595092] ; [44.1595092 14.8404908],0
p12,1,0.494862,0.465937,[  3 100] ; [ 3 57],[ 3.79141104 99.20858896] ; [ 2.20858896 57.79141104],0
b5,1,0.540009,0.375523,[64 40] ; [34 26],[62.14634146 41.85365854] ; [35.85365854 24.14634146],0
d1,1,0.552366,0.353095,[47 57] ; [30 30],[48.82926829 55.17073171] ; [28.17073171 31.82926829],0
a4,1,0.564155,0.332561,[42 62] ; [27 33],[43.75609756 60.24390244] ; [25.24390244 34.75609756],0
d3,1,0.586765,0.295424,[60 44] ; [36 22],[61.62962963 42.37037037] ; [34.37037037 23.62962963],0
b2,1,0.592467,0.286508,[21 48] ; [ 7 21],[19.91752577 49.08247423] ; [ 8.08247423 19.91752577],0
b3,1,0.592467,0.286508,[21 48] ; [ 7 21],[19.91752577 49.08247423] ; [ 8.08247423 19.91752577],0
r1,1,0.611938,0.257363,[76 28] ; [46 14],[77.36585366 26.63414634] ; [44.63414634 15.36585366],0
p5,1,0.707775,0.14051,[  4 100] ; [ 3 56],[ 4.46625767 99.53374233] ; [ 2.53374233 56.46625767],0
s1,1,0.7273,0.121605,[ 4 98] ; [ 3 56],[ 4.43478261 97.56521739] ; [ 2.56521739 56.43478261],0
n2,1,0.752044,0.099822,[26  8] ; [16  6],[25.5  8.5] ; [16.5  5.5],0
v2,1,0.76246,0.091356,[47 54] ; [26 33],[46.08125 54.91875] ; [26.91875 32.08125],0
p8,1,0.799955,0.064214,[36 66] ; [20 40],[35.25925926 66.74074074] ; [20.74074074 39.25925926],0
n6,1,0.85553,0.033149,[75 28] ; [43 15],[75.49068323 27.50931677] ; [42.50931677 15.49068323],0
n4,1,0.860996,0.030662,[69 35] ; [39 21],[68.48780488 35.51219512] ; [39.51219512 20.48780488],0
u1,1,0.87774,0.023665,[13 91] ; [ 8 52],[13.31707317 90.68292683] ; [ 7.68292683 52.31707317],0
n3,1,0.896505,0.01692,[26  9] ; [16  6],[25.78947368  9.21052632] ; [16.21052632  5.78947368],0
v4,1,0.90706,0.01363,[93 11] ; [54  6],[93.2195122 10.7804878] ; [53.7804878  6.2195122],0
d4,1,0.949524,0.004007,[76 27] ; [44 16],[75.82822086 27.17177914] ; [44.17177914 15.82822086],0
r2,1,0.997523,1e-05,[91 12] ; [53  7],[90.99386503 12.00613497] ; [53.00613497  6.99386503],0
