Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.002131,9.433562,[18 10] ; [38 78],[10.88888889 17.11111111] ; [45.11111111 70.88888889],0
p8,1,0.002588,9.077497,[13 15] ; [22 93],[ 6.85314685 21.14685315] ; [28.14685315 86.85314685],0
p4,1,0.004109,8.234814,[15 13] ; [30 87],[ 8.68965517 19.31034483] ; [36.31034483 80.68965517],0
p1,1,0.004698,7.992118,[ 5 23] ; [  4 112],[ 1.75 26.25] ; [  7.25 108.75],0
r3,1,0.0063,7.46235,[27  1] ; [83 32],[21.53846154  6.46153846] ; [88.46153846 26.53846154],0
p3,1,0.006963,7.282402,[12 16] ; [22 95],[ 6.56551724 21.43448276] ; [27.43448276 89.56551724],0
s8,1,0.006993,7.2747,[ 7 20] ; [  9 107],[ 3.02097902 23.97902098] ; [ 12.97902098 103.02097902],0
r4,1,0.015123,5.902108,[24  4] ; [72 45],[18.53793103  9.46206897] ; [77.46206897 39.53793103],0
p11,1,0.040106,4.213411,[18 10] ; [50 67],[13.13103448 14.86896552] ; [54.86896552 62.13103448],0
b5,1,0.054009,3.712436,[22  6] ; [69 48],[17.57241379 10.42758621] ; [73.42758621 43.57241379],0
n3,1,0.059561,3.549567,[12  2] ; [28 20],[9.03225806 4.96774194] ; [30.96774194 17.03225806],0
s7,1,0.075104,3.167784,[ 7 19] ; [14 95],[ 4.04444444 21.95555556] ; [16.95555556 92.04444444],0
p9,1,0.08179,3.028965,[13 15] ; [33 80],[ 9.13475177 18.86524823] ; [36.86524823 76.13475177],0
v2,1,0.08539,2.959204,[13 14] ; [35 79],[ 9.19148936 17.80851064] ; [38.80851064 75.19148936],0
b2,1,0.09523,2.783673,[8 8] ; [22 55],[ 5.16129032 10.83870968] ; [24.83870968 52.16129032],0
b3,1,0.09523,2.783673,[8 8] ; [22 55],[ 5.16129032 10.83870968] ; [24.83870968 52.16129032],0
n2,1,0.098007,2.737675,[11  3] ; [27 23],[8.3125 5.6875] ; [29.6875 20.3125],0
v4,1,0.098682,2.726723,[25  3] ; [86 29],[21.73426573  6.26573427] ; [89.26573427 25.73426573],0
u2,1,0.126557,2.334231,[8 5] ; [19 31],[5.57142857 7.42857143] ; [21.42857143 28.57142857],0
p2,1,0.132965,2.257539,[19  9] ; [61 56],[15.44827586 12.55172414] ; [64.55172414 52.44827586],0
r2,1,0.285266,1.141828,[25  3] ; [92 22],[23.07042254  4.92957746] ; [93.92957746 20.07042254],0
a1,1,0.314492,1.011714,[ 1 27] ; [ 11 106],[ 2.31724138 25.68275862] ; [  9.68275862 107.31724138],0
s6,1,0.331499,0.943033,[10 17] ; [32 84],[ 7.93006993 19.06993007] ; [34.06993007 81.93006993],0
u3,1,0.380656,0.768581,[7 6] ; [21 31],[5.6 7.4] ; [22.4 29.6],0
a5,1,0.384214,0.757176,[13 15] ; [65 52],[15.06206897 12.93793103] ; [62.93793103 54.06206897],0
n4,1,0.41459,0.6656,[19  9] ; [69 47],[17.11111111 10.88888889] ; [70.88888889 45.11111111],0
a4,1,0.42859,0.62664,[13 15] ; [44 71],[11.16083916 16.83916084] ; [45.83916084 69.16083916],0
d1,1,0.439523,0.597527,[13 15] ; [45 72],[11.2 16.8] ; [46.8 70.2],0
s5,1,0.492228,0.471653,[ 2 23] ; [ 15 101],[ 3.0141844 21.9858156] ; [ 13.9858156 102.0141844],0
b4,1,0.498044,0.459102,[18 10] ; [67 50],[16.4137931 11.5862069] ; [68.5862069 48.4137931],0
n5,1,0.504549,0.445354,[13 15] ; [62 54],[14.58333333 13.41666667] ; [60.41666667 55.58333333],0
n6,1,0.506339,0.441626,[18 10] ; [66 49],[16.44755245 11.55244755] ; [67.55244755 47.44755245],0
v1,1,0.52725,0.399689,[10 18] ; [34 81],[ 8.61538462 19.38461538] ; [35.38461538 79.61538462],0
b1,1,0.587294,0.294589,[15 13] ; [56 61],[13.71034483 14.28965517] ; [57.28965517 59.71034483],0
d2,1,0.590128,0.290145,[14 14] ; [51 64],[12.72727273 15.27272727] ; [52.27272727 62.72727273],0
a7,1,0.676939,0.173593,[18 10] ; [69 46],[17.03496503 10.96503497] ; [69.96503497 45.03496503],0
n1,1,0.688052,0.161203,[6 7] ; [20 30],[5.36507937 7.63492063] ; [20.63492063 29.36507937],0
v3,1,0.68962,0.159497,[ 7 20] ; [25 87],[ 6.21582734 20.78417266] ; [25.78417266 86.21582734],0
s4,1,0.698183,0.150369,[ 2 26] ; [ 11 105],[ 2.52777778 25.47222222] ; [ 10.47222222 105.52777778],0
d5,1,0.708599,0.139681,[19  9] ; [75 42],[18.15172414  9.84827586] ; [75.84827586 41.15172414],0
a3,1,0.74183,0.108525,[15 13] ; [65 49],[15.77464789 12.22535211] ; [64.22535211 49.77464789],0
d3,1,0.753015,0.099015,[16 12] ; [63 54],[15.25517241 12.74482759] ; [63.74482759 53.25517241],0
p5,1,0.775853,0.08107,[ 1 27] ; [  3 113],[ 0.77777778 27.22222222] ; [  3.22222222 112.77777778],0
s1,1,0.777683,0.079716,[ 1 25] ; [  6 110],[ 1.28169014 24.71830986] ; [  5.71830986 110.28169014],0
d4,1,0.788404,0.07203,[18 10] ; [77 38],[18.6013986  9.3986014] ; [76.3986014 38.6013986],0
r1,1,0.852892,0.034384,[17 11] ; [72 43],[17.42657343 10.57342657] ; [71.57342657 43.42657343],0
a6,1,0.866308,0.028342,[17 11] ; [69 48],[16.60689655 11.39310345] ; [69.39310345 47.60689655],0
a8,1,0.887503,0.020012,[ 3 23] ; [11 93],[ 2.8 23.2] ; [11.2 92.8],0
u1,1,0.943029,0.005107,[ 3 25] ; [ 12 105],[ 2.89655172 25.10344828] ; [ 12.10344828 104.89655172],0
s3,1,0.981038,0.000565,[ 7 21] ; [29 86],[ 7.04895105 20.95104895] ; [28.95104895 86.04895105],0
a2,1,0.990947,0.000129,[ 5 23] ; [21 96],[ 5.02068966 22.97931034] ; [20.97931034 96.02068966],0
