Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0296,4.732382,[16 15] ; [ 3 13],[12.53191489 18.46808511] ; [6.46808511 9.53191489],0
d3,1,0.038434,4.285714,[22 10] ; [ 6 10],[18.66666667 13.33333333] ; [9.33333333 6.66666667],0
s7,1,0.075724,3.154376,[16 11] ; [ 5 11],[13.18604651 13.81395349] ; [7.81395349 8.18604651],0
d4,1,0.089162,2.889435,[27  5] ; [10  6],[24.66666667  7.33333333] ; [12.33333333  3.66666667],0
v2,1,0.13272,2.260396,[20 10] ; [7 9],[17.60869565 12.39130435] ; [9.39130435 6.60869565],0
d2,1,0.152685,2.045217,[13 19] ; [10  6],[15.33333333 16.66666667] ; [7.66666667 8.33333333],0
p12,1,0.158064,1.992653,[ 7 24] ; [ 1 15],[ 5.27659574 25.72340426] ; [ 2.72340426 13.27659574],0
r2,1,0.162079,1.954724,[28  3] ; [12  4],[26.38297872  4.61702128] ; [13.61702128  2.38297872],0
n5,1,0.170904,1.875,[25  7] ; [15  1],[26.66666667  5.33333333] ; [13.33333333  2.66666667],0
u1,1,0.170904,1.875,[ 7 25] ; [ 1 15],[ 5.33333333 26.66666667] ; [ 2.66666667 13.33333333],0
v4,1,0.181409,1.786047,[30  2] ; [13  3],[28.66666667  3.33333333] ; [14.33333333  1.66666667],0
u2,1,0.204894,1.607143,[6 3] ; [2 4],[4.8 4.2] ; [3.2 2.8],0
p8,1,0.211123,1.563705,[23  8] ; [9 7],[21.10638298  9.89361702] ; [10.89361702  5.10638298],0
v3,1,0.215613,1.533333,[17 13] ; [ 6 10],[15. 15.] ; [8. 8.],0
a2,1,0.247391,1.337979,[ 6 26] ; [ 1 15],[ 4.66666667 27.33333333] ; [ 2.33333333 13.66666667],0
a8,1,0.280475,1.164787,[ 5 23] ; [ 1 15],[ 3.81818182 24.18181818] ; [ 2.18181818 13.81818182],0
s3,1,0.331382,0.943489,[ 6 26] ; [ 5 11],[ 7.33333333 24.66666667] ; [ 3.66666667 12.33333333],0
v1,1,0.403559,0.697696,[17 13] ; [7 9],[15.65217391 14.34782609] ; [8.34782609 7.65217391],0
b1,1,0.407626,0.685714,[12 20] ; [8 8],[13.33333333 18.66666667] ; [6.66666667 9.33333333],0
s5,1,0.460492,0.544699,[15 14] ; [6 9],[13.84090909 15.15909091] ; [7.15909091 7.84090909],0
n2,1,0.468717,0.525,[9 3] ; [1 1],[8.57142857 3.42857143] ; [1.42857143 0.57142857],0
r1,1,0.4795,0.5,[25  7] ; [11  5],[24.  8.] ; [12.  4.],0
p2,1,0.487843,0.48128,[25  7] ; [13  2],[25.87234043  6.12765957] ; [12.12765957  2.87234043],0
a3,1,0.508883,0.436364,[23  9] ; [10  6],[22. 10.] ; [11.  5.],0
a6,1,0.508883,0.436364,[23  9] ; [10  6],[22. 10.] ; [11.  5.],0
u3,1,0.518605,0.416667,[6 3] ; [3 3],[5.4 3.6] ; [3.6 2.4],0
b5,1,0.540291,0.375,[17 15] ; [7 9],[16. 16.] ; [8. 8.],0
n4,1,0.583882,0.3,[26  6] ; [14  2],[26.66666667  5.33333333] ; [13.33333333  2.66666667],0
p4,1,0.588223,0.293128,[23  8] ; [13  3],[23.74468085  7.25531915] ; [12.25531915  3.74468085],0
s6,1,0.594474,0.283411,[19 10] ; [8 6],[18.20930233 10.79069767] ; [8.79069767 5.20930233],0
a5,1,0.615228,0.252632,[26  6] ; [12  4],[25.33333333  6.66666667] ; [12.66666667  3.33333333],0
p1,1,0.615228,0.252632,[ 6 26] ; [ 4 12],[ 6.66666667 25.33333333] ; [ 3.33333333 12.66666667],0
p10,1,0.667262,0.184821,[27  3] ; [15  1],[27.39130435  2.60869565] ; [14.60869565  1.39130435],0
n1,1,0.715388,0.132955,[4 7] ; [1 1],[4.23076923 6.76923077] ; [0.76923077 1.23076923],0
n6,1,0.740545,0.109649,[26  5] ; [14  2],[26.38297872  4.61702128] ; [13.61702128  2.38297872],0
p6,1,0.740625,0.109578,[14 17] ; [6 9],[13.47826087 17.52173913] ; [6.52173913 8.47826087],0
p11,1,0.772445,0.083624,[27  5] ; [14  2],[27.33333333  4.66666667] ; [13.66666667  2.33333333],0
r3,1,0.772445,0.083624,[27  5] ; [14  2],[27.33333333  4.66666667] ; [13.66666667  2.33333333],0
p3,1,0.81835,0.052747,[23  9] ; [12  4],[23.33333333  8.66666667] ; [11.66666667  4.33333333],0
b4,1,0.831013,0.045541,[21 11] ; [10  6],[20.66666667 11.33333333] ; [10.33333333  5.66666667],0
a4,1,0.831013,0.045541,[11 21] ; [ 6 10],[11.33333333 20.66666667] ; [ 5.66666667 10.33333333],0
d1,1,0.838118,0.041739,[15 17] ; [8 8],[15.33333333 16.66666667] ; [7.66666667 8.33333333],0
p7,1,0.852737,0.034457,[24  7] ; [12  4],[23.74468085  7.25531915] ; [12.25531915  3.74468085],0
b3,1,0.909285,0.012982,[12 13] ; [6 6],[12.16216216 12.83783784] ; [5.83783784 6.16216216],0
b2,1,0.909285,0.012982,[12 13] ; [6 6],[12.16216216 12.83783784] ; [5.83783784 6.16216216],0
s4,1,0.956527,0.002972,[ 2 28] ; [ 1 15],[ 1.95652174 28.04347826] ; [ 1.04347826 14.95652174],0
p9,1,0.978625,0.000718,[29  2] ; [15  1],[29.0212766  1.9787234] ; [14.9787234  1.0212766],0
r4,1,1.0,0.0,[26  6] ; [13  3],[26.  6.] ; [13.  3.],0
d5,1,1.0,0.0,[24  8] ; [12  4],[24.  8.] ; [12.  4.],0
