Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.008637,6.896355,[24  4] ; [35 26],[18.56179775  9.43820225] ; [40.43820225 20.56179775],0
d4,1,0.011924,6.322165,[25  3] ; [38 22],[20.04545455  7.95454545] ; [42.95454545 17.04545455],0
n5,1,0.029534,4.736218,[11 17] ; [39 22],[15.73033708 12.26966292] ; [34.26966292 26.73033708],0
s6,1,0.034419,4.473788,[17 11] ; [22 38],[12.40909091 15.59090909] ; [26.59090909 33.40909091],0
u4,1,0.055002,3.682024,[ 3 25] ; [ 1 60],[ 1.25842697 26.74157303] ; [ 2.74157303 58.25842697],0
v1,1,0.062533,3.468894,[12 15] ; [15 46],[ 8.28409091 18.71590909] ; [18.71590909 42.28409091],0
p4,1,0.068108,3.328034,[10 18] ; [11 50],[ 6.60674157 21.39325843] ; [14.39325843 46.60674157],0
s7,1,0.077419,3.118275,[10 18] ; [10 45],[ 6.74698795 21.25301205] ; [13.25301205 41.74698795],0
d5,1,0.086924,2.930443,[22  6] ; [36 24],[18.45454545  9.54545455] ; [39.54545455 20.45454545],0
s3,1,0.106329,2.607949,[13 15] ; [17 42],[ 9.65517241 18.34482759] ; [20.34482759 38.65517241],0
s2,1,0.111342,2.535074,[11 17] ; [14 47],[ 7.86516854 20.13483146] ; [17.13483146 43.86516854],0
a1,1,0.120851,2.406256,[ 1 27] ; [ 9 52],[ 3.14606742 24.85393258] ; [ 6.85393258 54.14606742],0
s1,1,0.23542,1.407811,[ 2 26] ; [10 51],[ 3.7752809 24.2247191] ; [ 8.2247191 52.7752809],0
a5,1,0.279358,1.170212,[19  9] ; [34 27],[16.6741573 11.3258427] ; [36.3258427 24.6741573],0
a6,1,0.288511,1.126556,[12 16] ; [33 27],[14.31818182 13.68181818] ; [30.68181818 29.31818182],0
a2,1,0.294505,1.09891,[ 3 25] ; [12 49],[ 4.71910112 23.28089888] ; [10.28089888 50.71910112],0
p3,1,0.303977,1.056666,[ 8 19] ; [12 49],[ 6.13636364 20.86363636] ; [13.86363636 47.13636364],0
v4,1,0.325381,0.967193,[20  8] ; [37 24],[17.93258427 10.06741573] ; [39.06741573 21.93258427],0
s8,1,0.333523,0.935172,[ 6 22] ; [ 8 52],[ 4.45454545 23.54545455] ; [ 9.54545455 50.45454545],0
p8,1,0.333523,0.935172,[ 6 22] ; [ 8 52],[ 4.45454545 23.54545455] ; [ 9.54545455 50.45454545],0
n2,1,0.335467,0.927677,[7 4] ; [14 16],[5.63414634 5.36585366] ; [15.36585366 14.63414634],0
s5,1,0.350719,0.870853,[ 6 22] ; [ 8 51],[ 4.50574713 23.49425287] ; [ 9.49425287 49.50574713],0
u2,1,0.366726,0.814727,[6 5] ; [10 16],[4.75675676 6.24324324] ; [11.24324324 14.75675676],0
a4,1,0.37579,0.784429,[10 18] ; [27 32],[11.90804598 16.09195402] ; [25.09195402 33.90804598],0
a7,1,0.400167,0.707823,[16 12] ; [29 32],[14.15730337 13.84269663] ; [30.84269663 30.15730337],0
p9,1,0.441071,0.593495,[ 7 20] ; [11 48],[ 5.65116279 21.34883721] ; [12.34883721 46.65116279],0
r4,1,0.447372,0.577302,[18 10] ; [34 27],[16.35955056 11.64044944] ; [35.64044944 25.35955056],0
r1,1,0.447372,0.577302,[18 10] ; [34 27],[16.35955056 11.64044944] ; [35.64044944 25.35955056],0
v3,1,0.48458,0.488538,[ 9 17] ; [16 43],[ 7.64705882 18.35294118] ; [17.35294118 41.64705882],0
d1,1,0.515905,0.422073,[14 14] ; [26 35],[12.58426966 15.41573034] ; [27.41573034 33.58426966],0
b2,1,0.523882,0.406245,[ 8 10] ; [15 27],[ 6.9 11.1] ; [16.1 25.9],0
b3,1,0.523882,0.406245,[ 8 10] ; [15 27],[ 6.9 11.1] ; [16.1 25.9],0
n3,1,0.571689,0.319865,[6 5] ; [12 15],[5.21052632 5.78947368] ; [12.78947368 14.21052632],0
b5,1,0.578975,0.307895,[16 12] ; [31 30],[14.78651685 13.21348315] ; [32.21348315 28.78651685],0
a8,1,0.638381,0.220866,[ 3 23] ; [ 5 55],[ 2.41860465 23.58139535] ; [ 5.58139535 54.41860465],0
n4,1,0.644035,0.213504,[16 12] ; [38 23],[16.98876404 11.01123596] ; [37.01123596 23.98876404],0
p11,1,0.669492,0.182197,[10 18] ; [19 42],[ 9.12359551 18.87640449] ; [19.87640449 41.12359551],0
n1,1,0.688156,0.161089,[4 7] ; [13 17],[4.56097561 6.43902439] ; [12.43902439 17.56097561],0
b1,1,0.736866,0.1129,[15 13] ; [35 26],[15.73033708 12.26966292] ; [34.26966292 26.73033708],0
d3,1,0.770601,0.085024,[14 14] ; [28 32],[13.36363636 14.63636364] ; [28.63636364 31.36363636],0
a3,1,0.847111,0.037174,[16 12] ; [35 24],[16.4137931 11.5862069] ; [34.5862069 24.4137931],0
p6,1,0.852921,0.03437,[ 4 23] ; [ 8 52],[ 3.72413793 23.27586207] ; [ 8.27586207 51.72413793],0
r2,1,0.871914,0.025994,[22  5] ; [48 12],[21.72413793  5.27586207] ; [48.27586207 11.72413793],0
