Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,1.8e-05,18.369821,[23 73] ; [24 14],[33.67164179 62.32835821] ; [13.32835821 24.67164179],1
s8,1,0.013259,6.134166,[15 84] ; [13 25],[20.23357664 78.76642336] ; [ 7.76642336 30.23357664],0
p6,1,0.026084,4.950443,[19 79] ; [14 23],[23.95555556 74.04444444] ; [ 9.04444444 27.95555556],0
d3,1,0.030374,4.688009,[27 70] ; [18 20],[32.33333333 64.66666667] ; [12.66666667 25.33333333],0
d5,1,0.033543,4.51784,[42 56] ; [24 14],[47.55882353 50.44117647] ; [18.44117647 19.55882353],0
r3,1,0.033701,4.509795,[71 27] ; [34  4],[75.66176471 22.33823529] ; [29.33823529  8.66176471],0
s6,1,0.038122,4.299571,[38 61] ; [20 14],[43.17293233 55.82706767] ; [14.82706767 19.17293233],0
b1,1,0.039327,4.246703,[38 61] ; [22 16],[43.35766423 55.64233577] ; [16.64233577 21.35766423],0
p7,1,0.042301,4.12312,[44 51] ; [25 13],[49.28571429 45.71428571] ; [19.71428571 18.28571429],0
p4,1,0.044509,4.037162,[36 63] ; [21 17],[41.18978102 57.81021898] ; [15.81021898 22.18978102],0
v3,1,0.069028,3.305972,[17 81] ; [12 26],[20.89705882 77.10294118] ; [ 8.10294118 29.89705882],0
d2,1,0.080669,3.051369,[20 78] ; [ 3 35],[16.57352941 81.42647059] ; [ 6.42647059 31.57352941],0
s7,1,0.090982,2.856904,[25 72] ; [14 20],[28.8778626 68.1221374] ; [10.1221374 23.8778626],0
s1,1,0.10067,2.694898,[ 2 97] ; [ 3 35],[ 3.61313869 95.38686131] ; [ 1.38686131 36.61313869],0
u1,1,0.127796,2.31908,[ 1 98] ; [ 2 36],[ 2.16788321 96.83211679] ; [ 0.83211679 37.16788321],0
n4,1,0.14017,2.176095,[54 45] ; [26 12],[57.81021898 41.18978102] ; [22.18978102 15.81021898],0
n3,1,0.152661,2.045455,[20 10] ; [13  2],[22.  8.] ; [11.  4.],0
v4,1,0.1566,2.006757,[77 21] ; [33  4],[79.85185185 18.14814815] ; [30.14814815  6.85185185],0
u3,1,0.157437,1.998673,[17 39] ; [10 11],[19.63636364 36.36363636] ; [ 7.36363636 13.63636364],0
p5,1,0.18295,1.773496,[ 6 91] ; [ 5 33],[ 7.9037037 89.0962963] ; [ 3.0962963 34.9037037],0
d4,1,0.230935,1.435095,[46 53] ; [22 16],[49.13868613 49.86131387] ; [18.86131387 19.13868613],0
s2,1,0.233551,1.419102,[31 68] ; [16 22],[33.96350365 65.03649635] ; [13.03649635 24.96350365],0
r2,1,0.240137,1.379792,[69 29] ; [29  7],[71.67164179 26.32835821] ; [26.32835821  9.67164179],0
p3,1,0.282625,1.154426,[32 67] ; [16 22],[34.68613139 64.31386861] ; [13.31386861 24.68613139],0
b4,1,0.292549,1.107852,[50 49] ; [23 15],[52.75182482 46.24817518] ; [20.24817518 17.75182482],0
p8,1,0.305363,1.050625,[37 61] ; [18 20],[39.63235294 58.36764706] ; [15.36764706 22.63235294],0
s5,1,0.348105,0.880352,[16 82] ; [ 8 26],[17.81818182 80.18181818] ; [ 6.18181818 27.81818182],0
n2,1,0.352236,0.865385,[20 10] ; [12  3],[21.33333333  8.66666667] ; [10.66666667  4.33333333],0
s3,1,0.384881,0.755053,[38 59] ; [18 20],[40.23703704 56.76296296] ; [15.76296296 22.23703704],0
p9,1,0.438687,0.599714,[72 24] ; [26 12],[70.20895522 25.79104478] ; [27.79104478 10.20895522],0
p11,1,0.458871,0.548646,[61 38] ; [26 12],[62.86861314 36.13138686] ; [24.13138686 13.86861314],0
