Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,32.336145,[134  39] ; [24 39],[115.8220339  57.1779661] ; [42.1779661 20.8220339],1
a3,1,0.0,26.955802,[144  30] ; [31 32],[128.48101266  45.51898734] ; [46.51898734 16.48101266],1
n4,1,3.2e-05,17.310408,[153  22] ; [40 23],[141.91176471  33.08823529] ; [51.08823529 11.91176471],1
r1,1,0.000618,11.720335,[154  20] ; [44 19],[145.36708861  28.63291139] ; [52.63291139 10.36708861],1
s3,1,0.000765,11.323564,[158  15] ; [47 16],[150.27542373  22.72457627] ; [54.72457627  8.27542373],1
s6,1,0.002499,9.141237,[158  12] ; [49 13],[151.68103448  18.31896552] ; [55.31896552  6.68103448],0
n6,1,0.003296,8.635779,[161  11] ; [50 12],[155.09401709  16.90598291] ; [55.90598291  6.09401709],0
n5,1,0.003827,8.364131,[152  22] ; [45 18],[144.63291139  29.36708861] ; [52.36708861 10.63291139],0
p2,1,0.004187,8.200996,[165  10] ; [51 11],[159.49367089  15.50632911] ; [56.50632911  5.49367089],0
n1,1,0.009898,6.653077,[15 11] ; [1 9],[11.55555556 14.44444444] ; [4.44444444 5.55555556],0
s5,1,0.011228,6.42884,[98 68] ; [24 36],[89.61061947 76.38938053] ; [32.38938053 27.61061947],0
a4,1,0.014252,6.006702,[84 91] ; [19 44],[75.73529412 99.26470588] ; [27.26470588 35.73529412],0
r2,1,0.017846,5.611235,[171   3] ; [57  5],[168.10169492   5.89830508] ; [59.89830508  2.10169492],0
p4,1,0.018473,5.550706,[139  35] ; [41 22],[132.15189873  41.84810127] ; [47.84810127 15.15189873],0
v4,1,0.023321,5.144463,[171   2] ; [58  4],[168.58297872   4.41702128] ; [60.41702128  1.58297872],0
p1,1,0.026478,4.924547,[ 28 146] ; [ 3 58],[ 22.95319149 151.04680851] ; [ 8.04680851 52.95319149],0
p5,1,0.027629,4.851041,[ 43 132] ; [ 7 55],[ 36.91983122 138.08016878] ; [13.08016878 48.91983122],0
v1,1,0.028387,4.804414,[112  60] ; [30 31],[104.82403433  67.17596567] ; [37.17596567 23.82403433],0
s4,1,0.031189,4.642544,[ 47 127] ; [ 8 52],[ 40.8974359 133.1025641] ; [14.1025641 45.8974359],0
p9,1,0.031886,4.604609,[161  14] ; [51 11],[156.54008439  18.45991561] ; [55.45991561  6.54008439],0
a7,1,0.03649,4.374051,[123  52] ; [52 10],[129.21940928  45.78059072] ; [45.78059072 16.21940928],0
u3,1,0.03699,4.350877,[23  8] ; [15 16],[19. 12.] ; [19. 12.],0
p6,1,0.059723,3.545059,[104  70] ; [29 34],[97.64556962 76.35443038] ; [35.35443038 27.64556962],0
d1,1,0.063047,3.455353,[120  55] ; [35 28],[113.97058824  61.02941176] ; [41.02941176 21.97058824],0
r4,1,0.072208,3.232099,[165  10] ; [55  8],[161.76470588  13.23529412] ; [58.23529412  4.76470588],0
n2,1,0.083005,3.005062,[24  2] ; [7 3],[22.38888889  3.61111111] ; [8.61111111 1.38888889],0
v2,1,0.13831,2.19666,[107  64] ; [31 29],[102.15584416  68.84415584] ; [35.84415584 24.15584416],0
u1,1,0.142161,2.154408,[ 37 138] ; [ 8 55],[ 33.08823529 141.91176471] ; [11.91176471 51.08823529],0
d2,1,0.154938,2.022947,[90 84] ; [26 37],[85.16455696 88.83544304] ; [30.83544304 32.16455696],0
p10,1,0.171913,1.866182,[158  17] ; [52 10],[155.06329114  19.93670886] ; [54.93670886  7.06329114],0
b5,1,0.175717,1.833481,[91 84] ; [39 24],[95.58823529 79.41176471] ; [34.41176471 28.58823529],0
p3,1,0.186519,1.744903,[115  58] ; [36 27],[110.69067797  62.30932203] ; [40.30932203 22.69067797],0
p7,1,0.198703,1.65188,[147  25] ; [47 13],[143.82758621  28.17241379] ; [50.17241379  9.82758621],0
u4,1,0.227742,1.454908,[  9 166] ; [ 1 62],[  7.35294118 167.64705882] ; [ 2.64705882 60.35294118],0
a2,1,0.247843,1.335423,[ 43 132] ; [11 52],[ 39.70588235 135.29411765] ; [14.29411765 48.70588235],0
v3,1,0.268157,1.226148,[87 84] ; [26 35],[83.2887931 87.7112069] ; [29.7112069 31.2887931],0
d3,1,0.278908,1.172405,[131  43] ; [43 20],[127.74683544  46.25316456] ; [46.25316456 16.74683544],0
r3,1,0.321781,0.981692,[169   6] ; [59  4],[167.64705882   7.35294118] ; [60.35294118  2.64705882],0
a6,1,0.325339,0.967362,[106  67] ; [43 20],[109.22457627  63.77542373] ; [39.77542373 23.22457627],0
p11,1,0.335628,0.927061,[153  22] ; [52 11],[150.73529412  24.26470588] ; [54.26470588  8.73529412],0
a5,1,0.342495,0.90107,[138  37] ; [46 17],[135.29411765  39.70588235] ; [48.70588235 14.29411765],0
a8,1,0.354177,0.858435,[ 31 133] ; [ 8 51],[ 28.68161435 135.31838565] ; [10.31838565 48.68161435],0
u2,1,0.35855,0.842967,[20 11] ; [17 15],[18.20634921 12.79365079] ; [18.79365079 13.20634921],0
b1,1,0.386315,0.75051,[ 72 103] ; [22 41],[ 69.11764706 105.88235294] ; [24.88235294 38.11764706],0
a1,1,0.392136,0.732308,[ 14 161] ; [ 3 60],[ 12.5 162.5] ; [ 4.5 58.5],0
n3,1,0.39638,0.719281,[17  9] ; [5 5],[15.88888889 10.11111111] ; [6.11111111 3.88888889],0
s1,1,0.768367,0.086737,[  7 168] ; [ 2 61],[  6.61764706 168.38235294] ; [ 2.38235294 60.61764706],0
b4,1,0.827392,0.047545,[100  75] ; [35 28],[99.26470588 75.73529412] ; [35.73529412 27.26470588],0
b2,1,0.827822,0.047305,[47 68] ; [12 19],[46.47260274 68.52739726] ; [12.52739726 18.47260274],0
b3,1,0.827822,0.047305,[47 68] ; [12 19],[46.47260274 68.52739726] ; [12.52739726 18.47260274],0
d4,1,0.82902,0.046638,[152  21] ; [56  7],[152.47457627  20.52542373] ; [55.52542373  7.47457627],0
d5,1,0.867325,0.027908,[139  34] ; [50 13],[138.54661017  34.45338983] ; [50.45338983 12.54661017],0
p12,1,1.0,0.0,[ 25 150] ; [ 9 54],[ 25. 150.] ; [ 9. 54.],0
