Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,44.076606,[64 15] ; [ 9 36],[46.50806452 32.49193548] ; [26.49193548 18.50806452],1
p11,1,1.8e-05,18.364495,[59 20] ; [16 29],[47.78225806 31.21774194] ; [27.21774194 17.78225806],1
v4,1,0.00031,13.006964,[76  3] ; [32 11],[69.93442623  9.06557377] ; [38.06557377  4.93442623],1
s8,1,0.000369,12.680986,[33 46] ; [ 5 40],[24.20967742 54.79032258] ; [13.79032258 31.20967742],1
s6,1,0.002111,9.450422,[49 30] ; [15 30],[40.77419355 38.22580645] ; [23.22580645 21.77419355],0
r4,1,0.003811,8.371631,[74  5] ; [34 11],[68.80645161 10.19354839] ; [39.19354839  5.80645161],0
s7,1,0.006361,7.444956,[30 44] ; [ 6 33],[23.57522124 50.42477876] ; [12.42477876 26.57522124],0
p7,1,0.018357,5.561735,[45 30] ; [17 28],[38.75 36.25] ; [23.25 21.75],0
r3,1,0.02077,5.34601,[76  3] ; [38  7],[72.62903226  6.37096774] ; [41.37096774  3.62903226],0
p2,1,0.022929,5.17389,[61 18] ; [26 19],[55.42741935 23.57258065] ; [31.57258065 13.42741935],0
p8,1,0.02628,4.937521,[39 40] ; [13 32],[33.12903226 45.87096774] ; [18.87096774 26.12903226],0
n5,1,0.02843,4.801778,[36 41] ; [12 33],[30.29508197 46.70491803] ; [17.70491803 27.29508197],0
b5,1,0.032372,4.578671,[54 25] ; [22 23],[48.41935484 30.58064516] ; [27.58064516 17.41935484],0
p4,1,0.041587,4.151941,[39 39] ; [14 31],[33.6097561 44.3902439] ; [19.3902439 25.6097561],0
b1,1,0.050821,3.814177,[33 46] ; [27 18],[38.22580645 40.77419355] ; [21.77419355 23.22580645],0
d1,1,0.054973,3.682905,[44 35] ; [17 28],[38.86290323 40.13709677] ; [22.13709677 22.86290323],0
d3,1,0.081049,3.043747,[57 21] ; [26 19],[52.63414634 25.36585366] ; [30.36585366 14.63414634],0
a7,1,0.088124,2.908312,[59 20] ; [27 18],[54.79032258 24.20967742] ; [31.20967742 13.79032258],0
a6,1,0.112191,2.523077,[56 22] ; [26 19],[52. 26.] ; [30. 15.],0
u2,1,0.117866,2.445452,[21  4] ; [10  6],[18.90243902  6.09756098] ; [12.09756098  3.90243902],0
d5,1,0.134887,2.235343,[63 15] ; [31 14],[59.6097561 18.3902439] ; [34.3902439 10.6097561],0
v1,1,0.138834,2.190835,[38 39] ; [16 29],[34.08196721 42.91803279] ; [19.91803279 25.08196721],0
v2,1,0.147486,2.098066,[38 33] ; [17 26],[34.25438596 36.74561404] ; [20.74561404 22.25438596],0
p6,1,0.149095,2.081488,[19 58] ; [ 6 38],[15.90909091 61.09090909] ; [ 9.09090909 34.90909091],0
r2,1,0.187159,1.739841,[74  5] ; [39  6],[71.99193548  7.00806452] ; [41.00806452  3.99193548],0
s2,1,0.218346,1.515206,[33 45] ; [14 31],[29.80487805 48.19512195] ; [17.19512195 27.80487805],0
v3,1,0.223031,1.484758,[25 47] ; [10 32],[22.10526316 49.89473684] ; [12.89473684 29.10526316],0
n2,1,0.265455,1.240084,[16  5] ; [12  8],[14.34146341  6.65853659] ; [13.65853659  6.34146341],0
d4,1,0.266194,1.236253,[65 13] ; [33 11],[62.6557377 15.3442623] ; [35.3442623  8.6557377],0
b3,1,0.380046,0.770554,[13 29] ; [ 6 22],[11.4 30.6] ; [ 7.6 20.4],0
b2,1,0.380046,0.770554,[13 29] ; [ 6 22],[11.4 30.6] ; [ 7.6 20.4],0
d2,1,0.40101,0.705297,[27 51] ; [19 26],[29.17073171 48.82926829] ; [16.82926829 28.17073171],0
s5,1,0.416419,0.660399,[16 58] ; [ 7 38],[14.30252101 59.69747899] ; [ 8.69747899 36.30252101],0
s1,1,0.426429,0.632531,[ 4 73] ; [ 4 41],[ 5.04918033 71.95081967] ; [ 2.95081967 42.04918033],0
