Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,77.584385,[99 55] ; [ 30 147],[60.01812689 93.98187311] ; [ 68.98187311 108.01812689],1
s2,1,0.0,69.354119,[111  42] ; [ 46 128],[73.4587156 79.5412844] ; [83.5412844 90.4587156],1
s6,1,0.0,42.169488,[124  28] ; [83 94],[95.63525836 56.36474164] ; [111.36474164  65.63525836],1
s3,1,0.0,38.421393,[111  41] ; [ 67 106],[83.24923077 68.75076923] ; [94.75076923 78.24923077],1
u1,1,5e-06,21.012284,[ 49 105] ; [ 20 157],[ 32.10271903 121.89728097] ; [ 36.89728097 140.10271903],1
p6,1,8e-06,19.933971,[55 99] ; [ 25 148],[ 37.67584098 116.32415902] ; [ 42.32415902 130.67584098],1
s5,1,1.4e-05,18.895732,[57 89] ; [ 29 140],[ 39.86031746 106.13968254] ; [ 46.13968254 122.86031746],1
p9,1,5.6e-05,16.237342,[132  21] ; [117  57],[116.50458716  36.49541284] ; [132.49541284  41.50458716],1
a5,1,0.000128,14.664558,[128  26] ; [114  63],[112.59214502  41.40785498] ; [129.40785498  47.59214502],1
s1,1,0.000429,12.401627,[ 13 139] ; [  1 171],[  6.56790123 145.43209877] ; [  7.43209877 164.56790123],1
v4,1,0.00061,11.746023,[144   8] ; [146  31],[133.98176292  18.01823708] ; [156.01823708  20.98176292],1
d2,1,0.000684,11.5316,[96 57] ; [76 97],[80.72392638 72.27607362] ; [91.27607362 81.72392638],1
p4,1,0.000922,10.977131,[84 70] ; [ 64 112],[69.06666667 84.93333333] ; [78.93333333 97.06666667],1
a3,1,0.001157,10.558311,[123  31] ; [112  64],[109.66666667  44.33333333] ; [125.33333333  50.66666667],0
p10,1,0.001663,9.888241,[124  30] ; [113  61],[111.27439024  42.72560976] ; [125.72560976  48.27439024],0
a2,1,0.001719,9.8282,[ 53 101] ; [ 34 143],[ 40.47734139 113.52265861] ; [ 46.52265861 130.47734139],0
d1,1,0.001995,9.554573,[100  54] ; [85 92],[86.07250755 67.92749245] ; [98.92749245 78.07250755],0
r3,1,0.002013,9.537199,[146   7] ; [149  26],[137.60670732  15.39329268] ; [157.39329268  17.60670732],0
v3,1,0.003436,8.559977,[65 82] ; [ 48 121],[52.5664557 94.4335443] ; [ 60.4335443 108.5664557],0
n6,1,0.003763,8.394678,[134  18] ; [134  43],[123.81762918  28.18237082] ; [144.18237082  32.81762918],0
r1,1,0.004017,8.276254,[127  27] ; [121  55],[115.73333333  38.26666667] ; [132.26666667  43.73333333],0
p7,1,0.006842,7.313946,[75 76] ; [ 61 114],[62.99386503 88.00613497] ; [ 73.00613497 101.99386503],0
d4,1,0.007462,7.158156,[132  21] ; [131  45],[122.30699088  30.69300912] ; [140.69300912  35.30699088],0
v2,1,0.010848,6.490026,[90 63] ; [73 91],[78.67192429 74.32807571] ; [84.32807571 79.67192429],0
b5,1,0.021297,5.302314,[110  44] ; [105  72],[100.03021148  53.96978852] ; [114.96978852  62.03021148],0
d3,1,0.022156,5.233494,[110  43] ; [106  71],[100.14545455  52.85454545] ; [115.85454545  61.14545455],0
r2,1,0.027677,4.848091,[143   7] ; [155  20],[137.53846154  12.46153846] ; [160.46153846  14.53846154],0
d5,1,0.032178,4.588968,[131  22] ; [135  42],[123.32727273  29.67272727] ; [142.67272727  34.32727273],0
b4,1,0.040356,4.202845,[83 71] ; [115  62],[92.12084592 61.87915408] ; [105.87915408  71.12084592],0
a4,1,0.041298,4.163752,[86 68] ; [78 97],[76.76595745 77.23404255] ; [87.23404255 87.76595745],0
p3,1,0.050711,3.817809,[65 89] ; [ 56 120],[56.46666667 97.53333333] ; [ 64.53333333 111.46666667],0
