Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,39.637889,[ 20 325] ; [20 44],[ 33.7408313 311.2591687] ; [ 6.2591687 57.7408313],1
s5,1,0.0,30.292154,[115 222] ; [42 16],[133.94683544 203.05316456] ; [23.05316456 34.94683544],1
p1,1,0.0,25.614225,[ 22 324] ; [17 47],[ 32.91219512 313.08780488] ; [ 6.08780488 57.91219512],1
p4,1,4e-05,16.853149,[224 122] ; [58  6],[237.9804878 108.0195122] ; [44.0195122 19.9804878],1
p8,1,0.00022,13.652775,[192 147] ; [52 12],[205.25062035 133.74937965] ; [38.74937965 25.25062035],1
p3,1,0.000267,13.290386,[186 161] ; [50 14],[199.25060827 147.74939173] ; [36.74939173 27.25060827],1
s7,1,0.000996,10.835209,[166 164] ; [44 16],[177.69230769 152.30769231] ; [32.30769231 27.69230769],1
a1,1,0.00109,10.667735,[ 11 336] ; [ 8 56],[ 16.04136253 330.95863747] ; [ 2.95863747 61.04136253],0
b5,1,0.00119,10.506307,[231 116] ; [29 35],[219.513382 127.486618] ; [40.486618 23.513382],0
v3,1,0.001874,9.668925,[164 174] ; [44 19],[175.32169576 162.67830424] ; [32.67830424 30.32169576],0
p6,1,0.001962,9.584883,[142 199] ; [39 23],[153.15384615 187.84615385] ; [27.84615385 34.15384615],0
s1,1,0.002241,9.340987,[  7 335] ; [ 6 58],[ 10.95073892 331.04926108] ; [ 2.04926108 61.95073892],0
s8,1,0.002417,9.202136,[165 178] ; [44 20],[176.13513514 166.86486486] ; [32.86486486 31.13513514],0
s2,1,0.018419,5.555848,[180 161] ; [44 20],[188.60246914 152.39753086] ; [35.39753086 28.60246914],0
n4,1,0.03104,4.650748,[288  58] ; [60  4],[293.67804878  52.32195122] ; [54.32195122  9.67804878],0
r2,1,0.033157,4.537676,[335   9] ; [58  5],[332.16707617  11.83292383] ; [60.83292383  2.16707617],0
p10,1,0.042123,4.130272,[295  48] ; [60  3],[299.9137931  43.0862069] ; [55.0862069  7.9137931],0
a2,1,0.054153,3.707976,[100 247] ; [11 53],[ 93.71532847 253.28467153] ; [17.28467153 46.71532847],0
n5,1,0.061234,3.50364,[295  52] ; [60  4],[299.72019465  47.27980535] ; [55.27980535  8.72019465],0
s6,1,0.083414,2.997097,[243  96] ; [51 11],[248.5436409  90.4563591] ; [45.4563591 16.5436409],0
s3,1,0.089384,2.885439,[188 153] ; [42 21],[194.13366337 146.86633663] ; [35.86633663 27.13366337],0
n3,1,0.092321,2.833438,[44 14] ; [5 5],[41.79411765 16.20588235] ; [7.20588235 2.79411765],0
p9,1,0.095656,2.77652,[303  40] ; [61  3],[306.76167076  36.23832924] ; [57.23832924  6.76167076],0
p7,1,0.101497,2.681865,[233 104] ; [50 13],[238.4275  98.5725] ; [44.5725 18.4275],0
a3,1,0.126605,2.333651,[254  90] ; [53 11],[258.84313725  85.15686275] ; [48.15686275 15.84313725],0
b1,1,0.134481,2.240001,[118 229] ; [28 36],[123.26520681 223.73479319] ; [22.73479319 41.26520681],0
u2,1,0.135291,2.230719,[45 47] ; [8 3],[47.33980583 44.66019417] ; [5.66019417 5.33980583],0
a6,1,0.140498,2.172498,[243 103] ; [39 25],[237.9804878 108.0195122] ; [44.0195122 19.9804878],0
