Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,74.932082,[112  35] ; [10 61],[82.26605505 64.73394495] ; [39.73394495 31.26605505],1
d4,1,0.0,63.510967,[144   2] ; [41 30],[124.47004608  21.52995392] ; [60.52995392 10.47004608],1
d5,1,0.0,62.586035,[143   3] ; [40 31],[123.12442396  22.87557604] ; [59.87557604 11.12442396],1
d3,1,0.0,60.365378,[130  17] ; [27 44],[105.86697248  41.13302752] ; [51.13302752 19.86697248],1
a5,1,0.0,25.474028,[133  14] ; [44 27],[119.35321101  27.64678899] ; [57.64678899 13.35321101],1
u1,1,0.0,25.408383,[53 94] ; [ 3 68],[ 37.76146789 109.23853211] ; [18.23853211 52.76146789],1
a2,1,3.2e-05,17.311807,[57 90] ; [ 8 63],[ 43.83027523 103.16972477] ; [21.16972477 49.83027523],1
a4,1,0.000312,12.998266,[90 57] ; [25 46],[77.54587156 69.45412844] ; [37.45412844 33.54587156],1
a3,1,0.000473,12.218263,[124  21] ; [46 25],[114.12037037  30.87962963] ; [55.87962963 15.12037037],1
s8,1,0.002715,8.989824,[95 51] ; [31 40],[84.77419355 61.22580645] ; [41.22580645 29.77419355],0
v1,1,0.005631,7.664739,[99 45] ; [35 36],[89.74883721 54.25116279] ; [44.25116279 26.74883721],0
s6,1,0.017683,5.627317,[116  25] ; [46 22],[109.29186603  31.70813397] ; [52.70813397 15.29186603],0
r2,1,0.026522,4.921669,[141   3] ; [64  6],[137.94392523   6.05607477] ; [67.05607477  2.94392523],0
s2,1,0.035453,4.423215,[97 48] ; [37 34],[89.9537037 55.0462963] ; [44.0462963 26.9537037],0
s3,1,0.036319,4.382045,[95 50] ; [36 35],[87.93981481 57.06018519] ; [43.06018519 27.93981481],0
s4,1,0.036583,4.36971,[ 39 105] ; [10 60],[ 32.97196262 111.02803738] ; [16.02803738 53.97196262],0
p9,1,0.077782,3.110649,[139   7] ; [63  8],[135.9078341  10.0921659] ; [66.0921659  4.9078341],0
s7,1,0.07986,3.067743,[98 41] ; [39 28],[92.44174757 46.55825243] ; [44.55825243 22.44174757],0
r1,1,0.082119,3.022451,[125  21] ; [54 17],[120.43317972  25.56682028] ; [58.56682028 12.43317972],0
p10,1,0.094637,2.793671,[134  12] ; [59 11],[130.4537037  15.5462963] ; [62.5462963  7.4537037],0
n4,1,0.130303,2.288887,[131  16] ; [58 13],[127.44495413  19.55504587] ; [61.55504587  9.44495413],0
p11,1,0.132629,2.261465,[116  31] ; [62  9],[120.02752294  26.97247706] ; [57.97247706 13.02752294],0
p5,1,0.13957,2.182696,[ 32 115] ; [22 49],[ 36.41284404 110.58715596] ; [17.58715596 53.41284404],0
r4,1,0.184285,1.762724,[138   9] ; [63  8],[135.53669725  11.46330275] ; [65.46330275  5.53669725],0
n2,1,0.184711,1.759309,[18  4] ; [8 5],[16.34285714  5.65714286] ; [9.65714286 3.34285714],0
a1,1,0.262233,1.256929,[ 15 132] ; [ 4 67],[ 12.81192661 134.18807339] ; [ 6.18807339 64.81192661],0
s5,1,0.390787,0.736493,[69 68] ; [29 37],[66.13793103 70.86206897] ; [31.86206897 34.13793103],0
s1,1,0.399302,0.710428,[  5 142] ; [ 1 70],[  4.04587156 142.95412844] ; [ 1.95412844 69.04587156],0
v4,1,0.450204,0.570137,[140   5] ; [67  4],[138.95833333   6.04166667] ; [68.04166667  2.95833333],0
p2,1,0.456809,0.553701,[135  12] ; [63  8],[133.51376147  13.48623853] ; [64.48623853  6.51376147],0
v3,1,0.495861,0.463784,[67 75] ; [30 41],[64.66666667 77.33333333] ; [32.33333333 38.66666667],0
n1,1,0.507903,0.438386,[11 11] ; [5 8],[10.05714286 11.94285714] ; [5.94285714 7.05714286],0
r3,1,0.530967,0.39254,[140   4] ; [70  1],[140.65116279   3.34883721] ; [69.34883721  1.65116279],0
n3,1,0.58018,0.305944,[15  7] ; [10  3],[15.71428571  6.28571429] ; [9.28571429 3.71428571],0
n6,1,0.580588,0.305285,[133  13] ; [63  8],[131.87096774  14.12903226] ; [64.12903226  6.87096774],0
u3,1,0.609366,0.2611,[16  7] ; [15  9],[15.17021277  7.82978723] ; [15.82978723  8.17021277],0
b4,1,0.617089,0.24998,[86 61] ; [39 32],[84.28899083 62.71100917] ; [40.71100917 30.28899083],0
n5,1,0.646121,0.210825,[121  26] ; [55 14],[119.77777778  27.22222222] ; [56.22222222 12.77777778],0
p8,1,0.670227,0.181336,[114  31] ; [54 17],[112.77777778  32.22222222] ; [55.22222222 15.77777778],0
a7,1,0.674488,0.176397,[111  36] ; [51 19],[109.74193548  37.25806452] ; [52.25806452 17.74193548],0
p4,1,0.688741,0.160452,[133  14] ; [63  8],[132.16513761  14.83486239] ; [63.83486239  7.16513761],0
