Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.007734,7.094088,[40 29] ; [56 15],[47.31428571 21.68571429] ; [48.68571429 22.31428571],0
n3,1,0.010415,6.5625,[19  1] ; [9 6],[16.  4.] ; [12.  3.],0
d5,1,0.035096,4.440478,[51 17] ; [63  8],[55.76978417 12.23021583] ; [58.23021583 12.76978417],0
s8,1,0.043053,4.093303,[30 39] ; [43 28],[35.97857143 33.02142857] ; [37.02142857 33.97857143],0
p5,1,0.047198,3.938313,[ 3 66] ; [10 61],[ 6.40714286 62.59285714] ; [ 6.59285714 64.40714286],0
b3,1,0.054038,3.711532,[ 4 28] ; [13 28],[ 7.45205479 24.54794521] ; [ 9.54794521 31.45205479],0
b2,1,0.054038,3.711532,[ 4 28] ; [13 28],[ 7.45205479 24.54794521] ; [ 9.54794521 31.45205479],0
v2,1,0.056872,3.626335,[26 40] ; [39 31],[31.54411765 34.45588235] ; [33.45588235 36.54411765],0
p10,1,0.062839,3.460815,[54 15] ; [62  7],[58. 11.] ; [58. 11.],0
a6,1,0.06796,3.331606,[50 19] ; [41 30],[44.85 24.15] ; [46.15 24.85],0
n4,1,0.083444,2.99652,[41 28] ; [52 19],[45.83571429 23.16428571] ; [47.16428571 23.83571429],0
s1,1,0.087976,2.91102,[ 5 63] ; [ 1 69],[ 2.95652174 65.04347826] ; [ 3.04347826 66.95652174],0
p8,1,0.104378,2.637343,[30 39] ; [39 29],[34.75182482 34.24817518] ; [34.24817518 33.75182482],0
u1,1,0.108283,2.579098,[10 59] ; [18 53],[13.8 55.2] ; [14.2 56.8],0
a3,1,0.112685,2.51616,[44 25] ; [54 17],[48.3 20.7] ; [49.7 21.3],0
u2,1,0.146508,2.108235,[13 12] ; [ 5 12],[10.71428571 14.28571429] ; [7.28571429 9.71428571],0
s5,1,0.187026,1.740891,[32 32] ; [40 25],[35.72093023 28.27906977] ; [36.27906977 28.72093023],0
p7,1,0.211195,1.563218,[40 28] ; [47 21],[43.5 24.5] ; [43.5 24.5],0
a8,1,0.243731,1.358885,[ 2 63] ; [ 5 60],[ 3.5 61.5] ; [ 3.5 61.5],0
b4,1,0.282153,1.156691,[45 24] ; [40 31],[41.89285714 27.10714286] ; [43.10714286 27.89285714],0
a5,1,0.294744,1.097827,[47 22] ; [54 17],[49.77857143 19.22142857] ; [51.22142857 19.77857143],0
a4,1,0.296164,1.091386,[27 42] ; [34 37],[30.06428571 38.93571429] ; [30.93571429 40.06428571],0
p11,1,0.299515,1.076354,[46 23] ; [53 18],[48.79285714 20.20714286] ; [50.20714286 20.79285714],0
p3,1,0.313469,1.016003,[33 36] ; [40 31],[35.97857143 33.02142857] ; [37.02142857 33.97857143],0
p4,1,0.31667,1.002649,[39 30] ; [46 25],[41.89285714 27.10714286] ; [43.10714286 27.89285714],0
s2,1,0.317038,1.001127,[46 22] ; [52 17],[48.64233577 19.35766423] ; [49.35766423 19.64233577],0
a1,1,0.324275,0.971627,[ 1 68] ; [ 3 68],[ 1.97142857 67.02857143] ; [ 2.02857143 68.97142857],0
s7,1,0.360836,0.83498,[37 29] ; [44 25],[39.6 26.4] ; [41.4 27.6],0
b5,1,0.407578,0.685854,[39 30] ; [45 26],[41.4 27.6] ; [42.6 28.4],0
n1,1,0.410854,0.676329,[ 8 12] ; [ 4 11],[ 6.85714286 13.14285714] ; [5.14285714 9.85714286],0
a7,1,0.470929,0.519796,[45 23] ; [51 20],[46.96402878 21.03597122] ; [49.03597122 21.96402878],0
p12,1,0.496413,0.462597,[ 6 63] ; [ 4 66],[ 4.96402878 64.03597122] ; [ 5.03597122 64.96402878],0
v4,1,0.567931,0.326156,[68  1] ; [68  2],[67.51079137  1.48920863] ; [68.48920863  1.51079137],0
p9,1,0.573357,0.317098,[59  9] ; [62  7],[60.05839416  7.94160584] ; [60.94160584  8.05839416],0
v3,1,0.578391,0.308844,[20 47] ; [24 46],[21.51824818 45.48175182] ; [22.48175182 47.51824818],0
n6,1,0.580874,0.304824,[58 11] ; [62  9],[59.14285714  9.85714286] ; [60.85714286 10.14285714],0
a2,1,0.589682,0.290842,[13 56] ; [16 55],[14.29285714 54.70714286] ; [14.70714286 56.29285714],0
p6,1,0.605712,0.266466,[28 41] ; [31 38],[29.5 39.5] ; [29.5 39.5],0
p2,1,0.616887,0.250268,[53 16] ; [57 14],[54.21428571 14.78571429] ; [55.78571429 15.21428571],0
d1,1,0.629028,0.233381,[40 29] ; [44 27],[41.4 27.6] ; [42.6 28.4],0
s6,1,0.660915,0.192414,[58 10] ; [58  8],[58.86567164  9.13432836] ; [57.13432836  8.86567164],0
n2,1,0.697713,0.150862,[17  3] ; [12  3],[16.57142857  3.42857143] ; [12.42857143  2.57142857],0
d2,1,0.729599,0.11948,[32 37] ; [35 36],[33.02142857 35.97857143] ; [33.97857143 37.02142857],0
r1,1,0.764549,0.089708,[56 13] ; [59 12],[56.67857143 12.32142857] ; [58.32142857 12.67857143],0
d4,1,0.766569,0.08813,[55 14] ; [58 13],[55.69285714 13.30714286] ; [57.30714286 13.69285714],0
u3,1,0.82409,0.049412,[17  8] ; [11  6],[16.66666667  8.33333333] ; [11.33333333  5.66666667],0
s3,1,0.928978,0.007944,[50 18] ; [51 19],[49.76811594 18.23188406] ; [51.23188406 18.76811594],0
p1,1,0.955063,0.003175,[ 7 62] ; [ 7 64],[ 6.9 62.1] ; [ 7.1 63.9],0
d3,1,0.961867,0.002286,[51 17] ; [53 18],[50.87769784 17.12230216] ; [53.12230216 17.87769784],0
b1,1,0.961976,0.002273,[25 44] ; [26 45],[25.13571429 43.86428571] ; [25.86428571 45.13571429],0
