Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,28.64603,[21 37] ; [69 17],[36.25 21.75] ; [53.75 32.25],1
a4,1,0.0,27.462121,[ 7 51] ; [48 39],[22. 36.] ; [33. 54.],1
d5,1,0.000136,14.563133,[29 29] ; [69 17],[39.47222222 18.52777778] ; [58.52777778 27.47222222],1
d2,1,0.000161,14.234483,[11 47] ; [43 43],[21.75 36.25] ; [32.25 53.75],1
p4,1,0.002671,9.019581,[13 44] ; [41 45],[21.52447552 35.47552448] ; [32.47552448 53.52447552],0
n4,1,0.003542,8.50479,[21 37] ; [53 34],[29.6 28.4] ; [44.4 42.6],0
v3,1,0.004615,8.02443,[ 8 48] ; [29 51],[15.23529412 40.76470588] ; [21.76470588 58.23529412],0
r4,1,0.008001,7.033199,[31 27] ; [65 22],[38.4 19.6] ; [57.6 29.4],0
a6,1,0.00919,6.785467,[31 27] ; [64 22],[38.26388889 19.73611111] ; [56.73611111 29.26388889],0
p3,1,0.012537,6.233354,[10 48] ; [31 54],[16.62937063 41.37062937] ; [24.37062937 60.62937063],0
s4,1,0.012819,6.193879,[11 47] ; [ 5 82],[ 6.4 51.6] ; [ 9.6 77.4],0
r1,1,0.014305,6.000143,[32 26] ; [65 22],[38.8 19.2] ; [58.2 28.8],0
r3,1,0.017535,5.64204,[39 18] ; [74 13],[44.72916667 12.27083333] ; [68.27083333 18.72916667],0
d1,1,0.02276,5.186736,[17 41] ; [42 45],[23.6 34.4] ; [35.4 51.6],0
v2,1,0.0394,4.243531,[16 36] ; [40 42],[21.73134328 30.26865672] ; [34.26865672 47.73134328],0
p6,1,0.047524,3.926744,[14 42] ; [10 73],[ 9.66906475 46.33093525] ; [14.33093525 68.66906475],0
d3,1,0.049604,3.854785,[27 30] ; [55 31],[32.68531469 24.31468531] ; [49.31468531 36.68531469],0
a8,1,0.057468,3.608983,[ 2 55] ; [10 67],[ 5.10447761 51.89552239] ; [ 6.89552239 70.10447761],0
v1,1,0.069878,3.285885,[16 41] ; [37 49],[21.12587413 35.87412587] ; [31.87412587 54.12587413],0
a7,1,0.102468,2.666701,[33 25] ; [61 26],[37.6 20.4] ; [56.4 30.6],0
u1,1,0.124409,2.360923,[ 2 56] ; [ 9 78],[ 4.4 53.6] ; [ 6.6 80.4],0
d4,1,0.150502,2.067152,[36 21] ; [64 22],[39.86013986 17.13986014] ; [60.13986014 25.86013986],0
p11,1,0.193764,1.688766,[29 29] ; [53 34],[32.8 25.2] ; [49.2 37.8],0
s7,1,0.216412,1.528008,[10 44] ; [22 57],[12.9924812 41.0075188] ; [19.0075188 59.9924812],0
s8,1,0.321036,0.98472,[10 48] ; [21 66],[12.4 45.6] ; [18.6 68.4],0
s6,1,0.331171,0.944312,[20 38] ; [37 50],[22.8 35.2] ; [34.2 52.8],0
p5,1,0.340541,0.908395,[ 1 57] ; [ 4 81],[ 2.02797203 55.97202797] ; [ 2.97202797 82.02797203],0
v4,1,0.361562,0.832461,[42 14] ; [70 16],[44.16901408 11.83098592] ; [67.83098592 18.16901408],0
b1,1,0.376131,0.783308,[29 29] ; [50 37],[31.6 26.4] ; [47.4 39.6],0
s3,1,0.392484,0.731233,[28 29] ; [36 50],[25.51048951 31.48951049] ; [38.48951049 47.51048951],0
u3,1,0.462222,0.540509,[20 17] ; [11  6],[21.24074074 15.75925926] ; [9.75925926 7.24074074],0
r2,1,0.468678,0.525092,[45 12] ; [72 14],[46.63636364 10.36363636] ; [70.36363636 15.63636364],0
s1,1,0.538288,0.378721,[ 3 53] ; [ 7 80],[ 3.91608392 52.08391608] ; [ 6.08391608 80.91608392],0
u2,1,0.553746,0.350649,[21 15] ; [12  6],[22. 14.] ; [11.  7.],0
n5,1,0.562048,0.33617,[28 29] ; [38 48],[26.30769231 30.69230769] ; [39.69230769 46.30769231],0
n2,1,0.589515,0.291102,[15  8] ; [15 11],[14.08163265  8.91836735] ; [15.91836735 10.08163265],0
p2,1,0.595987,0.281091,[35 23] ; [55 30],[36.5034965 21.4965035] ; [53.4965035 31.5034965],0
p8,1,0.599433,0.275852,[19 38] ; [32 53],[20.47183099 36.52816901] ; [30.52816901 54.47183099],0
n3,1,0.609366,0.2611,[16  7] ; [15  9],[15.17021277  7.82978723] ; [15.82978723  8.17021277],0
a1,1,0.673361,0.177696,[ 3 55] ; [ 6 81],[ 3.6 54.4] ; [ 5.4 81.6],0
n1,1,0.709147,0.13913,[ 8 15] ; [10 15],[ 8.625 14.375] ; [ 9.375 15.625],0
p1,1,0.715665,0.132684,[ 5 53] ; [ 6 80],[ 4.43055556 53.56944444] ; [ 6.56944444 79.43055556],0
b5,1,0.835979,0.042866,[35 23] ; [51 36],[34.4 23.6] ; [51.6 35.4],0
p10,1,0.842552,0.039454,[29 27] ; [46 40],[29.57746479 26.42253521] ; [45.42253521 40.57746479],0
b2,1,0.856952,0.032492,[ 8 25] ; [13 37],[ 8.34939759 24.65060241] ; [12.65060241 37.34939759],0
b3,1,0.856952,0.032492,[ 8 25] ; [13 37],[ 8.34939759 24.65060241] ; [12.65060241 37.34939759],0
p9,1,0.920312,0.010008,[33 23] ; [52 35],[33.28671329 22.71328671] ; [51.71328671 35.28671329],0
p7,1,0.979949,0.000632,[26 27] ; [42 44],[25.92805755 27.07194245] ; [42.07194245 43.92805755],0
s2,1,1.0,0.0,[18 40] ; [27 60],[18. 40.] ; [27. 60.],0
b4,1,1.0,0.0,[32 26] ; [48 39],[32. 26.] ; [48. 39.],0
