Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000654,11.61605,[37 25] ; [20 47],[27.39534884 34.60465116] ; [29.60465116 37.39534884],1
a8,1,0.005734,7.632201,[11 49] ; [ 2 62],[ 6.29032258 53.70967742] ; [ 6.70967742 57.29032258],0
s2,1,0.013055,6.161706,[15 47] ; [31 38],[21.77099237 40.22900763] ; [24.22900763 44.77099237],0
p8,1,0.044127,4.051714,[15 47] ; [27 39],[20.34375 41.65625] ; [21.65625 44.34375],0
n3,1,0.053488,3.728593,[12 13] ; [20  7],[15.38461538  9.61538462] ; [16.61538462 10.38461538],0
a5,1,0.061095,3.507404,[38 24] ; [31 38],[32.65648855 29.34351145] ; [36.34351145 32.65648855],0
a3,1,0.070226,3.277727,[43 18] ; [38 31],[38.00769231 22.99230769] ; [42.99230769 26.00769231],0
s8,1,0.091374,2.850001,[11 51] ; [21 48],[15.14503817 46.85496183] ; [16.85496183 52.14503817],0
p6,1,0.096395,2.764193,[10 50] ; [19 46],[13.92 46.08] ; [15.08 49.92],0
d5,1,0.096477,2.76284,[47 15] ; [43 26],[42.59541985 19.40458015] ; [47.40458015 21.59541985],0
u3,1,0.153477,2.037351,[ 9 10] ; [21 10],[11.4  7.6] ; [18.6 12.4],0
n2,1,0.183613,1.768139,[19  7] ; [15 12],[16.67924528  9.32075472] ; [17.32075472  9.67924528],0
v4,1,0.21802,1.517356,[44 16] ; [56 12],[46.875 13.125] ; [53.125 14.875],0
s3,1,0.218617,1.513424,[27 34] ; [38 31],[30.5 30.5] ; [34.5 34.5],0
a2,1,0.225739,1.467509,[13 49] ; [ 9 60],[10.41221374 51.58778626] ; [11.58778626 57.41221374],0
a1,1,0.228566,1.449766,[ 6 56] ; [ 3 66],[ 4.25954198 57.74045802] ; [ 4.74045802 64.25954198],0
s7,1,0.274763,1.192811,[20 38] ; [16 47],[17.25619835 40.74380165] ; [18.74380165 44.25619835],0
s4,1,0.285959,1.138551,[ 9 53] ; [15 54],[11.35877863 50.64122137] ; [12.64122137 56.35877863],0
u1,1,0.383557,0.75927,[ 3 59] ; [ 6 63],[ 4.25954198 57.74045802] ; [ 4.74045802 64.25954198],0
r1,1,0.390626,0.736993,[41 21] ; [40 28],[38.63076923 23.36923077] ; [42.36923077 25.63076923],0
a4,1,0.413834,0.667759,[24 38] ; [22 47],[21.77099237 40.22900763] ; [24.22900763 44.77099237],0
u2,1,0.463975,0.536289,[13  6] ; [18 13],[11.78  7.22] ; [19.22 11.78],0
b2,1,0.476344,0.507222,[12 26] ; [10 31],[10.58227848 27.41772152] ; [11.41772152 29.58227848],0
b3,1,0.476344,0.507222,[12 26] ; [10 31],[10.58227848 27.41772152] ; [11.41772152 29.58227848],0
r3,1,0.481954,0.494438,[47 15] ; [55 13],[48.64615385 13.35384615] ; [53.35384615 14.64615385],0
p11,1,0.485271,0.486994,[37 25] ; [37 32],[35.02290076 26.97709924] ; [38.97709924 30.02290076],0
d2,1,0.494524,0.466667,[27 35] ; [26 43],[25.08396947 36.91603053] ; [27.91603053 41.08396947],0
r2,1,0.49562,0.464302,[49 10] ; [54 15],[47.4765625 11.5234375] ; [55.5234375 13.4765625],0
p10,1,0.503846,0.446826,[31 30] ; [38 29],[32.8828125 28.1171875] ; [36.1171875 30.8828125],0
b4,1,0.524576,0.404888,[34 28] ; [34 35],[32.18320611 29.81679389] ; [35.81679389 33.18320611],0
v2,1,0.560601,0.338664,[22 37] ; [21 44],[20.45967742 38.54032258] ; [22.54032258 42.45967742],0
p5,1,0.574173,0.31575,[ 3 59] ; [ 2 66],[ 2.38461538 59.61538462] ; [ 2.61538462 65.38461538],0
p1,1,0.581432,0.303925,[ 3 58] ; [ 5 64],[ 3.75384615 57.24615385] ; [ 4.24615385 64.75384615],0
p7,1,0.593778,0.284483,[29 31] ; [34 30],[30.48387097 29.51612903] ; [32.51612903 31.48387097],0
