Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,26.054915,[58 11] ; [26 37],[43.90909091 25.09090909] ; [40.09090909 22.90909091],1
n6,1,2.9e-05,17.495112,[56 12] ; [30 33],[44.64122137 23.35877863] ; [41.35877863 21.64122137],1
r2,1,0.010831,6.492764,[64  4] ; [49 13],[59.10769231  8.89230769] ; [53.89230769  8.10769231],0
s8,1,0.013917,6.048696,[21 47] ; [ 8 54],[15.16923077 52.83076923] ; [13.83076923 48.16923077],0
p10,1,0.021177,5.312137,[24 44] ; [11 52],[18.16793893 49.83206107] ; [16.83206107 46.16793893],0
d2,1,0.03156,4.622224,[44 24] ; [29 34],[37.89312977 30.10687023] ; [35.10687023 27.89312977],0
s4,1,0.10281,2.661402,[ 6 60] ; [12 51],[ 9.20930233 56.79069767] ; [ 8.79069767 54.20930233],0
s6,1,0.112132,2.523908,[38 30] ; [26 36],[33.47692308 34.52307692] ; [30.52307692 31.47692308],0
a1,1,0.112526,2.518384,[ 7 62] ; [ 2 61],[ 4.70454545 64.29545455] ; [ 4.29545455 58.70454545],0
p11,1,0.112991,2.511874,[38 31] ; [26 37],[33.45454545 35.54545455] ; [30.54545455 32.45454545],0
a7,1,0.138277,2.197029,[52 17] ; [40 23],[48.09090909 20.90909091] ; [43.90909091 19.09090909],0
u1,1,0.149838,2.0739,[14 55] ; [ 7 56],[10.97727273 58.02272727] ; [10.02272727 52.97727273],0
s3,1,0.152977,2.042312,[33 36] ; [22 40],[28.96946565 40.03053435] ; [26.03053435 35.96946565],0
p1,1,0.191767,1.70399,[ 6 63] ; [ 2 60],[ 4.21374046 64.78625954] ; [ 3.78625954 58.21374046],0
p7,1,0.194317,1.684579,[32 35] ; [23 40],[28.34615385 38.65384615] ; [26.65384615 36.34615385],0
r4,1,0.194911,1.680104,[53 16] ; [42 21],[49.65909091 19.34090909] ; [45.34090909 17.65909091],0
p8,1,0.201137,1.634097,[27 42] ; [18 45],[23.52272727 45.47727273] ; [21.47727273 41.52272727],0
s2,1,0.226916,1.460086,[27 40] ; [19 44],[23.70769231 43.29230769] ; [22.29230769 40.70769231],0
v4,1,0.250126,1.322598,[59 10] ; [49 14],[56.45454545 12.54545455] ; [51.54545455 11.45454545],0
n2,1,0.252939,1.306995,[17  7] ; [12 10],[15.13043478  8.86956522] ; [13.86956522  8.13043478],0
d1,1,0.256486,1.287625,[45 24] ; [35 28],[41.81818182 27.18181818] ; [38.18181818 24.81818182],0
r1,1,0.269205,1.220791,[54 15] ; [44 19],[51.22727273 17.77272727] ; [46.77272727 16.22727273],0
n1,1,0.291721,1.11166,[ 9 13] ; [ 6 17],[ 7.33333333 14.66666667] ; [ 7.66666667 15.33333333],0
p2,1,0.313051,1.017762,[40 29] ; [31 32],[37.11363636 31.88636364] ; [33.88636364 29.11363636],0
b3,1,0.332303,0.939902,[16 27] ; [10 27],[13.975 29.025] ; [12.025 24.975],0
b2,1,0.332303,0.939902,[16 27] ; [10 27],[13.975 29.025] ; [12.025 24.975],0
a6,1,0.345834,0.888686,[46 23] ; [37 26],[43.38636364 25.61363636] ; [39.61363636 23.38636364],0
s1,1,0.39992,0.708567,[ 3 65] ; [ 5 58],[ 4.15267176 63.84732824] ; [ 3.84732824 59.15267176],0
p3,1,0.420201,0.649753,[21 48] ; [23 39],[23.17557252 45.82442748] ; [20.82442748 41.17557252],0
d3,1,0.459717,0.546584,[48 21] ; [40 23],[46. 23.] ; [42. 21.],0
a2,1,0.561067,0.337861,[16 53] ; [12 51],[14.63636364 54.36363636] ; [13.36363636 49.63636364],0
a5,1,0.568206,0.325693,[46 23] ; [39 24],[44.43181818 24.56818182] ; [40.56818182 22.43181818],0
s7,1,0.610241,0.259824,[22 45] ; [16 40],[20.69918699 46.30081301] ; [17.30081301 38.69918699],0
p4,1,0.657064,0.19711,[27 40] ; [23 40],[25.76923077 41.23076923] ; [24.23076923 38.76923077],0
v3,1,0.685076,0.164468,[23 46] ; [18 42],[21.93023256 47.06976744] ; [19.06976744 40.93023256],0
a3,1,0.702214,0.146179,[46 23] ; [40 23],[44.95454545 24.04545455] ; [41.04545455 21.95454545],0
b4,1,0.741917,0.108449,[43 26] ; [41 22],[43.90909091 25.09090909] ; [40.09090909 22.90909091],0
n3,1,0.757863,0.095041,[12 12] ; [12 10],[12.52173913 11.47826087] ; [11.47826087 10.52173913],0
u3,1,0.767226,0.087619,[12 11] ; [13 10],[12.5 10.5] ; [12.5 10.5],0
u2,1,0.782912,0.075914,[11 10] ; [13 10],[11.45454545  9.54545455] ; [12.54545455 10.45454545],0
s5,1,0.794082,0.068128,[14 52] ; [12 50],[13.40625 52.59375] ; [12.59375 49.40625],0
p6,1,0.79869,0.065047,[12 55] ; [12 49],[12.5625 54.4375] ; [11.4375 49.5625],0
a4,1,0.855409,0.033205,[27 41] ; [26 37],[27.51145038 40.48854962] ; [25.48854962 37.51145038],0
v1,1,0.875128,0.024695,[25 44] ; [22 41],[24.56818182 44.43181818] ; [22.43181818 40.56818182],0
v2,1,0.877462,0.023774,[31 36] ; [30 33],[31.43846154 35.56153846] ; [29.56153846 33.43846154],0
b5,1,0.911049,0.01248,[39 30] ; [35 28],[38.68181818 30.31818182] ; [35.31818182 27.68181818],0
b1,1,0.929587,0.007808,[40 29] ; [37 26],[40.25 28.75] ; [36.75 26.25],0
r3,1,0.972999,0.001146,[59 10] ; [54  9],[59.06818182  9.93181818] ; [53.93181818  9.06818182],0
d5,1,0.99167,0.000109,[57 12] ; [52 11],[56.97727273 12.02272727] ; [52.02272727 10.97727273],0
