Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,70.751554,[234  32] ; [19 33],[211.62893082  54.37106918] ; [41.37106918 10.62893082],1
n6,1,0.0,34.595575,[248  18] ; [33 18],[235.79179811  30.20820189] ; [45.20820189  5.79179811],1
v3,1,4.7e-05,16.552434,[121 140] ; [ 8 43],[107.91346154 153.08653846] ; [21.08653846 29.91346154],1
r1,1,7.3e-05,15.731218,[228  39] ; [33 20],[217.771875  49.228125] ; [43.228125  9.771875],1
a5,1,0.000189,13.937295,[211  56] ; [29 24],[200.25  66.75] ; [39.75 13.25],1
s4,1,0.00022,13.655507,[ 41 220] ; [20 33],[ 50.70382166 210.29617834] ; [10.29617834 42.70382166],1
p2,1,0.00081,11.217053,[244  23] ; [40 13],[236.9625  30.0375] ; [47.0375  5.9625],1
s7,1,0.001191,10.5035,[166  88] ; [22 31],[155.54397394  98.45602606] ; [32.45602606 20.54397394],0
p9,1,0.001286,10.362444,[245  21] ; [41 12],[238.48275862  27.51724138] ; [47.51724138  5.48275862],0
v1,1,0.001349,10.273833,[174  90] ; [22 30],[163.74683544 100.25316456] ; [32.25316456 19.74683544],0
a3,1,0.003326,8.619407,[202  63] ; [30 23],[193.33333333  71.66666667] ; [38.66666667 14.33333333],0
p10,1,0.003403,8.577553,[231  33] ; [38 15],[224.02523659  39.97476341] ; [44.97476341  8.02523659],0
d1,1,0.0071,7.247435,[178  89] ; [25 28],[169.378125  97.621875] ; [33.621875 19.378125],0
p4,1,0.007165,7.231162,[219  47] ; [35 18],[211.79937304  54.20062696] ; [42.20062696 10.79937304],0
p5,1,0.00864,6.895855,[ 56 211] ; [ 3 50],[ 49.228125 217.771875] ; [ 9.771875 43.228125],0
d2,1,0.017137,5.682319,[148 118] ; [20 33],[140.08777429 125.91222571] ; [27.91222571 25.08777429],0
a2,1,0.018152,5.581383,[ 77 190] ; [ 7 46],[ 70.0875 196.9125] ; [13.9125 39.0875],0
r2,1,0.018221,5.574819,[257   7] ; [48  5],[254.00630915   9.99369085] ; [50.99369085  2.00630915],0
r4,1,0.021975,5.24778,[254  13] ; [46  7],[250.3125  16.6875] ; [49.6875  3.3125],0
p3,1,0.028863,4.775763,[182  84] ; [28 25],[175.10971787  90.89028213] ; [34.89028213 18.10971787],0
u1,1,0.037125,4.34466,[ 65 202] ; [ 6 47],[ 59.240625 207.759375] ; [11.759375 41.240625],0
s8,1,0.049029,3.874376,[157 109] ; [23 29],[150.56603774 115.43396226] ; [29.43396226 22.56603774],0
p11,1,0.051123,3.804243,[222  45] ; [38 15],[216.9375  50.0625] ; [43.0625  9.9375],0
b5,1,0.063633,3.440063,[155 112] ; [38 15],[161.034375 105.965625] ; [31.965625 21.034375],0
d5,1,0.129327,2.300563,[222  43] ; [39 13],[218.18611987  46.81388013] ; [42.81388013  9.18611987],0
s3,1,0.132158,2.266972,[165 101] ; [27 26],[160.10031348 105.89968652] ; [31.89968652 21.10031348],0
v2,1,0.152474,2.047323,[159 103] ; [26 26],[154.36305732 107.63694268] ; [30.63694268 21.36305732],0
a4,1,0.183904,1.765786,[137 129] ; [22 31],[132.5830721 133.4169279] ; [26.4169279 26.5830721],0
v4,1,0.216437,1.52784,[257  10] ; [49  4],[255.31875  11.68125] ; [50.68125  2.31875],0
p12,1,0.226267,1.464173,[ 36 229] ; [ 4 49],[ 33.33333333 231.66666667] ; [ 6.66666667 46.33333333],0
u2,1,0.234524,1.413212,[36 29] ; [16  7],[38.40909091 26.59090909] ; [13.59090909  9.40909091],0
d4,1,0.237653,1.394462,[227  38] ; [42 11],[224.16666667  40.83333333] ; [44.83333333  8.16666667],0
b1,1,0.245982,1.345983,[108 159] ; [26 27],[111.80625 155.19375] ; [22.19375 30.80625],0
n3,1,0.260522,1.265982,[31 10] ; [13  8],[29.09677419 11.90322581] ; [14.90322581  6.09677419],0
a8,1,0.262431,1.25589,[ 39 201] ; [ 5 45],[ 36.4137931 203.5862069] ; [ 7.5862069 42.4137931],0
s6,1,0.333572,0.93498,[200  60] ; [36 15],[197.29903537  62.70096463] ; [38.70096463 12.29903537],0
a6,1,0.340494,0.908571,[178  87] ; [32 21],[175.  90.] ; [35. 18.],0
b3,1,0.357499,0.84666,[82 92] ; [11 18],[79.71428571 94.28571429] ; [13.28571429 15.71428571],0
b2,1,0.357499,0.84666,[82 92] ; [11 18],[79.71428571 94.28571429] ; [13.28571429 15.71428571],0
n2,1,0.437485,0.602871,[28 14] ; [16  5],[29.33333333 12.66666667] ; [14.66666667  6.33333333],0
p8,1,0.449538,0.571817,[184  81] ; [34 19],[181.66666667  83.33333333] ; [36.33333333 16.66666667],0
d3,1,0.529437,0.395471,[194  72] ; [35 16],[192.15772871  73.84227129] ; [36.84227129 14.15772871],0
b4,1,0.547388,0.362016,[158 109] ; [29 24],[156.028125 110.971875] ; [30.971875 22.028125],0
u3,1,0.614277,0.253993,[40 24] ; [13 10],[38.98850575 25.01149425] ; [14.01149425  8.98850575],0
s2,1,0.660591,0.192807,[157 109] ; [33 20],[158.43260188 107.56739812] ; [31.56739812 21.43260188],0
n1,1,0.660982,0.192333,[18 23] ; [ 8 13],[17.19354839 23.80645161] ; [ 8.80645161 12.19354839],0
a7,1,0.792464,0.069228,[194  72] ; [37 15],[193.22641509  72.77358491] ; [37.77358491 14.22641509],0
s5,1,0.807122,0.059604,[111 142] ; [21 29],[110.21782178 142.78217822] ; [21.78217822 28.21782178],0
s1,1,0.894737,0.017507,[  9 255] ; [ 2 51],[  9.16088328 254.83911672] ; [ 1.83911672 51.16088328],0
a1,1,0.911627,0.012318,[ 19 248] ; [ 4 49],[ 19.190625 247.809375] ; [ 3.809375 49.190625],0
p7,1,0.970308,0.001385,[222  41] ; [44  8],[222.08888889  40.91111111] ; [43.91111111  8.08888889],0
p1,1,0.99667,1.7e-05,[ 36 231] ; [ 7 45],[ 35.99059561 231.00940439] ; [ 7.00940439 44.99059561],0
