Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,27.999767,[195  23] ; [ 8 10],[187.51694915  30.48305085] ; [15.48305085  2.51694915],1
r2,1,0.0,26.5474,[203  12] ; [10  7],[197.39224138  17.60775862] ; [15.60775862  1.39224138],1
p7,1,0.002629,9.048565,[111  96] ; [ 3 15],[104.88 102.12] ; [9.12 8.88],0
r1,1,0.003452,8.551656,[182  36] ; [10  8],[177.3559322  40.6440678] ; [14.6440678  3.3559322],0
a6,1,0.007322,7.192269,[152  66] ; [ 7 11],[146.87288136  71.12711864] ; [12.12711864  5.87288136],0
p9,1,0.017671,5.628433,[172  40] ; [9 7],[168.29824561  43.70175439] ; [12.70175439  3.29824561],0
p2,1,0.024273,5.074988,[171  46] ; [10  8],[167.13617021  49.86382979] ; [13.86382979  4.13617021],0
s2,1,0.025734,4.973782,[112 105] ; [ 4 13],[107.57264957 109.42735043] ; [8.42735043 8.57264957],0
u2,1,0.028367,4.805649,[37 27] ; [1 6],[34.25352113 29.74647887] ; [3.74647887 3.25352113],0
u3,1,0.031794,4.609587,[37 28] ; [1 6],[34.30555556 30.69444444] ; [3.69444444 3.30555556],0
p10,1,0.034542,4.467682,[163  51] ; [9 8],[159.34199134  54.65800866] ; [12.65800866  4.34199134],0
b4,1,0.039949,4.220057,[128  90] ; [15  3],[132.09322034  85.90677966] ; [10.90677966  7.09322034],0
v3,1,0.047185,3.938787,[109 100] ; [ 5 13],[104.96035242 104.03964758] ; [9.03964758 8.96035242],0
v1,1,0.071772,3.242024,[122  89] ; [ 6 11],[118.45614035  92.54385965] ; [9.54385965 7.45614035],0
p8,1,0.073707,3.198469,[ 83 127] ; [ 3 14],[ 79.55947137 130.44052863] ; [ 6.44052863 10.55947137],0
d2,1,0.081987,3.025073,[ 98 118] ; [12  6],[101.53846154 114.46153846] ; [8.46153846 9.53846154],0
n6,1,0.100574,2.696411,[178  38] ; [12  6],[175.38461538  40.61538462] ; [14.61538462  3.38461538],0
n5,1,0.111433,2.53378,[147  68] ; [9 9],[143.94849785  71.05150215] ; [12.05150215  5.94849785],0
s8,1,0.122251,2.388242,[ 88 128] ; [ 4 14],[ 84.92307692 131.07692308] ; [ 7.07692308 10.92307692],0
n1,1,0.137395,2.206897,[13 45] ; [3 3],[14.5 43.5] ; [1.5 4.5],0
d5,1,0.180071,1.79704,[179  39] ; [17  1],[181.05084746  36.94915254] ; [14.94915254  3.05084746],0
s7,1,0.182074,1.780617,[ 96 112] ; [ 5 12],[ 93.36888889 114.63111111] ; [7.63111111 9.36888889],0
u4,1,0.186746,1.743102,[  3 215] ; [ 1 17],[  3.69491525 214.30508475] ; [ 0.30508475 17.69491525],0
a5,1,0.196887,1.665315,[153  65] ; [10  8],[150.56779661  67.43220339] ; [12.43220339  5.56779661],0
s4,1,0.214476,1.540952,[ 36 180] ; [ 1 17],[ 34.15384615 181.84615385] ; [ 2.84615385 15.15384615],0
d3,1,0.223671,1.480662,[162  56] ; [11  7],[159.80508475  58.19491525] ; [13.19491525  4.80508475],0
s6,1,0.232418,1.426002,[136  76] ; [9 9],[133.65217391  78.34782609] ; [11.34782609  6.65217391],0
b1,1,0.348922,0.877375,[ 62 156] ; [ 7 11],[ 63.73728814 154.26271186] ; [ 5.26271186 12.73728814],0
p6,1,0.363223,0.826718,[ 56 156] ; [ 3 15],[ 54.3826087 157.6173913] ; [ 4.6173913 13.3826087],0
s5,1,0.366795,0.814495,[ 58 151] ; [ 3 14],[ 56.41150442 152.58849558] ; [ 4.58849558 12.41150442],0
a2,1,0.371269,0.799412,[ 43 175] ; [ 2 16],[ 41.56779661 176.43220339] ; [ 3.43220339 14.56779661],0
a3,1,0.421721,0.645515,[153  65] ; [11  7],[151.49152542  66.50847458] ; [12.50847458  5.49152542],0
b2,1,0.431475,0.61885,[38 82] ; [ 3 11],[36.71641791 83.28358209] ; [4.28358209 9.71641791],0
b3,1,0.431475,0.61885,[38 82] ; [ 3 11],[36.71641791 83.28358209] ; [4.28358209 9.71641791],0
a7,1,0.486241,0.484833,[161  56] ; [12  6],[159.74893617  57.25106383] ; [13.25106383  4.74893617],0
d1,1,0.609098,0.26149,[132  86] ; [12  6],[133.01694915  84.98305085] ; [10.98305085  7.01694915],0
u1,1,0.610982,0.258747,[ 34 184] ; [ 2 16],[ 33.25423729 184.74576271] ; [ 2.74576271 15.25423729],0
a8,1,0.638842,0.22026,[ 26 166] ; [ 3 14],[ 26.64114833 165.35885167] ; [ 2.35885167 14.64114833],0
n3,1,0.651677,0.203793,[43 18] ; [4 1],[43.43939394 17.56060606] ; [3.56060606 1.43939394],0
b5,1,0.662518,0.190479,[134  84] ; [12  6],[134.86440678  83.13559322] ; [11.13559322  6.86440678],0
d4,1,0.673517,0.177516,[185  32] ; [16  2],[185.60425532  31.39574468] ; [15.39574468  2.60425532],0
s3,1,0.673892,0.177083,[111 101] ; [8 9],[110.16593886 101.83406114] ; [8.83406114 8.16593886],0
r3,1,0.698013,0.150547,[207   8] ; [17  1],[206.69527897   8.30472103] ; [17.30472103  0.69527897],0
p5,1,0.776099,0.080887,[  9 208] ; [ 1 17],[  9.23404255 207.76595745] ; [ 0.76595745 17.23404255],0
p11,1,0.809275,0.058255,[164  54] ; [14  4],[164.42372881  53.57627119] ; [13.57627119  4.42372881],0
n2,1,0.816608,0.053782,[42 17] ; [4 2],[41.75384615 17.24615385] ; [4.24615385 1.75384615],0
p12,1,0.862033,0.030202,[ 10 205] ; [ 1 17],[ 10.15021459 204.84978541] ; [ 0.84978541 17.15021459],0
n4,1,0.868517,0.027404,[152  64] ; [13  5],[152.30769231  63.69230769] ; [12.69230769  5.30769231],0
a4,1,0.872274,0.025847,[ 89 129] ; [ 7 11],[ 88.6779661 129.3220339] ; [ 7.3220339 10.6779661],0
p4,1,0.90171,0.015253,[ 86 127] ; [ 7 11],[ 85.75324675 127.24675325] ; [ 7.24675325 10.75324675],0
