Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,105.662432,[526  35] ; [14 20],[509.14285714  51.85714286] ; [30.85714286  3.14285714],1
r2,1,0.0,94.814922,[537  16] ; [18 13],[525.53938356  27.46061644] ; [29.46061644  1.53938356],1
r3,1,0.0,42.058807,[543  17] ; [25  9],[535.48821549  24.51178451] ; [32.51178451  1.48821549],1
p2,1,0.0,33.650135,[481  76] ; [16 17],[469.20169492  87.79830508] ; [27.79830508  5.20169492],1
r1,1,0.0,26.36104,[473  87] ; [17 17],[461.95286195  98.04713805] ; [28.04713805  5.95286195],1
p9,1,1e-06,23.922036,[485  70] ; [18 14],[475.57921635  79.42078365] ; [27.42078365  4.57921635],1
p10,1,5e-06,20.86172,[472  83] ; [18 15],[462.5  92.5] ; [27.5  5.5],1
n6,1,3e-05,17.43099,[503  57] ; [21 11],[495.67567568  64.32432432] ; [28.32432432  3.67567568],1
p11,1,0.00012,14.797554,[463  98] ; [19 15],[454.45714286 106.54285714] ; [27.54285714  6.45714286],1
s6,1,0.00019,13.927207,[388 163] ; [13 20],[378.34075342 172.65924658] ; [22.65924658 10.34075342],1
p7,1,0.000247,13.435665,[362 184] ; [12 22],[352.07586207 193.92413793] ; [21.92413793 12.07586207],1
p8,1,0.000317,12.966881,[304 246] ; [ 8 26],[293.83561644 256.16438356] ; [18.16438356 15.83561644],1
p4,1,0.000395,12.557431,[363 192] ; [12 22],[353.35314092 201.64685908] ; [21.64685908 12.35314092],1
s2,1,0.000402,12.520641,[311 246] ; [ 8 25],[301.15762712 255.84237288] ; [17.84237288 15.15762712],1
a7,1,0.000482,12.184673,[417 143] ; [16 18],[408.21548822 151.78451178] ; [24.78451178  9.21548822],1
s7,1,0.001089,10.66898,[300 237] ; [ 8 23],[291.19014085 245.80985915] ; [16.80985915 14.19014085],0
v1,1,0.001608,9.950457,[319 228] ; [10 23],[310.28103448 236.71896552] ; [18.71896552 14.28103448],0
s8,1,0.00817,6.99575,[278 280] ; [ 9 25],[270.51689189 287.48310811] ; [16.48310811 17.51689189],0
p3,1,0.011363,6.407723,[305 253] ; [11 23],[297.85135135 260.14864865] ; [18.14864865 15.85135135],0
a6,1,0.016643,5.733591,[390 170] ; [17 17],[383.7037037 176.2962963] ; [23.2962963 10.7037037],0
u1,1,0.01676,5.721339,[132 429] ; [ 2 32],[126.34285714 434.65714286] ; [ 7.65714286 26.34285714],0
d3,1,0.017315,5.664176,[431 130] ; [20 14],[425.22857143 135.77142857] ; [25.77142857  8.22857143],0
p6,1,0.022402,5.214252,[227 323] ; [ 7 26],[220.75471698 329.24528302] ; [13.24528302 19.75471698],0
a2,1,0.028005,4.827786,[164 397] ; [ 4 30],[158.4 402.6] ; [ 9.6 24.4],0
