Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.006793,7.32685,[2 2] ; [41  3],[3.58333333 0.41666667] ; [39.41666667  4.58333333],0
r4,1,0.009636,6.700916,[1 3] ; [36  8],[3.08333333 0.91666667] ; [33.91666667 10.08333333],0
r2,1,0.017854,5.61039,[2 2] ; [40  4],[3.5 0.5] ; [38.5  5.5],0
d3,1,0.053282,3.735065,[3 1] ; [12 31],[1.27659574 2.72340426] ; [13.72340426 29.27659574],0
p11,1,0.083825,2.989132,[1 3] ; [30 14],[2.58333333 1.41666667] ; [28.41666667 15.58333333],0
s1,1,0.105645,2.618182,[1 3] ; [ 2 42],[0.25 3.75] ; [ 2.75 41.25],0
r1,1,0.130316,2.288731,[1 3] ; [28 16],[2.41666667 1.58333333] ; [26.58333333 17.41666667],0
p8,1,0.221406,1.495232,[3 1] ; [19 25],[1.83333333 2.16666667] ; [20.16666667 23.83333333],0
a6,1,0.257429,1.28253,[1 3] ; [24 20],[2.08333333 1.91666667] ; [22.91666667 21.08333333],0
b4,1,0.337932,0.918261,[3 1] ; [22 22],[2.08333333 1.91666667] ; [22.91666667 21.08333333],0
p3,1,0.398103,0.71405,[2 2] ; [13 31],[1.25 2.75] ; [13.75 30.25],0
v1,1,0.417235,0.658091,[2 2] ; [13 30],[1.27659574 2.72340426] ; [13.72340426 29.27659574],0
p7,1,0.429795,0.623377,[3 1] ; [24 20],[2.25 1.75] ; [24.75 19.25],0
a5,1,0.429795,0.623377,[1 3] ; [20 24],[1.75 2.25] ; [19.25 24.75],0
a7,1,0.457882,0.551066,[3 1] ; [24 19],[2.29787234 1.70212766] ; [24.70212766 18.29787234],0
s6,1,0.457882,0.551066,[1 3] ; [19 24],[1.70212766 2.29787234] ; [18.29787234 24.70212766],0
s3,1,0.511024,0.43197,[1 3] ; [18 25],[1.61702128 2.38297872] ; [17.38297872 25.61702128],0
n6,1,0.524146,0.405727,[2 2] ; [29 15],[2.58333333 1.41666667] ; [28.41666667 15.58333333],0
p1,1,0.537546,0.380108,[1 3] ; [ 6 38],[0.58333333 3.41666667] ; [ 6.41666667 37.58333333],0
b5,1,0.589639,0.290909,[3 1] ; [27 17],[2.5 1.5] ; [27.5 16.5],0
b2,1,0.594853,0.282828,[1 2] ; [ 5 20],[0.64285714 2.35714286] ; [ 5.35714286 19.64285714],0
b3,1,0.594853,0.282828,[1 2] ; [ 5 20],[0.64285714 2.35714286] ; [ 5.35714286 19.64285714],0
s4,1,0.640429,0.218182,[1 3] ; [ 7 37],[0.66666667 3.33333333] ; [ 7.33333333 36.66666667],0
p9,1,0.683314,0.166419,[2 2] ; [26 17],[2.38297872 1.61702128] ; [25.61702128 17.38297872],0
n4,1,0.711923,0.136364,[1 3] ; [15 29],[1.33333333 2.66666667] ; [14.66666667 29.33333333],0
s2,1,0.756428,0.096209,[1 3] ; [14 29],[1.27659574 2.72340426] ; [13.72340426 29.27659574],0
d5,1,0.756428,0.096209,[1 3] ; [14 29],[1.27659574 2.72340426] ; [13.72340426 29.27659574],0
p4,1,0.792411,0.069264,[2 2] ; [19 25],[1.75 2.25] ; [19.25 24.75],0
b1,1,0.792411,0.069264,[2 2] ; [19 25],[1.75 2.25] ; [19.25 24.75],0
v3,1,0.849128,0.036188,[1 3] ; [ 9 34],[0.85106383 3.14893617] ; [ 9.14893617 33.85106383],0
a3,1,0.861327,0.030515,[2 2] ; [20 24],[1.83333333 2.16666667] ; [20.16666667 23.83333333],0
p10,1,0.89361,0.017886,[2 2] ; [23 20],[2.12765957 1.87234043] ; [22.87234043 20.12765957],0
p6,1,0.917531,0.010721,[1 3] ; [10 34],[0.91666667 3.08333333] ; [10.08333333 33.91666667],0
s7,1,0.937187,0.00621,[1 3] ; [10 33],[0.93617021 3.06382979] ; [10.06382979 32.93617021],0
p2,1,1.0,0.0,[3 1] ; [33 11],[3. 1.] ; [33. 11.],0
