Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,61.483838,[ 33 116] ; [102  50],[66.82724252 82.17275748] ; [68.17275748 83.82724252],1
p6,1,0.0,39.504091,[ 12 137] ; [59 93],[ 35.1461794 113.8538206] ; [ 35.8538206 116.1461794],1
p2,1,0.0,33.10792,[86 64] ; [133  20],[108.41584158  41.58415842] ; [110.58415842  42.41584158],1
p3,1,0.0,29.700617,[ 31 119] ; [78 76],[53.78289474 96.21710526] ; [55.21710526 98.78289474],1
p4,1,0.0,25.445633,[ 46 103] ; [92 62],[67.86138614 81.13861386] ; [70.13861386 83.86138614],1
p10,1,2.5e-05,17.78842,[82 65] ; [121  33],[99.13953488 47.86046512] ; [103.86046512  50.13953488],1
r4,1,0.000142,14.471974,[105  45] ; [136  19],[118.52459016  31.47540984] ; [122.47540984  32.52459016],1
v1,1,0.000252,13.39542,[51 99] ; [84 69],[66.83168317 83.16831683] ; [68.16831683 84.83168317],1
v4,1,0.000733,11.402538,[124  26] ; [147   8],[133.27868852  16.72131148] ; [137.72131148  17.27868852],1
r3,1,0.001055,10.728816,[120  28] ; [145  10],[129.43894389  18.56105611] ; [135.56105611  19.43894389],0
p9,1,0.001962,9.585015,[95 52] ; [124  30],[106.95348837  40.04651163] ; [112.04651163  41.95348837],0
p11,1,0.002567,9.091974,[98 52] ; [125  30],[109.67213115  40.32786885] ; [113.32786885  41.67213115],0
v2,1,0.004285,8.158897,[58 85] ; [88 66],[70.2962963 72.7037037] ; [75.7037037 78.2962963],0
s8,1,0.004686,7.996745,[ 11 139] ; [ 28 126],[ 19.24342105 130.75657895] ; [ 19.75657895 134.24342105],0
d1,1,0.007169,7.230116,[64 86] ; [90 65],[75.73770492 74.26229508] ; [78.26229508 76.73770492],0
d5,1,0.011213,6.431208,[104  46] ; [126  28],[113.48684211  36.51315789] ; [116.51315789  37.48684211],0
s6,1,0.017022,5.694155,[ 42 107] ; [62 88],[51.82608696 97.17391304] ; [52.17391304 97.82608696],0
n6,1,0.021145,5.314833,[107  43] ; [127  27],[115.46052632  34.53947368] ; [118.53947368  35.46052632],0
r1,1,0.022658,5.194514,[96 54] ; [117  37],[105.09868421  44.90131579] ; [107.90131579  46.09868421],0
s2,1,0.031051,4.650166,[  9 138] ; [ 21 134],[ 14.60264901 132.39735099] ; [ 15.39735099 139.60264901],0
p5,1,0.03286,4.55305,[  6 144] ; [ 16 139],[ 10.81967213 139.18032787] ; [ 11.18032787 143.81967213],0
d4,1,0.038768,4.271022,[105  44] ; [125  30],[112.73026316  36.26973684] ; [117.26973684  37.73026316],0
b4,1,0.051215,3.801216,[94 56] ; [80 75],[85.57377049 64.42622951] ; [88.42622951 66.57377049],0
n3,1,0.063115,3.453577,[31 24] ; [23  7],[34.94117647 20.05882353] ; [19.05882353 10.94117647],0
a3,1,0.071327,3.252218,[82 67] ; [101  54],[89.69407895 59.30592105] ; [93.30592105 61.69407895],0
n4,1,0.074527,3.18039,[93 57] ; [111  44],[100.32786885  49.67213115] ; [103.67213115  51.32786885],0
a5,1,0.076001,3.148403,[91 59] ; [109  46],[98.36065574 51.63934426] ; [101.63934426  53.36065574],0
a1,1,0.088248,2.90605,[ 10 140] ; [  4 151],[  6.8852459 143.1147541] ; [  7.1147541 147.8852459],0
