Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.001129,10.603634,[54 40] ; [60 14],[63.78571429 30.21428571] ; [50.21428571 23.78571429],0
b1,1,0.001444,10.14925,[55 39] ; [25 49],[44.76190476 49.23809524] ; [35.23809524 38.76190476],0
n6,1,0.001748,9.797418,[46 46] ; [54 19],[55.75757576 36.24242424] ; [44.24242424 28.75757576],0
r3,1,0.001886,9.657215,[64 29] ; [65  8],[72.27108434 20.72891566] ; [56.72891566 16.27108434],0
r1,1,0.004715,7.985492,[53 39] ; [58 16],[61.51807229 30.48192771] ; [49.48192771 24.51807229],0
p2,1,0.013541,6.097066,[43 51] ; [48 26],[50.91666667 43.08333333] ; [40.08333333 33.91666667],0
v4,1,0.055776,3.658733,[67 25] ; [63 11],[72.04819277 19.95180723] ; [57.95180723 16.04819277],0
n2,1,0.06258,3.46766,[21 22] ; [18  7],[24.66176471 18.33823529] ; [14.33823529 10.66176471],0
n1,1,0.065497,3.392412,[19 23] ; [ 6 20],[15.44117647 26.55882353] ; [ 9.55882353 16.44117647],0
p9,1,0.070683,3.267084,[23 68] ; [27 43],[28.26086957 62.73913043] ; [21.73913043 48.26086957],0
v2,1,0.072222,3.231776,[28 63] ; [32 40],[33.49693252 57.50306748] ; [26.50306748 45.49693252],0
b4,1,0.106577,2.604263,[52 42] ; [50 24],[57.07142857 36.92857143] ; [44.92857143 29.07142857],0
s5,1,0.108925,2.569752,[15 79] ; [19 54],[19.13772455 74.86227545] ; [14.86227545 58.13772455],0
a1,1,0.112822,2.514234,[10 84] ; [ 3 71],[ 7.27380952 86.72619048] ; [ 5.72619048 68.27380952],0
d2,1,0.113182,2.509214,[39 53] ; [40 33],[44.04848485 47.95151515] ; [34.95151515 38.04848485],0
n3,1,0.122444,2.385772,[20 20] ; [18  8],[23.03030303 16.96969697] ; [14.96969697 11.03030303],0
v1,1,0.185341,1.754271,[29 64] ; [30 43],[33.05421687 59.94578313] ; [25.94578313 47.05421687],0
s4,1,0.200423,1.639287,[17 77] ; [ 8 65],[14.07185629 79.92814371] ; [10.92814371 62.07185629],0
n4,1,0.20339,1.617863,[52 40] ; [49 25],[55.97590361 36.02409639] ; [45.02409639 28.97590361],0
r2,1,0.212045,1.55741,[74 18] ; [64  9],[76.94545455 15.05454545] ; [61.05454545 11.94545455],0
s8,1,0.240838,1.375682,[14 80] ; [16 57],[16.88622754 77.11377246] ; [13.11377246 59.88622754],0
