Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,53.53791,[115  30] ; [19 50],[90.79439252 54.20560748] ; [43.20560748 25.79439252],1
d5,1,0.076939,3.128395,[103  42] ; [40 28],[97.34741784 47.65258216] ; [45.65258216 22.34741784],0
p7,1,0.106795,2.601016,[93 48] ; [37 31],[87.70334928 53.29665072] ; [42.29665072 25.70334928],0
a4,1,0.11686,2.458908,[ 32 113] ; [ 9 60],[ 27.78037383 117.21962617] ; [13.21962617 55.78037383],0
p12,1,0.123241,2.375639,[  9 136] ; [ 1 68],[  6.77570093 138.22429907] ; [ 3.22429907 65.77570093],0
r3,1,0.124958,2.354052,[134   8] ; [61  8],[131.23222749  10.76777251] ; [63.76777251  5.23222749],0
p11,1,0.129676,2.296378,[109  36] ; [45 24],[104.34579439  40.65420561] ; [49.65420561 19.34579439],0
n3,1,0.132785,2.259645,[21 13] ; [20  5],[23.62711864 10.37288136] ; [17.37288136  7.62711864],0
u1,1,0.165814,1.920389,[  8 137] ; [ 1 68],[  6.09813084 138.90186916] ; [ 2.90186916 66.09813084],0
r2,1,0.173811,1.849767,[130  14] ; [57 11],[127.01886792  16.98113208] ; [59.98113208  8.01886792],0
a1,1,0.179051,1.805483,[  2 143] ; [ 3 66],[  3.38785047 141.61214953] ; [ 1.61214953 67.38785047],0
v4,1,0.184022,1.76484,[137   6] ; [63  6],[134.90566038   8.09433962] ; [65.09433962  3.90566038],0
a3,1,0.190682,1.712337,[71 73] ; [27 41],[66.56603774 77.43396226] ; [31.43396226 36.56603774],0
s8,1,0.192012,1.702115,[53 92] ; [19 50],[48.78504673 96.21495327] ; [23.21495327 45.78504673],0
v2,1,0.210678,1.566761,[66 72] ; [25 40],[61.86206897 76.13793103] ; [29.13793103 35.86206897],0
a8,1,0.305992,1.047895,[ 19 113] ; [ 6 59],[ 16.75126904 115.24873096] ; [ 8.24873096 56.75126904],0
a6,1,0.366383,0.815895,[81 64] ; [34 35],[77.92056075 67.07943925] ; [37.07943925 31.92056075],0
p1,1,0.375924,0.783989,[ 16 128] ; [ 5 64],[ 14.1971831 129.8028169] ; [ 6.8028169 62.1971831],0
b1,1,0.388971,0.742158,[55 90] ; [22 47],[52.1728972 92.8271028] ; [24.8271028 44.1728972],0
a7,1,0.546176,0.364213,[95 48] ; [48 20],[96.91469194 46.08530806] ; [46.08530806 21.91469194],0
n1,1,0.553504,0.351077,[12 22] ; [ 7 18],[10.94915254 23.05084746] ; [ 8.05084746 16.94915254],0
u2,1,0.578645,0.30843,[38 35] ; [23 17],[39.40707965 33.59292035] ; [21.59292035 18.40707965],0
s4,1,0.617836,0.24892,[ 29 114] ; [12 57],[ 27.65566038 115.34433962] ; [13.34433962 55.65566038],0
d3,1,0.634831,0.225566,[84 60] ; [42 26],[85.58490566 58.41509434] ; [40.41509434 27.58490566],0
d4,1,0.639159,0.219843,[97 46] ; [49 20],[98.48113208 44.51886792] ; [47.51886792 21.48113208],0
s1,1,0.718891,0.129558,[  3 140] ; [ 2 67],[  3.37264151 139.62735849] ; [ 1.62735849 67.37264151],0
n2,1,0.750526,0.101089,[24 10] ; [16  8],[23.44827586 10.55172414] ; [16.55172414  7.44827586],0
b4,1,0.75424,0.098003,[85 60] ; [42 27],[86.05140187 58.94859813] ; [40.94859813 28.05140187],0
b5,1,0.777603,0.079775,[87 58] ; [40 29],[86.05140187 58.94859813] ; [40.94859813 28.05140187],0
b3,1,0.795751,0.067003,[21 58] ; [ 9 28],[20.43103448 58.56896552] ; [ 9.56896552 27.43103448],0
b2,1,0.795751,0.067003,[21 58] ; [ 9 28],[20.43103448 58.56896552] ; [ 9.56896552 27.43103448],0
u3,1,0.812473,0.056281,[38 36] ; [22 19],[38.60869565 35.39130435] ; [21.39130435 19.60869565],0
s5,1,0.85632,0.032783,[ 38 103] ; [17 49],[ 37.46376812 103.53623188] ; [17.53623188 48.46376812],0
d1,1,0.858946,0.031583,[48 97] ; [22 47],[47.42990654 97.57009346] ; [22.57009346 46.42990654],0
d2,1,0.972016,0.001231,[ 31 113] ; [15 54],[ 31.09859155 112.90140845] ; [14.90140845 54.09859155],0
