Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,27.55352,[21 96] ; [63 63],[40.44444444 76.55555556] ; [43.55555556 82.44444444],1
v1,1,0.00061,11.746385,[39 77] ; [69 55],[52.2 63.8] ; [55.8 68.2],1
a5,1,0.002912,8.862077,[74 46] ; [101  27],[84.67741935 35.32258065] ; [90.32258065 37.67741935],0
p12,1,0.003316,8.62514,[  2 116] ; [ 14 114],[  7.67479675 110.32520325] ; [  8.32520325 119.67479675],0
s1,1,0.004043,8.2644,[ 10 109] ; [  1 125],[  5.34285714 113.65714286] ; [  5.65714286 120.34285714],0
r3,1,0.004216,8.188391,[102  17] ; [123   5],[108.40080972  10.59919028] ; [116.59919028  11.40080972],0
d1,1,0.008804,6.862163,[61 59] ; [86 42],[71.12903226 48.87096774] ; [75.87096774 52.12903226],0
r1,1,0.009138,6.795569,[81 39] ; [104  23],[89.87854251 30.12145749] ; [95.12145749 31.87854251],0
s6,1,0.009748,6.680301,[57 62] ; [81 45],[67.02857143 51.97142857] ; [70.97142857 55.02857143],0
p4,1,0.021171,5.312695,[44 75] ; [66 62],[52.99595142 66.00404858] ; [57.00404858 70.99595142],0
n6,1,0.050754,3.816373,[87 33] ; [106  22],[93.38709677 26.61290323] ; [99.61290323 28.38709677],0
p10,1,0.056387,3.640575,[75 43] ; [95 32],[81.87755102 36.12244898] ; [88.12244898 38.87755102],0
d5,1,0.057549,3.606651,[93 27] ; [111  17],[98.70967742 21.29032258] ; [105.29032258  22.70967742],0
a3,1,0.070917,3.261676,[70 48] ; [90 38],[76.74796748 41.25203252] ; [83.25203252 44.74796748],0
s7,1,0.105722,2.617031,[36 80] ; [49 70],[41.95744681 74.04255319] ; [43.04255319 75.95744681],0
d4,1,0.108538,2.575385,[96 24] ; [112  16],[100.64516129  19.35483871] ; [107.35483871  20.64516129],0
s8,1,0.130405,2.287673,[33 87] ; [46 80],[38.53658537 81.46341463] ; [40.46341463 85.53658537],0
