Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,199.659707,[ 42 206] ; [284  97],[128.53418124 119.46581876] ; [197.46581876 183.53418124],1
d4,1,0.0,185.466792,[137 111] ; [376   6],[201.94285714  46.05714286] ; [311.05714286  70.94285714],1
d3,1,0.0,182.149579,[ 90 158] ; [337  47],[167.55696203  80.44303797] ; [259.44303797 124.55696203],1
d5,1,0.0,171.62724,[141 108] ; [375   8],[203.29746835  45.70253165] ; [312.70253165  70.29746835],1
a4,1,0.0,83.246706,[ 61 185] ; [237 145],[116.73248408 129.26751592] ; [181.26751592 200.73248408],1
a2,1,0.0,83.161895,[ 16 233] ; [150 234],[ 65.2985782 183.7014218] ; [100.7014218 283.2985782],1
u1,1,0.0,67.731276,[ 10 239] ; [119 265],[ 50.74407583 198.25592417] ; [ 78.25592417 305.74407583],1
a5,1,0.0,62.133754,[147 101] ; [333  51],[188.35443038  59.64556962] ; [291.64556962  92.35443038],1
a3,1,0.0,52.054682,[141 106] ; [318  64],[180.24324324  66.75675676] ; [278.75675676 103.24324324],1
a6,1,1e-06,23.505636,[140 108] ; [287  96],[167.82250396  80.17749604] ; [259.17749604 123.82250396],1
p4,1,3.9e-05,16.896857,[135 111] ; [271 111],[159.03821656  86.96178344] ; [246.96178344 135.03821656],1
r1,1,5.9e-05,16.138014,[181  66] ; [329  53],[200.27027027  46.72972973] ; [309.72972973  72.27027027],1
a7,1,7e-05,15.806887,[151  96] ; [291  92],[173.29206349  73.70793651] ; [268.70793651 114.29206349],1
n4,1,0.000103,15.075771,[209  39] ; [360  24],[223.27848101  24.72151899] ; [345.72151899  38.27848101],1
s8,1,0.000115,14.875422,[ 95 152] ; [206 174],[118.57575758 128.42424242] ; [182.42424242 197.57575758],1
s2,1,0.000393,12.564497,[109 136] ; [223 155],[130.56179775 114.43820225] ; [201.43820225 176.56179775],1
r2,1,0.002194,9.379317,[227  22] ; [366  12],[235.49760766  13.50239234] ; [357.50239234  20.49760766],0
s7,1,0.006023,7.543318,[109 123] ; [214 152],[125.31103679 106.68896321] ; [197.68896321 168.31103679],0
v2,1,0.00799,7.035701,[119 119] ; [226 145],[134.82758621 103.17241379] ; [210.17241379 160.82758621],0
u4,1,0.008917,6.839314,[  2 247] ; [ 17 366],[  7.48575949 241.51424051] ; [ 11.51424051 371.48575949],0
s5,1,0.008972,6.828409,[ 72 168] ; [148 218],[ 87.12871287 152.87128713] ; [132.87128713 233.12871287],0
r4,1,0.009587,6.710075,[217  32] ; [358  26],[226.18483412  22.81516588] ; [348.81516588  35.18483412],0
p3,1,0.011033,6.46004,[118 129] ; [222 160],[133.51351351 113.48648649] ; [206.48648649 175.51351351],0
p6,1,0.012064,6.301404,[ 82 162] ; [166 214],[ 96.97435897 147.02564103] ; [151.02564103 228.97435897],0
p9,1,0.018317,5.565604,[203  41] ; [339  39],[212.61736334  31.38263666] ; [329.38263666  48.61736334],0
v4,1,0.018355,5.561903,[231  18] ; [370  12],[237.16164818  11.83835182] ; [363.83835182  18.16164818],0
p8,1,0.020324,5.383831,[122 121] ; [225 152],[136.0016129 106.9983871] ; [210.9983871 166.0016129],0
v3,1,0.023633,5.121341,[ 95 152] ; [176 193],[108.66396104 138.33603896] ; [162.33603896 206.66396104],0
v1,1,0.02434,5.070255,[128 116] ; [231 144],[141.51211632 102.48788368] ; [217.48788368 157.51211632],0
s3,1,0.026985,4.891793,[126 117] ; [230 148],[139.30434783 103.69565217] ; [216.69565217 161.30434783],0
a1,1,0.037968,4.306444,[  7 242] ; [ 25 359],[ 12.58767773 236.41232227] ; [ 19.41232227 364.58767773],0
r3,1,0.042262,4.124695,[228  20] ; [364  16],[233.78343949  14.21656051] ; [358.21656051  21.78343949],0
p11,1,0.042454,4.117029,[195  54] ; [325  59],[204.54976303  44.45023697] ; [315.45023697  68.54976303],0
p10,1,0.064319,3.422369,[201  43] ; [335  47],[208.9201278  35.0798722] ; [327.0798722  54.9201278],0
p2,1,0.077885,3.108491,[199  47] ; [330  53],[206.89030207  39.10969793] ; [322.10969793  60.89030207],0
p12,1,0.08965,2.880648,[ 17 228] ; [ 42 340],[ 23.05422648 221.94577352] ; [ 35.94577352 346.05422648],0
n2,1,0.097283,2.749523,[48  9] ; [54 21],[44.04545455 12.95454545] ; [57.95454545 17.04545455],0
s1,1,0.136047,2.22211,[ 11 232] ; [  9 371],[  7.80096308 235.19903692] ; [ 12.19903692 367.80096308],0
u2,1,0.194782,1.681069,[50 57] ; [37 28],[54.12209302 52.87790698] ; [32.87790698 32.12209302],0
p7,1,0.201701,1.630013,[150  93] ; [249 124],[157.39772727  85.60227273] ; [241.60227273 131.39772727],0
u3,1,0.294368,1.099537,[55 53] ; [39 27],[58.34482759 49.65517241] ; [35.65517241 30.34482759],0
s6,1,0.319974,0.989053,[165  77] ; [269 105],[170.5  71.5] ; [263.5 110.5],0
n3,1,0.382432,0.762869,[42 14] ; [51 24],[39.75572519 16.24427481] ; [53.24427481 21.75572519],0
a8,1,0.389341,0.740998,[ 31 201] ; [ 54 284],[ 34.59649123 197.40350877] ; [ 50.40350877 287.59649123],0
b3,1,0.412886,0.670476,[54 89] ; [107 148],[57.84673367 85.15326633] ; [103.15326633 151.84673367],0
b2,1,0.412886,0.670476,[54 89] ; [107 148],[57.84673367 85.15326633] ; [103.15326633 151.84673367],0
s4,1,0.565644,0.330026,[ 43 203] ; [ 59 316],[ 40.4057971 205.5942029] ; [ 61.5942029 313.4057971],0
p5,1,0.580832,0.304891,[ 33 213] ; [ 57 323],[ 35.36741214 210.63258786] ; [ 54.63258786 325.36741214],0
b5,1,0.584475,0.299056,[145 104] ; [232 152],[148.2985782 100.7014218] ; [228.7014218 155.2985782],0
n1,1,0.605712,0.266466,[26 30] ; [31 43],[24.55384615 31.44615385] ; [32.44615385 41.55384615],0
p1,1,0.801724,0.06306,[ 24 221] ; [ 40 344],[ 24.92845787 220.07154213] ; [ 39.07154213 344.92845787],0
b1,1,0.837035,0.042307,[ 98 151] ; [148 236],[ 96.76777251 152.23222749] ; [149.23222749 234.76777251],0
b4,1,0.968202,0.001589,[145 104] ; [223 161],[144.75829384 104.24170616] ; [223.24170616 160.75829384],0
