Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,40.414145,[35 54] ; [137  37],[58.20532319 30.79467681] ; [113.79467681  60.20532319],1
a4,1,0.405959,0.690603,[34 54] ; [77 98],[37.14068441 50.85931559] ; [ 73.85931559 101.14068441],0
n2,1,0.430228,0.622208,[30 13] ; [38 23],[28.11538462 14.88461538] ; [39.88461538 21.11538462],0
v3,1,0.481974,0.494394,[18 66] ; [ 43 126],[20.25296443 63.74703557] ; [ 40.74703557 128.25296443],0
p5,1,0.488306,0.480257,[ 4 85] ; [  5 170],[ 3.03409091 85.96590909] ; [  5.96590909 169.03409091],0
s4,1,0.550411,0.356582,[15 73] ; [ 35 139],[16.79389313 71.20610687] ; [ 33.20610687 140.79389313],0
a1,1,0.595802,0.281374,[ 6 83] ; [  9 166],[ 5.05681818 83.94318182] ; [  9.94318182 165.05681818],0
s5,1,0.621388,0.243922,[22 63] ; [ 39 130],[20.41338583 64.58661417] ; [ 40.58661417 128.41338583],0
u4,1,0.624752,0.239244,[ 1 88] ; [  1 174],[ 0.67424242 88.32575758] ; [  1.32575758 173.67424242],0
d2,1,0.660937,0.192387,[39 48] ; [83 91],[40.66666667 46.33333333] ; [81.33333333 92.66666667],0
n1,1,0.661133,0.192151,[15 27] ; [24 36],[16.05882353 25.94117647] ; [22.94117647 37.05882353],0
p12,1,0.668051,0.18389,[ 4 85] ; [  6 169],[ 3.37121212 85.62878788] ; [  6.62878788 168.37121212],0
p7,1,0.746576,0.104431,[33 55] ; [ 61 111],[31.81538462 56.18461538] ; [ 62.18461538 109.81538462],0
b4,1,0.802354,0.062651,[53 36] ; [107  68],[53.93939394 35.06060606] ; [106.06060606  68.93939394],0
p11,1,0.846878,0.037289,[55 34] ; [106  69],[54.27651515 34.72348485] ; [106.72348485  68.27651515],0
n4,1,0.855113,0.033342,[61 28] ; [118  57],[60.34469697 28.65530303] ; [118.65530303  56.34469697],0
p6,1,0.893076,0.018067,[16 71] ; [ 31 144],[15.60687023 71.39312977] ; [ 31.39312977 143.60687023],0
s7,1,0.979598,0.000654,[30 53] ; [ 61 107],[30.09163347 52.90836653] ; [ 60.90836653 107.09163347],0
