Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.275428,1.189512,[64 50] ; [32 35],[60.4640884 53.5359116] ; [35.5359116 31.4640884],0
p8,1,0.29016,1.118878,[26 87] ; [11 56],[23.22777778 89.77222222] ; [13.77222222 53.22777778],0
u3,1,0.292489,1.108131,[21 28] ; [16 13],[23.24358974 25.75641026] ; [13.75641026 15.24358974],0
n4,1,0.298589,1.080485,[66 47] ; [45 23],[69.29834254 43.70165746] ; [41.70165746 26.29834254],0
d3,1,0.413134,0.669763,[65 49] ; [34 33],[62.35359116 51.64640884] ; [36.64640884 30.35359116],0
n5,1,0.475209,0.509837,[62 51] ; [41 27],[64.3038674 48.6961326] ; [38.6961326 29.3038674],0
d5,1,0.503371,0.447823,[78 36] ; [49 18],[79.98895028 34.01104972] ; [47.01104972 19.98895028],0
s6,1,0.506539,0.441211,[49 64] ; [32 34],[51.13407821 61.86592179] ; [29.86592179 36.13407821],0
a7,1,0.538055,0.379156,[69 45] ; [38 30],[67.02197802 46.97802198] ; [39.97802198 28.02197802],0
v2,1,0.572652,0.318266,[38 74] ; [20 47],[36.29050279 75.70949721] ; [21.70949721 45.29050279],0
v1,1,0.668361,0.183526,[37 77] ; [20 48],[35.7032967 78.2967033] ; [21.2967033 46.7032967],0
r3,1,0.686232,0.163194,[82 32] ; [47 21],[80.8021978 33.1978022] ; [48.1978022 19.8021978],0
s7,1,0.694507,0.15425,[29 76] ; [18 41],[30.09146341 74.90853659] ; [16.90853659 42.09146341],0
s8,1,0.697063,0.151545,[18 95] ; [12 54],[18.93854749 94.06145251] ; [11.06145251 54.93854749],0
p12,1,0.705512,0.142801,[  1 114] ; [ 1 67],[  1.2568306 113.7431694] ; [ 0.7431694 67.2568306],0
b5,1,0.712457,0.135836,[73 42] ; [45 23],[74.15300546 40.84699454] ; [43.84699454 24.15300546],0
r2,1,0.726143,0.122682,[91 21] ; [53 14],[90.10055866 21.89944134] ; [53.89944134 13.10055866],0
p3,1,0.727006,0.121878,[39 75] ; [25 43],[40.08791209 73.91208791] ; [23.91208791 44.08791209],0
a4,1,0.734745,0.114799,[46 67] ; [29 38],[47.08333333 65.91666667] ; [27.91666667 39.08333333],0
b4,1,0.735153,0.114433,[63 52] ; [39 29],[64.09836066 50.90163934] ; [37.90163934 30.09836066],0
s3,1,0.737049,0.112737,[48 64] ; [27 40],[46.9273743 65.0726257] ; [28.0726257 38.9273743],0
r1,1,0.739342,0.110706,[66 47] ; [38 30],[64.9281768 48.0718232] ; [39.0718232 28.9281768],0
s4,1,0.754442,0.097836,[20 94] ; [13 54],[20.78453039 93.21546961] ; [12.21546961 54.78453039],0
d4,1,0.758567,0.094472,[78 35] ; [47 19],[78.91061453 34.08938547] ; [46.08938547 19.91061453],0
p2,1,0.769441,0.085911,[55 60] ; [31 37],[54.04371585 60.95628415] ; [31.95628415 36.04371585],0
u1,1,0.800907,0.063591,[ 15 100] ; [ 8 60],[ 14.45355191 100.54644809] ; [ 8.54644809 59.45355191],0
n6,1,0.803594,0.061851,[61 52] ; [38 30],[61.80662983 51.19337017] ; [37.19337017 30.80662983],0
v3,1,0.807618,0.059292,[29 78] ; [16 47],[28.32352941 78.67647059] ; [16.67647059 46.32352941],0
p6,1,0.811694,0.056759,[17 94] ; [11 55],[17.55932203 93.44067797] ; [10.44067797 55.55932203],0
d2,1,0.811895,0.056635,[51 62] ; [31 35],[51.76536313 61.23463687] ; [30.23463687 35.76536313],0
