Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,195.604563,[258 104] ; [ 68 286],[164.82122905 197.17877095] ; [161.17877095 192.82122905],1
s2,1,0.0,137.232591,[265  98] ; [102 248],[186.8457223 176.1542777] ; [180.1542777 169.8457223],1
s3,1,0.0,97.056893,[270  92] ; [132 216],[204.96338028 157.03661972] ; [197.03661972 150.96338028],1
s6,1,0.0,94.031124,[306  52] ; [178 167],[246.47510669 111.52489331] ; [237.52489331 107.47510669],1
a3,1,0.0,49.72718,[301  61] ; [210 144],[258.3547486 103.6452514] ; [252.6452514 101.3547486],1
s5,1,0.0,36.300481,[160 189] ; [ 82 260],[122.22575977 226.77424023] ; [119.77424023 222.22575977],1
p6,1,0.0,29.940981,[171 187] ; [ 98 254],[135.63661972 222.36338028] ; [133.36338028 218.63661972],1
p4,1,0.0,27.27079,[252 111] ; [177 175],[217.8 145.2] ; [211.2 140.8],1
n4,1,0.0,26.231383,[318  45] ; [256  98],[290.60251046  72.39748954] ; [283.39748954  70.60251046],1
p3,1,0.0,25.755402,[216 147] ; [144 211],[182.00557103 180.99442897] ; [177.99442897 177.00557103],1
u1,1,1e-06,24.217119,[ 97 267] ; [ 43 312],[ 70.87621697 293.12378303] ; [ 69.12378303 285.87621697],1
v3,1,5e-06,21.021463,[172 181] ; [109 235],[142.31420373 210.68579627] ; [138.68579627 205.31420373],1
a5,1,3e-05,17.394908,[292  72] ; [236 119],[267.30458971  96.69541029] ; [260.69541029  94.30458971],1
n5,1,3.5e-05,17.124882,[308  56] ; [253  99],[285.20111732  78.79888268] ; [275.79888268  76.20111732],1
p5,1,5e-05,16.45363,[ 61 299] ; [ 25 329],[ 43.36134454 316.63865546] ; [ 42.63865546 311.36134454],1
d2,1,6.4e-05,15.985704,[208 156] ; [149 204],[181.23849372 182.76150628] ; [175.76150628 177.23849372],1
a2,1,0.000186,13.968361,[109 255] ; [ 64 291],[ 87.58275382 276.41724618] ; [ 85.41724618 269.58275382],1
p7,1,0.000199,13.842905,[253 100] ; [204 146],[229.47510669 123.52489331] ; [227.52489331 122.47510669],1
r1,1,0.000512,12.072372,[310  53] ; [265  88],[291.51536313  71.48463687] ; [283.48463687  69.51536313],1
a4,1,0.000761,11.333887,[188 175] ; [139 215],[165.55230126 197.44769874] ; [161.44769874 192.55230126],1
p9,1,0.001935,9.609804,[325  35] ; [288  62],[310.81690141  49.18309859] ; [302.18309859  47.81690141],0
d1,1,0.002003,9.546794,[238 126] ; [192 163],[217.69123783 146.30876217] ; [212.30876217 142.69123783],0
u4,1,0.003002,8.806317,[ 16 348] ; [  3 352],[  9.61891516 354.38108484] ; [  9.38108484 345.61891516],0
p10,1,0.003553,8.499265,[315  46] ; [276  73],[300.4943662  60.5056338] ; [290.5056338  58.4943662],0
