Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,4.6e-05,16.601625,[5 1] ; [18 95],[1.15966387 4.84033613] ; [21.84033613 91.15966387],1
p5,1,0.002398,9.216999,[2 3] ; [  6 108],[0.33613445 4.66386555] ; [  7.66386555 106.33613445],0
p12,1,0.003089,8.754116,[1 5] ; [  1 114],[0.09917355 5.90082645] ; [  1.90082645 113.09917355],0
a8,1,0.003187,8.697467,[2 1] ; [11 94],[0.36111111 2.63888889] ; [12.63888889 92.36111111],0
s7,1,0.003983,8.291384,[5 1] ; [29 76],[1.83783784 4.16216216] ; [32.16216216 72.83783784],0
b3,1,0.015153,5.898556,[5 1] ; [23 46],[2.24 3.76] ; [25.76 43.24],0
b2,1,0.015153,5.898556,[5 1] ; [23 46],[2.24 3.76] ; [25.76 43.24],0
p8,1,0.016399,5.759562,[4 2] ; [26 87],[1.51260504 4.48739496] ; [28.48739496 84.51260504],0
p7,1,0.020018,5.410353,[5 1] ; [41 73],[2.3 3.7] ; [43.7 70.3],0
p4,1,0.020018,5.410353,[5 1] ; [41 73],[2.3 3.7] ; [43.7 70.3],0
p6,1,0.027935,4.832077,[3 3] ; [17 94],[1.02564103 4.97435897] ; [18.97435897 92.02564103],0
d1,1,0.050427,3.827193,[5 1] ; [49 66],[2.67768595 3.32231405] ; [51.32231405 63.67768595],0
s3,1,0.052147,3.771042,[5 1] ; [48 64],[2.69491525 3.30508475] ; [50.30508475 61.69491525],0
s2,1,0.05864,3.575434,[4 2] ; [34 80],[1.9 4.1] ; [36.1 77.9],0
a1,1,0.066824,3.359362,[2 4] ; [ 11 104],[0.6446281 5.3553719] ; [ 12.3553719 102.6446281],0
d2,1,0.067728,3.337246,[5 1] ; [51 62],[2.82352941 3.17647059] ; [53.17647059 59.82352941],0
p3,1,0.106099,2.611391,[4 2] ; [39 75],[2.15 3.85] ; [40.85 73.15],0
a2,1,0.109548,2.560734,[3 3] ; [25 90],[1.38842975 4.61157025] ; [26.61157025 88.38842975],0
u1,1,0.163228,1.944062,[2 4] ; [ 15 100],[0.84297521 5.15702479] ; [16.15702479 98.84297521],0
a4,1,0.209355,1.575881,[4 2] ; [46 67],[2.5210084 3.4789916] ; [47.4789916 65.5210084],0
r1,1,0.2252,1.470927,[5 1] ; [66 47],[3.57983193 2.42016807] ; [67.42016807 45.57983193],0
n4,1,0.2252,1.470927,[5 1] ; [66 47],[3.57983193 2.42016807] ; [67.42016807 45.57983193],0
s5,1,0.243779,1.358609,[2 4] ; [17 94],[0.97435897 5.02564103] ; [18.02564103 92.97435897],0
d5,1,0.44074,0.594355,[5 1] ; [78 36],[4.15 1.85] ; [78.85 35.15],0
b4,1,0.568078,0.325908,[4 2] ; [63 52],[3.32231405 2.67768595] ; [63.67768595 51.32231405],0
a6,1,0.612048,0.257204,[4 2] ; [64 50],[3.4 2.6] ; [64.6 49.4],0
a7,1,0.763924,0.090199,[4 2] ; [69 45],[3.65 2.35] ; [69.35 44.65],0
b5,1,0.874238,0.025052,[4 2] ; [73 42],[3.81818182 2.18181818] ; [73.18181818 41.81818182],0
