Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,43.881563,[18 39] ; [76 13],[36.69863014 20.30136986] ; [57.30136986 31.69863014],1
v4,1,7e-06,20.309065,[31 26] ; [78 11],[42.55479452 14.44520548] ; [66.44520548 22.55479452],1
r2,1,4.6e-05,16.590105,[35 19] ; [81  7],[44.11267606  9.88732394] ; [71.88732394 16.11267606],1
s6,1,0.000224,13.616935,[12 45] ; [46 43],[22.64383562 34.35616438] ; [35.35616438 53.64383562],1
r3,1,0.000848,11.132294,[34 23] ; [75 14],[42.55479452 14.44520548] ; [66.44520548 22.55479452],1
s2,1,0.001069,10.703989,[ 9 48] ; [37 52],[17.95890411 39.04109589] ; [28.04109589 60.95890411],0
s3,1,0.002084,9.473604,[13 43] ; [43 45],[21.77777778 34.22222222] ; [34.22222222 53.77777778],0
s7,1,0.002431,9.191569,[ 8 46] ; [32 50],[15.88235294 38.11764706] ; [24.11764706 57.88235294],0
u2,1,0.006665,7.360988,[ 7 16] ; [21 10],[11.92592593 11.07407407] ; [16.07407407 14.92592593],0
s8,1,0.008091,7.013304,[ 7 50] ; [28 61],[13.66438356 43.33561644] ; [21.33561644 67.66438356],0
p1,1,0.013928,6.047286,[ 7 50] ; [ 2 87],[ 3.51369863 53.48630137] ; [ 5.48630137 83.51369863],0
p11,1,0.03302,4.544719,[23 34] ; [52 37],[29.28082192 27.71917808] ; [45.71917808 43.28082192],0
d4,1,0.034925,4.448847,[34 23] ; [67 21],[39.70344828 17.29655172] ; [61.29655172 26.70344828],0
v2,1,0.0421,4.131185,[17 38] ; [41 44],[22.78571429 32.21428571] ; [35.21428571 49.78571429],0
u3,1,0.054052,3.71108,[ 8 15] ; [19 12],[11.5 11.5] ; [15.5 15.5],0
a7,1,0.063321,3.448187,[29 28] ; [59 30],[34.35616438 22.64383562] ; [53.64383562 35.35616438],0
p3,1,0.06974,3.289137,[10 46] ; [28 61],[14.67586207 41.32413793] ; [23.32413793 65.67586207],0
a1,1,0.08149,3.034931,[ 8 49] ; [ 5 84],[ 5.07534247 51.92465753] ; [ 7.92465753 81.07534247],0
v3,1,0.083306,2.9992,[14 43] ; [32 51],[18.72857143 38.27142857] ; [27.27142857 55.72857143],0
d1,1,0.093334,2.81591,[22 35] ; [47 42],[26.93835616 30.06164384] ; [42.06164384 46.93835616],0
a4,1,0.112339,2.521001,[18 38] ; [40 48],[22.55555556 33.44444444] ; [35.44444444 52.55555556],0
a2,1,0.121787,2.394189,[ 7 50] ; [20 69],[10.54109589 46.45890411] ; [16.45890411 72.54109589],0
b4,1,0.131426,2.275576,[28 29] ; [55 34],[32.40410959 24.59589041] ; [50.59589041 38.40410959],0
p10,1,0.134936,2.234779,[22 33] ; [47 42],[26.35416667 28.64583333] ; [42.64583333 46.35416667],0
d5,1,0.159411,1.979802,[33 24] ; [61 27],[36.95172414 20.04827586] ; [57.04827586 30.95172414],0
u1,1,0.165879,1.919796,[ 5 52] ; [15 74],[ 7.80821918 49.19178082] ; [12.19178082 76.80821918],0
b2,1,0.192756,1.696429,[17 21] ; [18 39],[14. 24.] ; [21. 36.],0
b3,1,0.192756,1.696429,[17 21] ; [18 39],[14. 24.] ; [21. 36.],0
n6,1,0.211065,1.564106,[32 24] ; [60 29],[35.53103448 20.46896552] ; [56.46896552 32.53103448],0
p9,1,0.214724,1.539287,[23 29] ; [49 40],[26.55319149 25.44680851] ; [45.44680851 43.55319149],0
n4,1,0.271684,1.208224,[34 23] ; [61 28],[37.0890411 19.9109589] ; [57.9109589 31.0890411],0
d3,1,0.29333,1.104273,[26 31] ; [48 40],[29.08965517 27.91034483] ; [44.91034483 43.08965517],0
n2,1,0.35027,0.872478,[13 10] ; [24 11],[14.67241379  8.32758621] ; [22.32758621 12.67241379],0
a3,1,0.391241,0.735082,[34 23] ; [58 29],[36.41666667 20.58333333] ; [55.58333333 31.41666667],0
p6,1,0.413889,0.6676,[ 5 50] ; [12 76],[ 6.53846154 48.46153846] ; [10.46153846 77.53846154],0
p7,1,0.430515,0.621433,[15 42] ; [27 56],[17.1 39.9] ; [24.9 58.1],0
n1,1,0.438727,0.59961,[ 9 13] ; [18 17],[10.42105263 11.57894737] ; [16.57894737 18.42105263],0
b1,1,0.438839,0.599317,[30 27] ; [41 48],[27.71917808 29.28082192] ; [43.28082192 45.71917808],0
n3,1,0.443793,0.586454,[12 11] ; [20 12],[13.38181818  9.61818182] ; [18.61818182 13.38181818],0
a8,1,0.475666,0.508783,[ 4 52] ; [ 9 75],[ 5.2 50.8] ; [ 7.8 76.2],0
p4,1,0.520965,0.411983,[13 44] ; [24 63],[14.64583333 42.35416667] ; [22.35416667 64.64583333],0
p5,1,0.562633,0.335165,[ 3 52] ; [ 3 84],[ 2.32394366 52.67605634] ; [ 3.67605634 83.32394366],0
a5,1,0.630561,0.231301,[31 26] ; [52 37],[32.40410959 24.59589041] ; [50.59589041 38.40410959],0
a6,1,0.671982,0.179293,[31 26] ; [51 37],[32.23448276 24.76551724] ; [49.76551724 38.23448276],0
v1,1,0.697822,0.150748,[16 39] ; [28 59],[17.04225352 37.95774648] ; [26.95774648 60.04225352],0
p12,1,0.837756,0.041929,[ 1 56] ; [ 2 87],[ 1.17123288 55.82876712] ; [ 1.82876712 87.17123288],0
d2,1,0.84913,0.036187,[27 29] ; [41 47],[26.44444444 29.55555556] ; [41.55555556 46.44444444],0
s4,1,0.875102,0.024706,[ 6 51] ; [10 78],[ 6.28965517 50.71034483] ; [ 9.71034483 78.28965517],0
n5,1,0.92495,0.008874,[38 19] ; [58 30],[37.73793103 19.26206897] ; [58.26206897 29.73793103],0
b5,1,0.943778,0.004973,[33 24] ; [51 38],[32.79452055 24.20547945] ; [51.20547945 37.79452055],0
s1,1,0.947641,0.004313,[ 5 52] ; [ 8 80],[ 5.11034483 51.88965517] ; [ 7.88965517 80.11034483],0
p8,1,0.990843,0.000132,[12 44] ; [19 70],[11.97241379 44.02758621] ; [19.02758621 69.97241379],0
