Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,117.619732,[399  53] ; [36 57],[360.7706422  91.2293578] ; [74.2293578 18.7706422],1
n6,1,0.0,29.138939,[412  40] ; [66 27],[396.43302752  55.56697248] ; [81.56697248 11.43302752],1
r2,1,0.000338,12.847387,[431  17] ; [80 12],[423.94074074  24.05925926] ; [87.05925926  4.94074074],1
p4,1,0.000856,11.11667,[310 142] ; [47 46],[296.08073394 155.91926606] ; [60.91926606 32.08073394],1
s7,1,0.001532,10.039778,[244 191] ; [34 56],[230.34285714 204.65714286] ; [47.65714286 42.34285714],0
d2,1,0.001998,9.551212,[269 184] ; [39 54],[255.53846154 197.46153846] ; [52.46153846 40.53846154],0
p6,1,0.002413,9.205318,[183 266] ; [22 70],[170.13863216 278.86136784] ; [34.86136784 57.13863216],0
a4,1,0.002814,8.924439,[248 206] ; [35 58],[234.88482633 219.11517367] ; [48.11517367 44.88482633],0
a2,1,0.006577,7.384946,[148 308] ; [17 76],[137.04918033 318.95081967] ; [27.95081967 65.04918033],0
d5,1,0.014258,6.005875,[396  58] ; [72 21],[388.43144424  65.56855576] ; [79.56855576 13.43144424],0
v3,1,0.016235,5.77722,[196 244] ; [27 61],[185.83333333 254.16666667] ; [37.16666667 50.83333333],0
u1,1,0.019681,5.439998,[109 347] ; [12 81],[100.50273224 355.49726776] ; [20.49726776 72.50273224],0
p3,1,0.028963,4.7698,[260 192] ; [42 51],[250.46605505 201.53394495] ; [51.53394495 41.46605505],0
d1,1,0.031518,4.624522,[317 139] ; [54 39],[308.15300546 147.84699454] ; [62.84699454 30.15300546],0
r1,1,0.041055,4.173761,[389  65] ; [71 21],[382.49084249  71.50915751] ; [77.50915751 14.49084249],0
r4,1,0.084011,2.985539,[422  34] ; [81 12],[417.79234973  38.20765027] ; [85.20765027  7.79234973],0
s8,1,0.085037,2.965908,[228 222] ; [38 55],[220.44198895 229.55801105] ; [45.55801105 47.44198895],0
p1,1,0.087701,2.916075,[ 45 408] ; [ 4 88],[ 40.72844037 412.27155963] ; [ 8.27155963 83.72844037],0
p2,1,0.104147,2.640869,[401  51] ; [76 16],[396.33088235  55.66911765] ; [80.66911765 11.33088235],0
