Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,46.712245,[258  10] ; [92 34],[238.07106599  29.92893401] ; [111.92893401  14.07106599],1
p10,1,0.0,43.773366,[211  57] ; [55 67],[182.78974359  85.21025641] ; [83.21025641 38.78974359],1
p2,1,0.0,40.269684,[213  57] ; [60 67],[185.6675063  84.3324937] ; [87.3324937 39.6675063],1
p9,1,0.0,38.792519,[217  49] ; [61 59],[191.57512953  74.42487047] ; [86.42487047 33.57512953],1
r4,1,1e-06,24.567469,[229  42] ; [79 48],[209.71859296  61.28140704] ; [98.28140704 28.71859296],1
n6,1,4e-06,21.218576,[218  51] ; [74 51],[199.36040609  69.63959391] ; [92.63959391 32.36040609],1
b1,1,0.000136,14.559336,[ 81 190] ; [63 64],[ 98.05025126 172.94974874] ; [45.94974874 81.05025126],1
v4,1,0.000268,13.284794,[244  21] ; [99 26],[233.06410256  31.93589744] ; [109.93589744  15.06410256],1
p8,1,0.001872,9.67067,[ 96 169] ; [ 26 100],[ 82.68542199 182.31457801] ; [39.31457801 86.68542199],0
v2,1,0.002125,9.437881,[133 123] ; [42 78],[119.14893617 136.85106383] ; [55.85106383 64.14893617],0
n4,1,0.00249,9.147615,[189  81] ; [68 57],[175.67088608  94.32911392] ; [81.32911392 43.67088608],0
a1,1,0.006526,7.399073,[  7 264] ; [ 11 116],[ 12.25628141 258.74371859] ; [  5.74371859 121.25628141],0
p7,1,0.007007,7.271153,[112 148] ; [36 89],[ 99.94805195 160.05194805] ; [48.05194805 76.94805195],0
n3,1,0.007946,7.045564,[53 18] ; [32 29],[45.71969697 25.28030303] ; [39.28030303 21.71969697],0
n2,1,0.009158,6.791769,[56 14] ; [38 26],[49.10447761 20.89552239] ; [44.89552239 19.10447761],0
r1,1,0.014589,5.96539,[208  62] ; [81 43],[198.04568528  71.95431472] ; [90.95431472 33.04568528],0
s1,1,0.018009,5.595278,[  6 259] ; [  9 116],[ 10.19230769 254.80769231] ; [  4.80769231 120.19230769],0
b4,1,0.023657,5.119576,[167 104] ; [63 64],[156.6080402 114.3919598] ; [73.3919598 53.6080402],0
v1,1,0.025642,4.979967,[112 150] ; [39 87],[101.96391753 160.03608247] ; [49.03608247 76.96391753],0
s6,1,0.042776,4.104216,[152 113] ; [58 67],[142.69230769 122.30769231] ; [67.30769231 57.69230769],0
u2,1,0.048167,3.904138,[51 40] ; [18 29],[45.5 45.5] ; [23.5 23.5],0
a6,1,0.052998,3.743977,[182  89] ; [72 54],[173.38539043  97.61460957] ; [80.61460957 45.38539043],0
d4,1,0.05359,3.725425,[214  56] ; [88 37],[206.43037975  63.56962025] ; [95.56962025 29.43037975],0
n5,1,0.070976,3.260299,[179  87] ; [73 53],[171.  95.] ; [81. 45.],0
u3,1,0.081344,3.037844,[51 42] ; [18 28],[46.16546763 46.83453237] ; [22.83453237 23.16546763],0
s8,1,0.088267,2.905702,[ 84 186] ; [29 98],[ 76.85138539 193.14861461] ; [36.14861461 90.85138539],0
d1,1,0.102646,2.663944,[139 132] ; [54 73],[131.41457286 139.58542714] ; [61.58542714 65.41457286],0
d3,1,0.117089,2.455828,[177  94] ; [72 54],[169.97229219 101.02770781] ; [79.02770781 46.97229219],0
a5,1,0.13325,2.254228,[181  90] ; [75 52],[174.31155779  96.68844221] ; [81.68844221 45.31155779],0
r2,1,0.135978,2.222892,[238  27] ; [104  19],[233.58247423  31.41752577] ; [108.41752577  14.58247423],0
a8,1,0.138836,2.190814,[ 38 211] ; [ 11 104],[ 33.51923077 215.48076923] ; [15.48076923 99.51923077],0
s7,1,0.153143,2.040664,[ 96 166] ; [35 85],[ 89.84816754 172.15183246] ; [41.15183246 78.84816754],0
s2,1,0.157488,1.998183,[112 154] ; [44 83],[105.58778626 160.41221374] ; [50.41221374 76.58778626],0
s4,1,0.270598,1.213714,[ 39 229] ; [ 24 103],[ 42.7443038 225.2556962] ; [ 20.2556962 106.7443038],0
p1,1,0.310565,1.02827,[  9 259] ; [  7 120],[ 10.8556962 257.1443038] ; [  5.1443038 121.8556962],0
s3,1,0.333615,0.934816,[130 134] ; [55 70],[125.55269923 138.44730077] ; [59.44730077 65.55269923],0
p4,1,0.374702,0.788013,[ 78 190] ; [31 94],[ 74.3307888 193.6692112] ; [34.6692112 90.3307888],0
u4,1,0.419598,0.651442,[  5 266] ; [  1 126],[  4.08542714 266.91457286] ; [  1.91457286 125.08542714],0
b5,1,0.426968,0.631057,[165 106] ; [72 55],[161.37437186 109.62562814] ; [75.62562814 51.37437186],0
a2,1,0.452103,0.565373,[ 47 224] ; [ 26 101],[ 49.70603015 221.29396985] ; [ 23.29396985 103.70603015],0
a7,1,0.457164,0.55283,[190  80] ; [84 42],[186.81818182  83.18181818] ; [87.18181818 38.81818182],0
v3,1,0.49705,0.461229,[ 82 178] ; [34 87],[ 79.16010499 180.83989501] ; [36.83989501 84.16010499],0
d5,1,0.561111,0.337783,[199  72] ; [89 37],[196.59445844  74.40554156] ; [91.40554156 34.59445844],0
b2,1,0.634545,0.225947,[ 49 111] ; [23 45],[ 50.52631579 109.47368421] ; [21.47368421 46.52631579],0
b3,1,0.634545,0.225947,[ 49 111] ; [23 45],[ 50.52631579 109.47368421] ; [21.47368421 46.52631579],0
p5,1,0.652824,0.202358,[ 11 257] ; [  4 122],[ 10.20304569 257.79695431] ; [  4.79695431 121.20304569],0
s5,1,0.680597,0.169455,[ 62 200] ; [27 97],[ 60.40932642 201.59067358] ; [28.59067358 95.40932642],0
a3,1,0.702692,0.145687,[178  93] ; [79 45],[176.32151899  94.67848101] ; [80.67848101 43.32151899],0
a4,1,0.705061,0.14326,[103 168] ; [50 75],[104.70454545 166.29545455] ; [48.29545455 76.70454545],0
d2,1,0.800841,0.063635,[113 157] ; [54 71],[114.15189873 155.84810127] ; [52.84810127 72.15189873],0
n1,1,0.977988,0.000761,[25 45] ; [22 40],[24.92424242 45.07575758] ; [22.07575758 39.92424242],0
u1,1,0.989,0.00019,[ 30 241] ; [ 14 113],[ 29.95979899 241.04020101] ; [ 14.04020101 112.95979899],0
