Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3.4e-05,17.183164,[49 14] ; [55 65],[35.80327869 27.19672131] ; [68.19672131 51.80327869],1
p3,1,7.8e-05,15.604952,[41 23] ; [42 82],[28.25531915 35.74468085] ; [54.74468085 69.25531915],1
p10,1,0.001809,9.733442,[58  6] ; [86 36],[49.5483871 14.4516129] ; [94.4516129 27.5483871],0
n5,1,0.003515,8.519033,[53 11] ; [75 46],[44.28108108 19.71891892] ; [83.71891892 37.28108108],0
n6,1,0.012588,6.226045,[58  6] ; [92 30],[51.61290323 12.38709677] ; [98.38709677 23.61290323],0
p11,1,0.018775,5.522337,[51 13] ; [78 46],[43.91489362 20.08510638] ; [85.08510638 38.91489362],0
s7,1,0.019187,5.484368,[39 25] ; [50 67],[31.46961326 32.53038674] ; [57.53038674 59.46961326],0
n4,1,0.023476,5.132911,[53 11] ; [82 40],[46.4516129 17.5483871] ; [88.5483871 33.4516129],0
d5,1,0.024635,5.049379,[56  8] ; [90 33],[49.96791444 14.03208556] ; [96.03208556 26.96791444],0
u1,1,0.072983,3.214632,[18 46] ; [ 21 103],[13.27659574 50.72340426] ; [25.72340426 98.27659574],0
r4,1,0.085978,2.948119,[59  5] ; [103  21],[55.14893617  8.85106383] ; [106.85106383  17.14893617],0
v1,1,0.09734,2.748586,[37 26] ; [55 65],[31.67213115 31.32786885] ; [60.32786885 59.67213115],0
r1,1,0.132707,2.260547,[53 11] ; [89 33],[48.86021505 15.13978495] ; [93.13978495 28.86021505],0
d4,1,0.133087,2.256122,[54 10] ; [92 31],[49.96791444 14.03208556] ; [96.03208556 26.96791444],0
r3,1,0.134147,2.243847,[63  1] ; [115   8],[60.9197861  3.0802139] ; [117.0802139   5.9197861],0
s5,1,0.138308,2.19668,[15 48] ; [42 80],[19.41081081 43.58918919] ; [37.58918919 84.41081081],0
b1,1,0.155081,2.021549,[23 41] ; [58 66],[27.57446809 36.42553191] ; [53.42553191 70.57446809],0
a5,1,0.178833,1.807293,[47 17] ; [79 45],[42.89361702 21.10638298] ; [83.10638298 40.89361702],0
d2,1,0.17899,1.80599,[35 29] ; [55 69],[30.63829787 33.36170213] ; [59.36170213 64.63829787],0
u3,1,0.204933,1.606867,[10  5] ; [17 19],[7.94117647 7.05882353] ; [19.05882353 16.94117647],0
s8,1,0.210628,1.567103,[30 34] ; [46 77],[26.01069519 37.98930481] ; [49.98930481 73.01069519],0
d1,1,0.218206,1.516129,[36 28] ; [58 66],[32. 32.] ; [62. 62.],0
p6,1,0.27734,1.18008,[19 44] ; [47 76],[22.35483871 40.64516129] ; [43.64516129 79.35483871],0
b5,1,0.312815,1.018752,[37 27] ; [81 43],[40.17021277 23.82978723] ; [77.82978723 46.17021277],0
a8,1,0.378971,0.774037,[12 46] ; [17 94],[ 9.95266272 48.04733728] ; [19.04733728 91.95266272],0
a3,1,0.395632,0.721561,[49 15] ; [87 36],[46.54545455 17.45454545] ; [89.45454545 33.54545455],0
s2,1,0.411923,0.673243,[36 27] ; [63 61],[33.35294118 29.64705882] ; [65.64705882 58.35294118],0
p9,1,0.458048,0.550661,[53 11] ; [97 27],[51.06382979 12.93617021] ; [98.93617021 25.06382979],0
v4,1,0.469955,0.522081,[61  3] ; [112   9],[59.84864865  4.15135135] ; [113.15135135   7.84864865],0
n3,1,0.4816,0.495238,[12  4] ; [30  6],[12.92307692  3.07692308] ; [29.07692308  6.92307692],0
r2,1,0.491055,0.474214,[60  4] ; [109  11],[58.7826087  5.2173913] ; [110.2173913   9.7826087],0
p12,1,0.501808,0.451111,[ 1 63] ; [  4 120],[ 1.70212766 62.29787234] ; [  3.29787234 120.70212766],0
p2,1,0.504698,0.445044,[55  9] ; [101  22],[53.39037433 10.60962567] ; [102.60962567  20.39037433],0
d3,1,0.581286,0.30416,[43 21] ; [77 45],[41.29032258 22.70967742] ; [78.70967742 43.29032258],0
p4,1,0.609426,0.261011,[34 30] ; [61 63],[32.34042553 31.65957447] ; [62.65957447 61.34042553],0
p1,1,0.615957,0.251591,[ 3 61] ; [  4 120],[ 2.38297872 61.61702128] ; [  4.61702128 119.38297872],0
a7,1,0.639011,0.220039,[41 23] ; [83 40],[42.43850267 21.56149733] ; [81.56149733 41.43850267],0
s3,1,0.70282,0.145555,[36 26] ; [75 48],[37.2 24.8] ; [73.8 49.2],0
a6,1,0.718918,0.129531,[45 19] ; [84 40],[43.91489362 20.08510638] ; [85.08510638 38.91489362],0
u2,1,0.725038,0.123717,[9 5] ; [20 14],[8.45833333 5.54166667] ; [20.54166667 13.45833333],0
n1,1,0.73633,0.113379,[ 5 10] ; [10 25],[ 4.5 10.5] ; [10.5 24.5],0
s6,1,0.739831,0.110275,[41 22] ; [77 46],[39.96774194 23.03225806] ; [78.03225806 44.96774194],0
p5,1,0.772265,0.08376,[ 3 61] ; [  7 116],[ 3.42245989 60.57754011] ; [  6.57754011 116.42245989],0
s1,1,0.77608,0.080901,[ 2 61] ; [  3 119],[ 1.7027027 61.2972973] ; [  3.2972973 118.7027027],0
b2,1,0.817483,0.053261,[18 29] ; [29 51],[17.39370079 29.60629921] ; [29.60629921 50.39370079],0
b3,1,0.817483,0.053261,[18 29] ; [29 51],[17.39370079 29.60629921] ; [29.60629921 50.39370079],0
