Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.000842,11.145991,[27 29] ; [27 90],[17.47976879 38.52023121] ; [36.52023121 80.47976879],1
a7,1,0.008925,6.837871,[34 22] ; [93 24],[41.10982659 14.89017341] ; [85.89017341 31.10982659],0
p9,1,0.018393,5.558362,[38 18] ; [97 19],[43.95348837 12.04651163] ; [91.04651163 24.95348837],0
n1,1,0.026053,4.952507,[8 7] ; [ 7 26],[ 4.6875 10.3125] ; [10.3125 22.6875],0
p10,1,0.031914,4.603094,[34 22] ; [88 27],[39.95321637 16.04678363] ; [82.04678363 32.95321637],0
p6,1,0.060171,3.532661,[10 44] ; [37 77],[15.10714286 38.89285714] ; [31.89285714 82.10714286],0
a8,1,0.076911,3.129002,[ 2 49] ; [14 94],[ 5.13207547 45.86792453] ; [10.86792453 97.13207547],0
b5,1,0.122971,2.379069,[38 18] ; [65 52],[33.34104046 22.65895954] ; [69.65895954 47.34104046],0
u3,1,0.138792,2.191304,[16  5] ; [24 18],[13.33333333  7.66666667] ; [26.66666667 15.33333333],0
r3,1,0.1527,2.045072,[52  4] ; [114   3],[53.73410405  2.26589595] ; [112.26589595   4.73410405],0
r2,1,0.161586,1.959324,[49  7] ; [106   7],[51.36094675  4.63905325] ; [103.63905325   9.36094675],0
v4,1,0.17528,1.837194,[49  6] ; [109   6],[51.11764706  3.88235294] ; [106.88235294   8.11764706],0
p1,1,0.17528,1.837194,[ 6 49] ; [  6 109],[ 3.88235294 51.11764706] ; [  8.11764706 106.88235294],0
u2,1,0.202433,1.624737,[15  6] ; [23 19],[12.66666667  8.33333333] ; [25.33333333 16.66666667],0
v2,1,0.22472,1.473971,[23 29] ; [62 52],[26.62650602 25.37349398] ; [58.37349398 55.62650602],0
a5,1,0.251879,1.31285,[39 17] ; [71 46],[35.60693642 20.39306358] ; [74.39306358 42.60693642],0
n3,1,0.271016,1.211595,[10  5] ; [26  6],[11.4893617  3.5106383] ; [24.5106383  7.4893617],0
n2,1,0.31513,1.00905,[12  3] ; [21 11],[10.53191489  4.46808511] ; [22.46808511  9.53191489],0
p7,1,0.321686,0.982081,[29 25] ; [71 44],[31.95266272 22.04733728] ; [68.04733728 46.95266272],0
v1,1,0.324301,0.971523,[25 30] ; [42 70],[22.06586826 32.93413174] ; [44.93413174 67.06586826],0
s5,1,0.335411,0.927892,[12 43] ; [32 79],[14.57831325 40.42168675] ; [29.42168675 81.57831325],0
a1,1,0.426524,0.632269,[ 4 52] ; [  5 112],[ 2.9132948 53.0867052] ; [  6.0867052 110.9132948],0
d3,1,0.515707,0.422471,[37 19] ; [83 34],[38.84393064 17.15606936] ; [81.15606936 35.84393064],0
s7,1,0.518618,0.416641,[20 32] ; [39 78],[18.15384615 33.84615385] ; [40.84615385 76.15384615],0
p12,1,0.519223,0.415436,[ 2 53] ; [  7 110],[ 2.87790698 52.12209302] ; [  6.12209302 110.87790698],0
a2,1,0.549687,0.357879,[ 8 48] ; [ 13 104],[ 6.79768786 49.20231214] ; [ 14.20231214 102.79768786],0
s6,1,0.556384,0.346003,[28 28] ; [63 52],[29.80116959 26.19883041] ; [61.19883041 53.80116959],0
r4,1,0.562735,0.334992,[47  9] ; [102  15],[48.23121387  7.76878613] ; [100.76878613  16.23121387],0
d4,1,0.585707,0.297098,[44 12] ; [96 21],[45.31791908 10.68208092] ; [94.68208092 22.31791908],0
s8,1,0.590062,0.290247,[21 35] ; [39 78],[19.42196532 36.57803468] ; [40.57803468 76.42196532],0
p3,1,0.661607,0.191577,[23 33] ; [44 73],[21.68786127 34.31213873] ; [45.31213873 71.68786127],0
p8,1,0.678948,0.171313,[24 31] ; [55 62],[25.26162791 29.73837209] ; [53.73837209 63.26162791],0
n4,1,0.683466,0.16625,[24 32] ; [54 63],[25.24855491 30.75144509] ; [52.75144509 64.24855491],0
a4,1,0.70658,0.141717,[18 38] ; [41 76],[19.0982659 36.9017341] ; [39.9017341 77.0982659],0
p5,1,0.71958,0.128896,[ 3 52] ; [  8 108],[ 3.5380117 51.4619883] ; [  7.4619883 108.5380117],0
p2,1,0.719852,0.128634,[45 11] ; [95 20],[45.84795322 10.15204678] ; [94.15204678 20.84795322],0
a6,1,0.747498,0.103646,[34 22] ; [74 43],[34.95953757 21.04046243] ; [73.04046243 43.95953757],0
s3,1,0.749358,0.102071,[27 29] ; [52 62],[26.02352941 29.97647059] ; [52.97647059 61.02352941],0
r1,1,0.777045,0.080186,[42 13] ; [87 30],[41.25 13.75] ; [87.75 29.25],0
u1,1,0.783688,0.075359,[ 5 51] ; [ 12 105],[ 5.50289017 50.49710983] ; [ 11.49710983 105.50289017],0
b4,1,0.831562,0.045241,[34 22] ; [73 44],[34.63583815 21.36416185] ; [72.36416185 44.63583815],0
a3,1,0.837607,0.042007,[35 21] ; [75 42],[35.60693642 20.39306358] ; [74.39306358 42.60693642],0
b2,1,0.844867,0.038287,[11 23] ; [24 46],[11.44230769 22.55769231] ; [23.55769231 46.44230769],0
b3,1,0.844867,0.038287,[11 23] ; [24 46],[11.44230769 22.55769231] ; [23.55769231 46.44230769],0
p4,1,0.896104,0.017052,[25 31] ; [51 66],[24.60115607 31.39884393] ; [51.39884393 65.60115607],0
v3,1,0.925933,0.008642,[14 41] ; [29 82],[14.24698795 40.75301205] ; [28.75301205 82.24698795],0
d1,1,0.950549,0.003846,[27 29] ; [57 60],[27.19075145 28.80924855] ; [56.80924855 60.19075145],0
s2,1,0.956296,0.003003,[21 35] ; [43 73],[20.8372093 35.1627907] ; [43.1627907 72.8372093],0
s1,1,0.95906,0.002635,[ 2 54] ; [  4 113],[ 1.94219653 54.05780347] ; [  4.05780347 112.94219653],0
s4,1,0.965907,0.001827,[ 8 48] ; [ 17 100],[ 8.09248555 47.90751445] ; [ 16.90751445 100.09248555],0
d5,1,0.96778,0.001632,[41 15] ; [86 31],[41.10982659 14.89017341] ; [85.89017341 31.10982659],0
d2,1,0.981247,0.000552,[20 36] ; [42 75],[20.06936416 35.93063584] ; [41.93063584 75.06936416],0
