Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.770431,[249  11] ; [4 4],[245.44776119  14.55223881] ; [7.55223881 0.44776119],1
r3,1,5.8e-05,16.177295,[254   5] ; [6 2],[252.20973783   6.79026217] ; [7.79026217 0.20973783],1
v4,1,0.001305,10.334753,[251   8] ; [6 2],[249.29962547   9.70037453] ; [7.70037453 0.29962547],0
s4,1,0.002824,8.918112,[ 33 224] ; [4 4],[ 35.88301887 221.11698113] ; [1.11698113 6.88301887],0
r1,1,0.004003,8.28258,[224  35] ; [4 4],[221.16853933  37.83146067] ; [6.83146067 1.16853933],0
a5,1,0.007891,7.058026,[221  39] ; [4 4],[218.28358209  41.71641791] ; [6.71641791 1.28358209],0
a7,1,0.010674,6.518865,[199  60] ; [3 5],[195.94756554  63.05243446] ; [6.05243446 1.94756554],0
p5,1,0.014233,6.008967,[ 43 217] ; [4 4],[ 45.59701493 214.40298507] ; [1.40298507 6.59701493],0
s6,1,0.030617,4.674321,[185  70] ; [3 5],[182.28136882  72.71863118] ; [5.71863118 2.28136882],0
a6,1,0.035545,4.4188,[186  73] ; [3 5],[183.33707865  75.66292135] ; [5.66292135 2.33707865],0
b4,1,0.039725,4.229582,[159 101] ; [2 6],[156.19402985 103.80597015] ; [4.80597015 3.19402985],0
s1,1,0.046967,3.946553,[  5 254] ; [1 7],[  5.82022472 253.17977528] ; [0.17977528 7.82022472],0
s3,1,0.063562,3.441917,[149 108] ; [2 6],[146.44150943 110.55849057] ; [4.55849057 3.44150943],0
n3,1,0.106377,2.607234,[33  4] ; [1 1],[32.25641026  4.74358974] ; [1.74358974 0.25641026],0
n6,1,0.193918,1.687595,[231  27] ; [6 2],[229.87218045  28.12781955] ; [7.12781955 0.87218045],0
d3,1,0.19617,1.670659,[185  75] ; [4 4],[183.35820896  76.64179104] ; [5.64179104 2.35820896],0
a3,1,0.203821,1.614784,[209  50] ; [5 3],[207.58801498  51.41198502] ; [6.41198502 1.58801498],0
b1,1,0.227924,1.453767,[107 153] ; [5 3],[108.65671642 151.34328358] ; [3.34328358 4.65671642],0
p8,1,0.23083,1.435738,[174  84] ; [7 1],[175.55639098  82.44360902] ; [5.44360902 2.55639098],0
b5,1,0.246257,1.344415,[151 109] ; [3 5],[149.40298507 110.59701493] ; [4.59701493 3.40298507],0
a2,1,0.259435,1.271769,[ 81 179] ; [1 7],[ 79.55223881 180.44776119] ; [2.44776119 5.55223881],0
v1,1,0.292246,1.109244,[180  76] ; [7 1],[181.33333333  74.66666667] ; [5.66666667 2.33333333],0
p12,1,0.311609,1.023842,[ 33 226] ; [2 6],[ 33.95131086 225.04868914] ; [1.04868914 6.95131086],0
s2,1,0.336668,0.923077,[140 116] ; [3 5],[138.66666667 117.33333333] ; [4.33333333 3.66666667],0
s8,1,0.354271,0.8581,[139 118] ; [3 5],[137.71320755 119.28679245] ; [4.28679245 3.71320755],0
u1,1,0.41893,0.653315,[ 65 195] ; [1 7],[ 64.02985075 195.97014925] ; [1.97014925 6.02985075],0
b3,1,0.441155,0.593275,[73 98] ; [3 2],[73.84090909 97.15909091] ; [2.15909091 2.84090909],0
b2,1,0.441155,0.593275,[73 98] ; [3 2],[73.84090909 97.15909091] ; [2.15909091 2.84090909],0
u2,1,0.486132,0.485076,[27 23] ; [1 2],[26.41509434 23.58490566] ; [1.58490566 1.41509434],0
p6,1,0.486222,0.484876,[128 128] ; [5 3],[128.96969697 127.03030303] ; [4.03030303 3.96969697],0
v3,1,0.570175,0.322389,[153 102] ; [4 4],[152.2243346 102.7756654] ; [4.7756654 3.2243346],0
p7,1,0.57755,0.310212,[205  53] ; [7 1],[205.62406015  52.37593985] ; [6.37593985 1.62406015],0
s7,1,0.668969,0.18281,[145 102] ; [3 3],[144.49011858 102.50988142] ; [3.50988142 2.49011858],0
s5,1,0.68315,0.166601,[106 142] ; [4 4],[106.5625 141.4375] ; [3.4375 4.5625],0
d2,1,0.705634,0.142677,[145 115] ; [5 3],[145.52238806 114.47761194] ; [4.47761194 3.52238806],0
n5,1,0.715861,0.132493,[213  45] ; [7 1],[213.38345865  44.61654135] ; [6.61654135 1.38345865],0
p11,1,0.781513,0.076921,[218  42] ; [7 1],[218.28358209  41.71641791] ; [6.71641791 1.28358209],0
u3,1,0.788171,0.072193,[30 21] ; [2 1],[30.22222222 20.77777778] ; [1.77777778 1.22222222],0
p9,1,0.78904,0.071587,[234  25] ; [7 1],[233.77902622  25.22097378] ; [7.22097378 0.77902622],0
d1,1,0.811708,0.05675,[173  87] ; [5 3],[172.68656716  87.31343284] ; [5.31343284 2.68656716],0
n4,1,0.863983,0.029346,[221  38] ; [7 1],[221.16853933  37.83146067] ; [6.83146067 1.16853933],0
d4,1,0.890064,0.019106,[223  37] ; [7 1],[223.13432836  36.86567164] ; [6.86567164 1.13432836],0
d5,1,0.890064,0.019106,[223  37] ; [7 1],[223.13432836  36.86567164] ; [6.86567164 1.13432836],0
p2,1,0.960468,0.002457,[229  31] ; [7 1],[228.95522388  31.04477612] ; [7.04477612 0.95522388],0
p1,1,0.963681,0.002073,[ 31 228] ; [1 7],[ 31.0411985 227.9588015] ; [0.9588015 7.0411985],0
n1,1,0.970293,0.001387,[18 19] ; [1 1],[18.02564103 18.97435897] ; [0.97435897 1.02564103],0
a4,1,0.974257,0.001041,[128 131] ; [4 4],[128.04494382 130.95505618] ; [3.95505618 4.04494382],0
