Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,85.468091,[198  87] ; [ 39 123],[151.10738255 133.89261745] ; [85.89261745 76.10738255],1
p6,1,0.0,37.864505,[152 130] ; [ 38 122],[121.22171946 160.77828054] ; [68.77828054 91.22171946],1
p8,1,0.0,26.882374,[176 109] ; [ 57 101],[149.89841986 135.10158014] ; [83.10158014 74.89841986],1
p5,1,2e-06,22.758165,[ 51 231] ; [  4 156],[ 35.09049774 246.90950226] ; [ 19.90950226 140.09049774],1
p2,1,3e-06,22.11527,[256  29] ; [117  44],[238.35201794  46.64798206] ; [134.64798206  26.35201794],1
d1,1,4e-06,21.389242,[207  79] ; [82 80],[184.49553571 101.50446429] ; [104.50446429  57.49553571],1
d3,1,1.5e-05,18.801454,[222  64] ; [93 67],[201.9955157  84.0044843] ; [113.0044843  46.9955157],1
p7,1,2.1e-05,18.121628,[206  76] ; [79 71],[186.04166667  95.95833333] ; [98.95833333 51.04166667],1
n5,1,3e-05,17.443298,[239  45] ; [108  53],[221.45617978  62.54382022] ; [125.54382022  35.45617978],1
n4,1,0.000199,13.838056,[238  47] ; [110  51],[222.37668161  62.62331839] ; [125.62331839  35.37668161],1
s6,1,0.000236,13.523119,[255  25] ; [125  34],[242.3690205  37.6309795] ; [137.6309795  21.3690205],1
a5,1,0.00083,11.171951,[231  55] ; [108  54],[216.41517857  69.58482143] ; [122.58482143  39.41517857],1
n6,1,0.001037,10.760614,[255  28] ; [127  34],[243.48198198  39.51801802] ; [138.51801802  22.48198198],0
s8,1,0.001814,9.729031,[192  93] ; [85 77],[176.61073826 108.38926174] ; [100.38926174  61.61073826],0
s7,1,0.002241,9.340638,[206  66] ; [97 60],[192.11188811  79.88811189] ; [110.88811189  46.11188811],0
a2,1,0.005926,7.572526,[ 89 197] ; [ 31 131],[ 76.60714286 209.39285714] ; [ 43.39285714 118.60714286],0
a3,1,0.006121,7.514274,[227  59] ; [109  52],[214.97986577  71.02013423] ; [121.02013423  39.97986577],0
d4,1,0.008777,6.867751,[254  31] ; [129  32],[244.74215247  40.25784753] ; [138.25784753  22.74215247],0
p9,1,0.008863,6.850264,[259  25] ; [130  27],[250.51247166  33.48752834] ; [138.48752834  18.51247166],0
a4,1,0.009898,6.65315,[151 135] ; [65 97],[137.89285714 148.10714286] ; [78.10714286 83.89285714],0
r4,1,0.009968,6.640548,[275  11] ; [146  16],[268.76339286  17.23660714] ; [152.23660714   9.76339286],0
p12,1,0.010529,6.543103,[ 38 247] ; [  9 152],[ 30.03363229 254.96636771] ; [ 16.96636771 144.03363229],0
