Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,4e-06,21.106472,[ 7 61] ; [43 56],[20.35928144 47.64071856] ; [29.64071856 69.35928144],1
p8,1,6e-06,20.550509,[17 50] ; [60 38],[31.26666667 35.73333333] ; [45.73333333 52.26666667],1
p3,1,0.003826,8.364373,[20 47] ; [52 47],[29.06024096 37.93975904] ; [42.93975904 56.06024096],0
p2,1,0.004424,8.101033,[44 24] ; [83 16],[51.71257485 16.28742515] ; [75.28742515 23.71257485],0
p4,1,0.00667,7.359653,[26 42] ; [59 40],[34.61077844 33.38922156] ; [50.38922156 48.61077844],0
s5,1,0.019913,5.419465,[ 9 56] ; [29 69],[15.15337423 49.84662577] ; [22.84662577 75.15337423],0
s7,1,0.02755,4.856036,[19 47] ; [42 49],[25.6433121 40.3566879] ; [35.3566879 55.6433121],0
a7,1,0.088759,2.896732,[34 34] ; [62 36],[39.3253012 28.6746988] ; [56.6746988 41.3253012],0
b1,1,0.08967,2.88028,[22 46] ; [45 54],[27.28143713 40.71856287] ; [39.71856287 59.28143713],0
u2,1,0.092964,2.822289,[11 22] ; [27 25],[14.75294118 18.24705882] ; [23.24705882 28.75294118],0
a4,1,0.095301,2.78247,[11 56] ; [27 71],[15.43030303 51.56969697] ; [22.56969697 75.43030303],0
s1,1,0.095553,2.778249,[ 5 62] ; [ 2 94],[ 2.87730061 64.12269939] ; [ 4.12269939 91.87730061],0
v2,1,0.103693,2.6478,[22 42] ; [45 50],[26.96855346 37.03144654] ; [40.03144654 54.96855346],0
s8,1,0.148266,2.089999,[19 49] ; [38 60],[23.34939759 44.65060241] ; [33.65060241 64.34939759],0
d5,1,0.150567,2.066498,[27 41] ; [50 48],[31.54216867 36.45783133] ; [45.45783133 52.54216867],0
p1,1,0.168332,1.897735,[ 6 62] ; [16 83],[ 8.95808383 59.04191617] ; [13.04191617 85.95808383],0
b5,1,0.16973,1.885327,[43 25] ; [52 47],[38.68263473 29.31736527] ; [56.31736527 42.68263473],0
b4,1,0.209508,1.574825,[39 29] ; [47 52],[35.01796407 32.98203593] ; [50.98203593 48.01796407],0
s3,1,0.21981,1.505608,[27 37] ; [51 47],[30.81481481 33.18518519] ; [47.18518519 50.81481481],0
p5,1,0.236786,1.399629,[ 5 63] ; [13 86],[ 7.32934132 60.67065868] ; [10.67065868 88.32934132],0
r3,1,0.261558,1.260494,[58 10] ; [90  9],[60.26347305  7.73652695] ; [87.73652695 11.26347305],0
d3,1,0.262433,1.255875,[15 53] ; [29 68],[18.13333333 49.86666667] ; [25.86666667 71.13333333],0
s2,1,0.318451,0.995299,[20 45] ; [38 61],[22.98780488 42.01219512] ; [35.01219512 63.98780488],0
p10,1,0.325478,0.966805,[45 22] ; [72 25],[47.79878049 19.20121951] ; [69.20121951 27.79878049],0
s4,1,0.347759,0.881617,[10 58] ; [20 78],[12.28915663 55.71084337] ; [17.71084337 80.28915663],0
n2,1,0.3998,0.708927,[20  3] ; [21  6],[18.86  4.14] ; [22.14  4.86],0
a8,1,0.445223,0.582785,[ 8 51] ; [ 9 85],[ 6.55555556 52.44444444] ; [10.44444444 83.55555556],0
a2,1,0.447051,0.578117,[ 4 64] ; [ 9 90],[ 5.29341317 62.70658683] ; [ 7.70658683 91.29341317],0
