Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,8.6e-05,15.420733,[11 41] ; [9 2],[16.50793651 35.49206349] ; [3.49206349 7.50793651],1
v3,1,0.000233,13.541667,[ 7 45] ; [8 5],[12. 40.] ; [ 3. 10.],1
p6,1,0.000335,12.863688,[ 5 45] ; [7 6],[ 9.52380952 40.47619048] ; [ 2.47619048 10.52380952],1
n6,1,0.001214,10.468573,[21 29] ; [12  1],[26.19047619 23.80952381] ; [6.80952381 6.19047619],0
s7,1,0.001526,10.046382,[ 6 43] ; [6 5],[ 9.8 39.2] ; [2.2 8.8],0
p10,1,0.002585,9.079412,[18 33] ; [10  2],[22.66666667 28.33333333] ; [5.33333333 6.66666667],0
p11,1,0.002882,8.880455,[20 32] ; [11  2],[24.8 27.2] ; [6.2 6.8],0
p8,1,0.003739,8.406595,[ 8 43] ; [7 6],[11.953125 39.046875] ; [3.046875 9.953125],0
p2,1,0.006915,7.29498,[18 33] ; [10  3],[22.3125 28.6875] ; [5.6875 7.3125],0
u3,1,0.00733,7.190217,[ 1 22] ; [2 2],[ 2.55555556 20.44444444] ; [0.44444444 3.55555556],0
p9,1,0.010122,6.613333,[21 29] ; [10  2],[25. 25.] ; [6. 6.],0
p7,1,0.011746,6.348755,[13 39] ; [8 5],[16.8 35.2] ; [4.2 8.8],0
a8,1,0.015701,5.836031,[ 6 44] ; [5 7],[ 8.87096774 41.12903226] ; [2.12903226 9.87096774],0
s3,1,0.023499,5.131222,[16 35] ; [8 4],[19.42857143 31.57142857] ; [4.57142857 7.42857143],0
r4,1,0.029133,4.759725,[12 40] ; [7 6],[15.2 36.8] ; [3.8 9.2],0
p12,1,0.029405,4.74373,[ 1 51] ; [ 2 10],[ 2.4375 49.5625] ; [ 0.5625 11.4375],0
u2,1,0.031312,4.635798,[ 5 18] ; [3 1],[ 6.81481481 16.18518519] ; [1.18518519 2.81481481],0
d5,1,0.072002,3.236789,[30 22] ; [11  2],[32.8 19.2] ; [8.2 4.8],0
n5,1,0.091778,2.842909,[31 21] ; [11  2],[33.6 18.4] ; [8.4 4.6],0
s2,1,0.098169,2.735043,[10 42] ; [5 7],[12.1875 39.8125] ; [2.8125 9.1875],0
r1,1,0.132867,2.258687,[20 32] ; [8 5],[22.4 29.6] ; [5.6 7.4],0
v2,1,0.172645,1.859829,[17 34] ; [7 6],[19.125 31.875] ; [4.875 8.125],0
p3,1,0.195072,1.67889,[11 41] ; [5 8],[12.8 39.2] ; [3.2 9.8],0
n4,1,0.219749,1.506007,[35 17] ; [11  2],[36.8 15.2] ; [9.2 3.8],0
p4,1,0.232662,1.424513,[15 37] ; [6 7],[16.8 35.2] ; [4.2 8.8],0
a2,1,0.281317,1.160714,[ 6 46] ; [ 3 10],[ 7.2 44.8] ; [ 1.8 11.2],0
s5,1,0.336238,0.924723,[ 7 44] ; [3 9],[ 8.0952381 42.9047619] ; [ 1.9047619 10.0952381],0
v1,1,0.35311,0.86225,[13 38] ; [5 8],[14.34375 36.65625] ; [3.65625 9.34375],0
a5,1,0.378345,0.776072,[29 23] ; [9 4],[30.4 21.6] ; [7.6 5.4],0
b5,1,0.385205,0.754025,[25 27] ; [8 5],[26.4 25.6] ; [6.6 6.4],0
p5,1,0.404987,0.693469,[ 4 47] ; [ 2 11],[ 4.78125 46.21875] ; [ 1.21875 11.78125],0
a3,1,0.417636,0.656957,[29 22] ; [9 4],[30.28125 20.71875] ; [7.71875 5.28125],0
a7,1,0.45627,0.555028,[26 26] ; [8 5],[27.2 24.8] ; [6.8 6.2],0
a6,1,0.45627,0.555028,[26 26] ; [8 5],[27.2 24.8] ; [6.8 6.2],0
r2,1,0.525732,0.402634,[28 22] ; [6 7],[26.98412698 23.01587302] ; [7.01587302 5.98412698],0
d3,1,0.533931,0.386905,[25 27] ; [5 8],[24. 28.] ; [6. 7.],0
d4,1,0.585465,0.297483,[36 16] ; [10  3],[36.8 15.2] ; [9.2 3.8],0
n2,1,0.642271,0.215784,[11 10] ; [2 1],[11.375  9.625] ; [1.625 1.375],0
n1,1,0.642271,0.215784,[10 11] ; [1 2],[ 9.625 11.375] ; [1.375 1.625],0
d2,1,0.662019,0.19108,[24 27] ; [7 6],[24.703125 26.296875] ; [6.296875 6.703125],0
p1,1,0.689066,0.160099,[ 6 46] ; [ 1 12],[ 5.6 46.4] ; [ 1.4 11.6],0
b1,1,0.709782,0.138494,[27 25] ; [6 7],[26.4 25.6] ; [6.6 6.4],0
a4,1,0.728203,0.120768,[17 34] ; [5 8],[17.53125 33.46875] ; [4.46875 8.53125],0
b2,1,0.785671,0.07395,[12 22] ; [4 6],[12.36363636 21.63636364] ; [3.63636364 6.36363636],0
b3,1,0.785671,0.07395,[12 22] ; [4 6],[12.36363636 21.63636364] ; [3.63636364 6.36363636],0
b4,1,0.793224,0.06871,[34 18] ; [9 4],[34.4 17.6] ; [8.6 4.4],0
u1,1,0.796356,0.066598,[ 3 49] ; [ 1 12],[ 3.2 48.8] ; [ 0.8 12.2],0
d1,1,1.0,0.0,[20 32] ; [5 8],[20. 32.] ; [5. 8.],0
