Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,3.2e-05,17.302137,[45 13] ; [21 33],[34.17857143 23.82142857] ; [31.82142857 22.17857143],1
d1,1,8.9e-05,15.362014,[42 17] ; [19 36],[31.57017544 27.42982456] ; [29.42982456 25.57017544],1
s3,1,0.00013,14.642845,[51  7] ; [30 24],[41.94642857 16.05357143] ; [39.05357143 14.94642857],1
s2,1,0.000197,13.859236,[49  9] ; [28 26],[39.875 18.125] ; [37.125 16.875],1
d2,1,0.001179,10.522464,[35 24] ; [16 39],[26.39473684 32.60526316] ; [24.60526316 30.39473684],0
s5,1,0.003315,8.625469,[35 18] ; [19 32],[27.51923077 25.48076923] ; [26.48076923 24.51923077],0
p5,1,0.003443,8.556458,[11 48] ; [ 1 54],[ 6.21052632 52.78947368] ; [ 5.78947368 49.21052632],0
s6,1,0.00873,6.877249,[54  4] ; [39 13],[49.03636364  8.96363636] ; [43.96363636  8.03636364],0
r4,1,0.011577,6.374471,[55  4] ; [42 13],[50.20175439  8.79824561] ; [46.79824561  8.20175439],0
r3,1,0.015817,5.823096,[57  2] ; [44  9],[53.20535714  5.79464286] ; [47.79464286  5.20535714],0
b1,1,0.01649,5.749845,[29 30] ; [15 40],[22.77192982 36.22807018] ; [21.22807018 33.77192982],0
r2,1,0.020615,5.359069,[56  2] ; [46  9],[52.3539823  5.6460177] ; [49.6460177  5.3539823],0
u1,1,0.021958,5.24909,[15 44] ; [ 5 50],[10.35087719 48.64912281] ; [ 9.64912281 45.35087719],0
v3,1,0.030412,4.685836,[21 38] ; [ 9 43],[15.94594595 43.05405405] ; [14.05405405 37.94594595],0
u3,1,0.030547,4.678254,[10  4] ; [ 8 15],[6.81081081 7.18918919] ; [11.18918919 11.81081081],0
p8,1,0.032847,4.553711,[40 18] ; [26 27],[34.48648649 23.51351351] ; [31.51351351 21.48648649],0
p9,1,0.033429,4.523672,[55  4] ; [43 11],[51.16814159  7.83185841] ; [46.83185841  7.16814159],0
p7,1,0.035354,4.42802,[44 13] ; [31 22],[38.86363636 18.13636364] ; [36.13636364 16.86363636],0
a3,1,0.039276,4.248875,[45 14] ; [32 23],[39.85087719 19.14912281] ; [37.14912281 17.85087719],0
p6,1,0.049389,3.862069,[30 28] ; [18 36],[24.85714286 33.14285714] ; [23.14285714 30.85714286],0
v1,1,0.050167,3.835863,[36 23] ; [23 31],[30.80530973 28.19469027] ; [28.19469027 25.80530973],0
r1,1,0.054028,3.711838,[48 11] ; [36 19],[43.47368421 15.52631579] ; [40.52631579 14.47368421],0
a5,1,0.06182,3.487875,[45 14] ; [33 22],[40.36842105 18.63157895] ; [37.63157895 17.36842105],0
p4,1,0.063527,3.442835,[44 15] ; [32 23],[39.33333333 19.66666667] ; [36.66666667 18.33333333],0
v4,1,0.077206,3.122753,[58  1] ; [50  5],[55.89473684  3.10526316] ; [52.10526316  2.89473684],0
p12,1,0.103536,2.650214,[ 7 52] ; [ 2 53],[ 4.65789474 54.34210526] ; [ 4.34210526 50.65789474],0
p1,1,0.103536,2.650214,[ 7 52] ; [ 2 53],[ 4.65789474 54.34210526] ; [ 4.34210526 50.65789474],0
n4,1,0.115757,2.473806,[50  9] ; [40 15],[46.57894737 12.42105263] ; [43.42105263 11.57894737],0
d5,1,0.122618,2.383563,[49 10] ; [39 16],[45.54385965 13.45614035] ; [42.45614035 12.54385965],0
b4,1,0.123982,2.366284,[28 31] ; [34 21],[32.0877193 26.9122807] ; [29.9122807 25.0877193],0
a2,1,0.148115,2.09156,[15 44] ; [ 8 47],[11.90350877 47.09649123] ; [11.09649123 43.90350877],0
b2,1,0.15189,2.053167,[ 9 25] ; [ 3 23],[ 6.8 27.2] ; [ 5.2 20.8],0
b3,1,0.15189,2.053167,[ 9 25] ; [ 3 23],[ 6.8 27.2] ; [ 5.2 20.8],0
p11,1,0.175071,1.83898,[50  9] ; [41 14],[47.09649123 11.90350877] ; [43.90350877 11.09649123],0
d4,1,0.189857,1.718726,[48 11] ; [39 16],[45.02631579 13.97368421] ; [41.97368421 13.02631579],0
p10,1,0.228116,1.452573,[51  8] ; [42 12],[48.55752212 10.44247788] ; [44.44247788  9.55752212],0
n3,1,0.259754,1.270067,[11  2] ; [12  6],[9.64516129 3.35483871] ; [13.35483871  4.64516129],0
n6,1,0.268031,1.226796,[55  4] ; [47  7],[53.25663717  5.74336283] ; [48.74336283  5.25663717],0
s1,1,0.304812,1.053022,[ 5 54] ; [ 2 51],[ 3.6875 55.3125] ; [ 3.3125 49.6875],0
p3,1,0.361186,0.833766,[34 25] ; [27 28],[31.57017544 27.42982456] ; [29.42982456 25.57017544],0
u2,1,0.517471,0.418931,[7 7] ; [ 9 14],[6.05405405 7.94594595] ; [ 9.94594595 13.05405405],0
n2,1,0.655758,0.198718,[10  3] ; [15  3],[10.48387097  2.51612903] ; [14.51612903  3.48387097],0
a4,1,0.671484,0.179871,[27 32] ; [23 32],[25.87719298 33.12280702] ; [24.12280702 30.87719298],0
d3,1,0.718837,0.12961,[40 19] ; [39 16],[40.88596491 18.11403509] ; [38.11403509 16.88596491],0
p2,1,0.725066,0.12369,[49 10] ; [47  8],[49.68421053  9.31578947] ; [46.31578947  8.68421053],0
a8,1,0.733679,0.115761,[ 4 51] ; [ 3 50],[ 3.56481481 51.43518519] ; [ 3.43518519 49.56481481],0
a7,1,0.790956,0.070262,[40 19] ; [36 19],[39.33333333 19.66666667] ; [36.66666667 18.33333333],0
n1,1,0.856315,0.032785,[4 9] ; [ 5 13],[3.77419355 9.22580645] ; [ 5.22580645 12.77419355],0
v2,1,0.901483,0.015324,[26 31] ; [24 30],[25.67567568 31.32432432] ; [24.32432432 29.67567568],0
a6,1,0.911615,0.012321,[36 23] ; [33 22],[35.71052632 23.28947368] ; [33.28947368 21.71052632],0
a1,1,0.943013,0.00511,[ 2 57] ; [ 2 53],[ 2.07017544 56.92982456] ; [ 1.92982456 53.07017544],0
b5,1,0.952203,0.003593,[34 25] ; [32 23],[34.15789474 24.84210526] ; [31.84210526 23.15789474],0
