Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,167.464176,[441  62] ; [48 90],[383.72386895 119.27613105] ; [105.27613105  32.72386895],1
s6,1,0.023149,5.157326,[358 137] ; [86 52],[347.20379147 147.79620853] ; [96.79620853 41.20379147],0
p10,1,0.024391,5.066607,[466  38] ; [120  19],[459.32192846  44.67807154] ; [126.67807154  12.32192846],0
p7,1,0.02723,4.876161,[340 156] ; [77 55],[329.35031847 166.64968153] ; [87.64968153 44.35031847],0
b1,1,0.029655,4.729183,[189 318] ; [ 38 101],[178.15634675 328.84365325] ; [48.84365325 90.15634675],0
v1,1,0.036269,4.384431,[292 200] ; [66 68],[281.36741214 210.63258786] ; [76.63258786 57.36741214],0
p8,1,0.036405,4.378027,[285 214] ; [65 73],[274.17582418 224.82417582] ; [75.82417582 62.17582418],0
r1,1,0.042061,4.13273,[419  86] ; [104  34],[410.75427683  94.24572317] ; [112.24572317  25.75427683],0
p12,1,0.048588,3.889525,[ 53 450] ; [  7 132],[ 47.00934579 455.99065421] ; [ 12.99065421 126.00934579],0
s2,1,0.051466,3.793031,[285 217] ; [66 73],[274.88611544 227.11388456] ; [76.11388456 62.88611544],0
v2,1,0.05612,3.648501,[300 190] ; [67 62],[290.51696284 199.48303716] ; [76.48303716 52.51696284],0
r3,1,0.075588,3.157293,[487  16] ; [130   9],[483.41277259  19.58722741] ; [133.58722741   5.41277259],0
n3,1,0.078348,3.098834,[69 21] ; [30 18],[64.56521739 25.43478261] ; [34.43478261 13.56521739],0
d3,1,0.088932,2.893605,[389 118] ; [116  23],[396.33900929 110.66099071] ; [108.66099071  30.33900929],0
n1,1,0.10317,2.655849,[39 51] ; [14 34],[34.56521739 55.43478261] ; [18.43478261 29.56521739],0
p2,1,0.124005,2.365993,[444  59] ; [115  23],[438.65366615  64.34633385] ; [120.34633385  17.65366615],0
a7,1,0.126525,2.334629,[368 138] ; [110  29],[374.98914729 131.01085271] ; [103.01085271  35.98914729],0
s3,1,0.15748,1.998259,[300 200] ; [73 64],[292.77864992 207.22135008] ; [80.22135008 56.77864992],0
r2,1,0.180359,1.794667,[475  22] ; [128  10],[471.95433071  25.04566929] ; [131.04566929   6.95433071],0
v4,1,0.241875,1.369632,[485  18] ; [130   8],[482.5975039  20.4024961] ; [132.4024961   5.5975039],0
s1,1,0.266961,1.232295,[ 16 484] ; [  2 137],[ 14.08450704 485.91549296] ; [  3.91549296 135.08450704],0
b5,1,0.272567,1.203784,[306 201] ; [91 48],[311.57739938 195.42260062] ; [85.42260062 53.57739938],0
u4,1,0.274604,1.193602,[ 16 490] ; [  2 137],[ 14.12093023 491.87906977] ; [  3.87906977 135.12093023],0
b2,1,0.404463,0.695017,[137 190] ; [24 42],[133.96183206 193.03816794] ; [27.03816794 38.96183206],0
b3,1,0.404463,0.695017,[137 190] ; [24 42],[133.96183206 193.03816794] ; [27.03816794 38.96183206],0
b4,1,0.433913,0.612326,[295 212] ; [86 53],[299.02012384 207.97987616] ; [81.97987616 57.02012384],0
p1,1,0.462629,0.539525,[ 43 463] ; [  9 128],[ 40.92068429 465.07931571] ; [ 11.07931571 125.92068429],0
a1,1,0.466135,0.531124,[ 30 477] ; [  6 133],[ 28.25386997 478.74613003] ; [  7.74613003 131.25386997],0
u3,1,0.486476,0.48431,[60 41] ; [32 17],[61.94666667 39.05333333] ; [30.05333333 18.94666667],0
n2,1,0.621557,0.243685,[68 23] ; [34 14],[66.77697842 24.22302158] ; [35.22302158 12.77697842],0
a6,1,0.661062,0.192236,[352 154] ; [94 45],[349.88527132 156.11472868] ; [96.11472868 42.88527132],0
s5,1,0.710863,0.137417,[183 298] ; [49 86],[181.15584416 299.84415584] ; [50.84415584 84.15584416],0
u2,1,0.984788,0.000364,[62 39] ; [30 19],[61.94666667 39.05333333] ; [30.05333333 18.94666667],0
