Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,106.343638,[284  60] ; [117 157],[223.21035599 120.78964401] ; [177.78964401  96.21035599],1
p4,1,0.0,47.74467,[265  81] ; [139 139],[224.01282051 121.98717949] ; [179.98717949  98.01282051],1
p2,1,0.0,46.599515,[323  24] ; [203  75],[292.0352  54.9648] ; [233.9648  44.0352],1
p3,1,0.0,45.997259,[231 115] ; [110 168],[189.08012821 156.91987179] ; [151.91987179 126.08012821],1
p6,1,0.0,39.331325,[181 162] ; [ 77 200],[142.73225806 200.26774194] ; [115.26774194 161.73225806],1
p5,1,0.0,27.18301,[ 73 274] ; [ 17 257],[ 50.28985507 296.71014493] ; [ 39.71014493 234.28985507],1
p9,1,5.5e-05,16.256787,[314  30] ; [221  55],[296.83870968  47.16129032] ; [238.16129032  37.83870968],1
p10,1,0.000295,13.103159,[308  36] ; [219  58],[291.92914654  52.07085346] ; [235.07085346  41.92914654],1
p11,1,0.000338,12.84517,[302  45] ; [212  67],[284.91693291  62.08306709] ; [229.08306709  49.91693291],1
v1,1,0.000431,12.391564,[214 128] ; [129 138],[192.62068966 149.37931034] ; [150.37931034 116.62068966],1
b5,1,0.00056,11.905333,[184 163] ; [186  93],[205.09584665 141.90415335] ; [164.90415335 114.09584665],1
r4,1,0.001103,10.646833,[328  19] ; [243  36],[316.51277955  30.48722045] ; [254.48722045  24.51277955],0
v4,1,0.001231,10.443811,[337   8] ; [257  22],[328.41346154  16.58653846] ; [265.58653846  13.41346154],0
s5,1,0.003456,8.549525,[134 196] ; [ 78 190],[116.98996656 213.01003344] ; [ 95.01003344 172.98996656],0
p1,1,0.003688,8.431527,[ 47 299] ; [ 18 261],[ 35.984 310.016] ; [ 29.016 249.984],0
n5,1,0.012122,6.292913,[318  28] ; [238  40],[308.29487179  37.70512821] ; [247.70512821  30.29487179],0
r2,1,0.023539,5.128311,[329  11] ; [256  20],[322.88961039  17.11038961] ; [262.11038961  13.88961039],0
s8,1,0.029878,4.716296,[180 163] ; [122 157],[166.53697749 176.46302251] ; [135.46302251 143.53697749],0
r1,1,0.034036,4.492905,[291  54] ; [216  62],[280.76243981  64.23756019] ; [226.23756019  51.76243981],0
a8,1,0.045226,4.010192,[ 59 256] ; [ 31 217],[ 50.35523979 264.64476021] ; [ 39.64476021 208.35523979],0
d1,1,0.049895,3.844968,[228 119] ; [162 117],[216.18210863 130.81789137] ; [173.81789137 105.18210863],0
s7,1,0.06319,3.451613,[189 139] ; [134 134],[177.75838926 150.24161074] ; [145.24161074 122.75838926],0
d4,1,0.075069,3.16856,[295  51] ; [222  56],[286.66987179  59.33012821] ; [230.33012821  47.66987179],0
v3,1,0.097859,2.740088,[159 182] ; [107 161],[148.94252874 192.05747126] ; [117.05747126 150.94252874],0
p12,1,0.111511,2.53267,[ 39 306] ; [ 21 258],[ 33.17307692 311.82692308] ; [ 26.82692308 252.17307692],0
a5,1,0.128183,2.314367,[273  74] ; [205  74],[264.96166134  82.03833866] ; [213.03833866  65.96166134],0
s2,1,0.160851,1.966208,[191 151] ; [138 137],[182.363047 159.636953] ; [146.636953 128.363047],0
r3,1,0.173101,1.855884,[331  13] ; [260  17],[327.38164251  16.61835749] ; [263.61835749  13.38164251],0
a4,1,0.218925,1.511405,[161 184] ; [143 134],[168.61736334 176.38263666] ; [135.38263666 141.61736334],0
n3,1,0.231748,1.430099,[37 14] ; [54 12],[39.66666667 11.33333333] ; [51.33333333 14.66666667],0
b4,1,0.253673,1.302959,[197 150] ; [171 108],[203.98722045 143.01277955] ; [164.01277955 114.98722045],0
