Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,27.526555,[ 2 23] ; [73 38],[13.78676471 11.21323529] ; [61.21323529 49.78676471],1
d5,1,0.000175,14.077514,[13 12] ; [95 16],[19.85294118  5.14705882] ; [88.14705882 22.85294118],1
r3,1,0.001028,10.776394,[20  5] ; [106   3],[23.50746269  1.49253731] ; [102.49253731   6.50746269],0
d3,1,0.003003,8.805882,[12 13] ; [86 25],[18.01470588  6.98529412] ; [79.98529412 31.01470588],0
s4,1,0.003285,8.641922,[12 13] ; [22 89],[ 6.25 18.75] ; [27.75 83.25],0
d2,1,0.007319,7.192898,[ 7 18] ; [64 47],[13.05147059 11.94852941] ; [57.94852941 53.05147059],0
a4,1,0.008381,6.950263,[ 6 19] ; [59 52],[11.94852941 13.05147059] ; [53.05147059 57.94852941],0
u1,1,0.033359,4.527267,[ 1 24] ; [25 86],[ 4.77941176 20.22058824] ; [21.22058824 89.77941176],0
b4,1,0.034277,4.480824,[10 15] ; [70 41],[14.70588235 10.29411765] ; [65.29411765 45.70588235],0
b2,1,0.046759,3.954057,[ 3 16] ; [29 43],[ 6.68131868 12.31868132] ; [25.31868132 46.68131868],0
b3,1,0.046759,3.954057,[ 3 16] ; [29 43],[ 6.68131868 12.31868132] ; [25.31868132 46.68131868],0
a2,1,0.058614,3.576186,[ 3 22] ; [34 77],[ 6.80147059 18.19852941] ; [30.19852941 80.80147059],0
v2,1,0.059213,3.559295,[ 9 16] ; [62 47],[13.24626866 11.75373134] ; [57.75373134 51.24626866],0
u3,1,0.077464,3.117321,[3 5] ; [18  7],[5.09090909 2.90909091] ; [15.90909091  9.09090909],0
r1,1,0.11829,2.439819,[17  8] ; [91 20],[19.85294118  5.14705882] ; [88.14705882 22.85294118],0
s3,1,0.156086,2.01174,[12 12] ; [72 38],[15.04477612  8.95522388] ; [68.95522388 41.04477612],0
p1,1,0.161418,1.960887,[ 4 21] ; [  8 103],[ 2.20588235 22.79411765] ; [  9.79411765 101.20588235],0
r4,1,0.189889,1.718481,[19  6] ; [96 15],[21.13970588  3.86029412] ; [93.86029412 17.13970588],0
p3,1,0.206431,1.596284,[10 14] ; [62 49],[12.8 11.2] ; [59.2 51.8],0
s2,1,0.223544,1.481472,[12 13] ; [68 43],[14.70588235 10.29411765] ; [65.29411765 45.70588235],0
a7,1,0.274095,1.196138,[16  9] ; [83 28],[18.19852941  6.80147059] ; [80.80147059 30.19852941],0
a5,1,0.274095,1.196138,[16  9] ; [83 28],[18.19852941  6.80147059] ; [80.80147059 30.19852941],0
a3,1,0.279875,1.167696,[17  8] ; [86 24],[19.07407407  5.92592593] ; [83.92592593 26.07407407],0
a8,1,0.282434,1.155341,[ 2 22] ; [17 82],[ 3.70731707 20.29268293] ; [15.29268293 83.70731707],0
p9,1,0.29888,1.079185,[18  7] ; [87 20],[19.88636364  5.11363636] ; [85.11363636 21.88636364],0
n3,1,0.353588,0.860537,[9 3] ; [13  9],[7.76470588 4.23529412] ; [14.23529412  7.76470588],0
n5,1,0.366691,0.814848,[19  5] ; [77 33],[17.19402985  6.80597015] ; [78.80597015 31.19402985],0
p11,1,0.37095,0.80048,[17  8] ; [85 26],[18.75  6.25] ; [83.25 27.75],0
v3,1,0.394327,0.725556,[ 7 18] ; [40 68],[ 8.83458647 16.16541353] ; [38.16541353 69.83458647],0
p4,1,0.406257,0.689728,[14 11] ; [72 39],[15.80882353  9.19117647] ; [70.19117647 40.80882353],0
p10,1,0.407094,0.687273,[21  4] ; [84 26],[19.44444444  5.55555556] ; [85.55555556 24.44444444],0
n1,1,0.410854,0.676329,[4 8] ; [11 12],[5.14285714 6.85714286] ; [ 9.85714286 13.14285714],0
p8,1,0.428833,0.625983,[14 11] ; [51 57],[12.21804511 12.78195489] ; [52.78195489 55.21804511],0
v4,1,0.502061,0.450577,[21  3] ; [101   9],[21.85074627  2.14925373] ; [100.14925373   9.85074627],0
n4,1,0.565028,0.331073,[19  6] ; [90 21],[20.03676471  4.96323529] ; [88.96323529 22.03676471],0
v1,1,0.568606,0.325021,[10 15] ; [50 58],[11.27819549 13.72180451] ; [48.72180451 59.27819549],0
r2,1,0.634823,0.225577,[23  2] ; [103   6],[23.50746269  1.49253731] ; [102.49253731   6.50746269],0
s1,1,0.634823,0.225577,[ 2 23] ; [  6 103],[ 1.49253731 23.50746269] ; [  6.50746269 102.49253731],0
p2,1,0.672408,0.178798,[22  3] ; [94 17],[21.32352941  3.67647059] ; [94.67647059 16.32352941],0
p7,1,0.674629,0.176235,[15 10] ; [69 38],[15.90909091  9.09090909] ; [68.09090909 38.90909091],0
b1,1,0.675082,0.175715,[ 9 16] ; [45 66],[ 9.92647059 15.07352941] ; [44.07352941 66.92647059],0
u2,1,0.680724,0.169312,[4 4] ; [14 10],[4.5 3.5] ; [13.5 10.5],0
n2,1,0.721761,0.126812,[10  2] ; [18  5],[9.6 2.4] ; [18.4  4.6],0
p6,1,0.749561,0.101901,[ 9 16] ; [43 66],[ 9.70149254 15.29850746] ; [42.29850746 66.70149254],0
p5,1,0.756039,0.096526,[ 3 22] ; [ 11 100],[ 2.57352941 22.42647059] ; [11.42647059 99.57352941],0
n6,1,0.762568,0.091271,[20  5] ; [90 19],[20.52238806  4.47761194] ; [89.47761194 19.52238806],0
b5,1,0.859909,0.031149,[14 11] ; [60 51],[13.60294118 11.39705882] ; [60.39705882 50.60294118],0
s5,1,0.897452,0.01661,[ 9 16] ; [40 67],[ 9.28030303 15.71969697] ; [39.71969697 67.28030303],0
a6,1,0.930055,0.007705,[16  9] ; [70 41],[15.80882353  9.19117647] ; [70.19117647 40.80882353],0
s6,1,0.985144,0.000347,[17  7] ; [77 32],[16.96240602  7.03759398] ; [77.03759398 31.96240602],0
