Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,73.008464,[403   9] ; [47 19],[387.86610879  24.13389121] ; [62.13389121  3.86610879],1
a5,1,0.000153,14.335738,[334  77] ; [40 26],[322.25157233  88.74842767] ; [51.74842767 14.25157233],1
a6,1,0.000925,10.972336,[299 110] ; [35 31],[287.59157895 121.40842105] ; [46.40842105 19.59157895],1
v4,1,0.001701,9.847551,[400  11] ; [59  7],[395.49056604  15.50943396] ; [63.50943396  2.49056604],0
u1,1,0.004092,8.242503,[ 95 317] ; [ 5 61],[ 86.19246862 325.80753138] ; [13.80753138 52.19246862],0
a7,1,0.006097,7.521301,[318  91] ; [41 25],[309.11789474  99.88210526] ; [49.88210526 16.11789474],0
r3,1,0.016067,5.795531,[402   6] ; [62  4],[399.39240506   8.60759494] ; [64.60759494  1.39240506],0
a2,1,0.026006,4.955621,[116 296] ; [10 56],[108.60251046 303.39748954] ; [17.39748954 48.60251046],0
d2,1,0.027168,4.880097,[221 188] ; [26 40],[212.68 196.32] ; [34.32 31.68],0
p6,1,0.036445,4.376176,[151 250] ; [32 30],[158.49460043 242.50539957] ; [24.50539957 37.49460043],0
a3,1,0.036827,4.358405,[316  94] ; [43 23],[309.22268908 100.77731092] ; [49.77731092 16.22268908],0
a8,1,0.049617,3.854366,[ 57 305] ; [ 4 59],[ 51.95764706 310.04235294] ; [ 9.04235294 53.95764706],0
a4,1,0.049992,3.84172,[196 214] ; [23 43],[188.63445378 221.36554622] ; [30.36554622 35.63445378],0
p10,1,0.072797,3.218805,[340  63] ; [49 16],[334.97222222  68.02777778] ; [54.02777778 10.97222222],0
n4,1,0.118897,2.431787,[326  83] ; [47 19],[321.17263158  87.82736842] ; [51.82736842 14.17263158],0
p2,1,0.125645,2.3455,[344  63] ; [50 15],[339.74152542  67.25847458] ; [54.25847458 10.74152542],0
p11,1,0.128847,2.306347,[333  79] ; [48 18],[328.39330544  83.60669456] ; [52.60669456 13.39330544],0
d1,1,0.136057,2.222,[270 142] ; [37 29],[264.61087866 147.38912134] ; [42.38912134 23.61087866],0
p12,1,0.170521,1.878361,[ 40 364] ; [ 3 62],[ 37.04051173 366.95948827] ; [ 5.95948827 59.04051173],0
p8,1,0.174446,1.844317,[224 176] ; [29 33],[219.04761905 180.95238095] ; [33.95238095 28.04761905],0
b4,1,0.178384,1.811038,[245 167] ; [45 21],[249.958159 162.041841] ; [40.041841 25.958159],0
b1,1,0.18223,1.779342,[140 272] ; [28 38],[144.80334728 267.19665272] ; [23.19665272 42.80334728],0
p9,1,0.228595,1.449584,[350  51] ; [54 12],[346.90364026  54.09635974] ; [57.09635974  8.90364026],0
s8,1,0.228786,1.448392,[198 207] ; [27 39],[193.47133758 211.52866242] ; [31.52866242 34.47133758],0
n5,1,0.243964,1.357543,[310  96] ; [46 20],[306.22033898  99.77966102] ; [49.77966102 16.22033898],0
s6,1,0.290433,1.117614,[279 125] ; [38 23],[275.41505376 128.58494624] ; [41.58494624 19.41505376],0
b5,1,0.324176,0.972025,[242 170] ; [43 23],[245.64853556 166.35146444] ; [39.35146444 26.64853556],0
p4,1,0.32965,0.950272,[253 151] ; [36 28],[249.47863248 154.52136752] ; [39.52136752 24.47863248],0
d4,1,0.333836,0.93396,[353  56] ; [54 12],[350.44842105  58.55157895] ; [56.55157895  9.44842105],0
u2,1,0.380918,0.767738,[53 42] ; [10 12],[51.15384615 43.84615385] ; [11.84615385 10.15384615],0
s7,1,0.392334,0.731696,[212 179] ; [30 32],[208.8785872 182.1214128] ; [33.1214128 28.8785872],0
d3,1,0.424193,0.63867,[299 111] ; [45 21],[296.30252101 113.69747899] ; [47.69747899 18.30252101],0
a1,1,0.465078,0.533646,[ 22 390] ; [ 5 61],[ 23.27196653 388.72803347] ; [ 3.72803347 62.27196653],0
p1,1,0.489804,0.476958,[ 35 373] ; [ 4 62],[ 33.56962025 374.43037975] ; [ 5.43037975 60.56962025],0
s5,1,0.496044,0.463389,[148 248] ; [19 39],[145.66519824 250.33480176] ; [21.33480176 36.66519824],0
p5,1,0.557199,0.344576,[ 47 360] ; [ 6 60],[ 45.60465116 361.39534884] ; [ 7.39534884 58.60465116],0
v1,1,0.559996,0.339711,[263 140] ; [40 25],[260.91666667 142.08333333] ; [42.08333333 22.91666667],0
s4,1,0.572945,0.31778,[ 57 349] ; [11 55],[ 58.49152542 347.50847458] ; [ 9.50847458 56.49152542],0
u4,1,0.577716,0.309941,[ 11 401] ; [ 1 65],[ 10.34309623 401.65690377] ; [ 1.65690377 64.34309623],0
u3,1,0.591866,0.28744,[56 40] ; [12 11],[54.85714286 41.14285714] ; [13.14285714  9.85714286],0
p7,1,0.616547,0.250751,[269 128] ; [42 23],[267.24458874 129.75541126] ; [43.75541126 21.24458874],0
d5,1,0.649957,0.205954,[346  65] ; [57  9],[347.23899371  63.76100629] ; [55.76100629 10.23899371],0
n6,1,0.68373,0.165957,[352  54] ; [56 10],[350.94915254  55.05084746] ; [57.05084746  8.94915254],0
s2,1,0.742017,0.108361,[218 188] ; [34 32],[216.76271186 189.23728814] ; [35.23728814 30.76271186],0
v3,1,0.790672,0.070458,[228 171] ; [36 29],[227.01724138 171.98275862] ; [36.98275862 28.01724138],0
n3,1,0.793446,0.06856,[56 16] ; [15  5],[55.56521739 16.43478261] ; [15.43478261  4.56521739],0
s1,1,0.80776,0.059203,[  8 395] ; [ 1 64],[  7.75 395.25] ; [ 1.25 63.75],0
n2,1,0.817243,0.053404,[55 16] ; [15  5],[54.61538462 16.38461538] ; [15.38461538  4.61538462],0
n1,1,0.825709,0.048491,[26 46] ; [ 6 12],[25.6 46.4] ; [ 6.4 11.6],0
p3,1,0.857829,0.03209,[224 183] ; [35 30],[223.33262712 183.66737288] ; [35.66737288 29.33262712],0
s3,1,0.870254,0.026679,[227 175] ; [36 29],[226.39400428 175.60599572] ; [36.60599572 28.39400428],0
b2,1,0.942853,0.005139,[100 156] ; [15 24],[ 99.79661017 156.20338983] ; [15.20338983 23.79661017],0
b3,1,0.942853,0.005139,[100 156] ; [15 24],[ 99.79661017 156.20338983] ; [15.20338983 23.79661017],0
