Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,30.773746,[ 1 28] ; [21  7],[11.19298246 17.80701754] ; [10.80701754 17.19298246],1
s7,1,0.001721,9.825564,[ 4 23] ; [15 12],[ 9.5 17.5] ; [ 9.5 17.5],0
s2,1,0.002653,9.032175,[ 5 24] ; [16 13],[10.5 18.5] ; [10.5 18.5],0
s6,1,0.007597,7.126067,[ 7 22] ; [16 11],[11.91071429 17.08928571] ; [11.08928571 15.91071429],0
p2,1,0.007675,7.107843,[12 17] ; [22  7],[17. 12.] ; [17. 12.],0
r3,1,0.00872,6.87931,[14 14] ; [24  5],[18.66666667  9.33333333] ; [19.33333333  9.66666667],0
s5,1,0.00931,6.762315,[ 1 28] ; [ 8 20],[ 4.57894737 24.42105263] ; [ 4.42105263 23.57894737],0
s8,1,0.018759,5.52381,[ 4 25] ; [12 17],[ 8. 21.] ; [ 8. 21.],0
v1,1,0.030394,4.686869,[ 7 22] ; [15 14],[11. 18.] ; [11. 18.],0
r2,1,0.031483,4.626433,[20  8] ; [27  2],[23.0877193  4.9122807] ; [23.9122807  5.0877193],0
n6,1,0.043015,4.094828,[14 14] ; [22  7],[17.68421053 10.31578947] ; [18.31578947 10.68421053],0
r4,1,0.060252,3.530435,[14 15] ; [21  8],[17.5 11.5] ; [17.5 11.5],0
a7,1,0.105193,2.625,[13 15] ; [19  9],[16. 12.] ; [16. 12.],0
n2,1,0.135305,2.230562,[6 8] ; [8 3],[7.84 6.16] ; [6.16 4.84],0
d5,1,0.144545,2.128891,[ 9 20] ; [14 14],[11.70175439 17.29824561] ; [11.29824561 16.70175439],0
s3,1,0.146432,2.109031,[11 18] ; [16 12],[13.73684211 15.26315789] ; [13.26315789 14.73684211],0
a2,1,0.160468,1.969811,[ 1 28] ; [ 4 25],[ 2.5 26.5] ; [ 2.5 26.5],0
v4,1,0.20694,1.592702,[18 10] ; [23  6],[20.14035088  7.85964912] ; [20.85964912  8.14035088],0
n3,1,0.264589,1.244589,[6 6] ; [8 3],[7.30434783 4.69565217] ; [6.69565217 4.30434783],0
n4,1,0.264616,1.244444,[20  8] ; [16 12],[18. 10.] ; [18. 10.],0
v2,1,0.272855,1.202338,[ 6 22] ; [10 19],[ 7.85964912 20.14035088] ; [ 8.14035088 20.85964912],0
a3,1,0.280087,1.166667,[10 18] ; [14 14],[12. 16.] ; [12. 16.],0
b1,1,0.286233,1.137255,[15 14] ; [19 10],[17. 12.] ; [17. 12.],0
a5,1,0.293223,1.104762,[12 17] ; [16 13],[14. 15.] ; [14. 15.],0
v3,1,0.310186,1.029885,[ 6 21] ; [10 19],[ 7.71428571 19.28571429] ; [ 8.28571429 20.71428571],0
a8,1,0.345859,0.888591,[ 3 25] ; [ 5 20],[ 4.22641509 23.77358491] ; [ 3.77358491 21.22641509],0
n1,1,0.420345,0.649351,[6 8] ; [3 8],[5.04 8.96] ; [3.96 7.04],0
p4,1,0.429692,0.623656,[12 17] ; [15 14],[13.5 15.5] ; [13.5 15.5],0
p1,1,0.446312,0.58,[ 3 26] ; [ 5 24],[ 4. 25.] ; [ 4. 25.],0
d3,1,0.512072,0.429831,[11 18] ; [ 8 19],[ 9.83928571 19.16071429] ; [ 9.16071429 17.83928571],0
p5,1,0.532308,0.389984,[ 2 26] ; [ 1 28],[ 1.47368421 26.52631579] ; [ 1.52631579 27.47368421],0
n5,1,0.554113,0.35,[19  9] ; [21  7],[20.  8.] ; [20.  8.],0
p6,1,0.589251,0.291516,[ 6 22] ; [ 8 21],[ 6.87719298 21.12280702] ; [ 7.12280702 21.87719298],0
b4,1,0.593888,0.284314,[11 18] ; [13 16],[12. 17.] ; [12. 17.],0
p8,1,0.61224,0.256925,[ 7 21] ; [ 9 20],[ 7.85964912 20.14035088] ; [ 8.14035088 20.85964912],0
s1,1,0.639339,0.219608,[ 3 25] ; [ 2 26],[ 2.5 25.5] ; [ 2.5 25.5],0
a1,1,0.639904,0.218868,[ 3 26] ; [ 2 27],[ 2.5 26.5] ; [ 2.5 26.5],0
b3,1,0.662597,0.190385,[ 6 14] ; [ 3 10],[ 5.45454545 14.54545455] ; [3.54545455 9.45454545],0
b2,1,0.662597,0.190385,[ 6 14] ; [ 3 10],[ 5.45454545 14.54545455] ; [3.54545455 9.45454545],0
a4,1,0.688815,0.160371,[ 5 24] ; [ 6 22],[ 5.59649123 23.40350877] ; [ 5.40350877 22.59649123],0
s4,1,0.737669,0.112186,[ 6 23] ; [ 5 24],[ 5.5 23.5] ; [ 5.5 23.5],0
u2,1,0.75494,0.097427,[ 6 13] ; [ 4 11],[ 5.58823529 13.41176471] ; [ 4.41176471 10.58823529],0
p3,1,0.764276,0.089922,[ 8 21] ; [ 7 22],[ 7.5 21.5] ; [ 7.5 21.5],0
r1,1,0.789137,0.07152,[14 14] ; [13 15],[13.5 14.5] ; [13.5 14.5],0
b5,1,0.792366,0.069295,[15 14] ; [16 13],[15.5 13.5] ; [15.5 13.5],0
a6,1,0.792849,0.068966,[14 15] ; [15 14],[14.5 14.5] ; [14.5 14.5],0
p7,1,0.896432,0.016944,[14 14] ; [14 15],[13.75438596 14.24561404] ; [14.24561404 14.75438596],0
u3,1,0.901436,0.015338,[ 8 11] ; [6 9],[ 7.82352941 11.17647059] ; [6.17647059 8.82352941],0
d1,1,1.0,0.0,[ 1 28] ; [ 1 28],[ 1. 28.] ; [ 1. 28.],0
d2,1,1.0,0.0,[ 6 23] ; [ 6 23],[ 6. 23.] ; [ 6. 23.],0
