Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,33.613871,[33 36] ; [137  25],[50.77922078 18.22077922] ; [119.22077922  42.77922078],1
s8,1,0.0,27.425391,[28 42] ; [122  39],[45.45454545 24.54545455] ; [104.54545455  56.45454545],1
s3,1,1e-05,19.427727,[36 34] ; [128  32],[49.91304348 20.08695652] ; [114.08695652  45.91304348],1
a3,1,0.000891,11.0407,[42 28] ; [130  31],[52.12121212 17.87878788] ; [119.87878788  41.12121212],1
s5,1,0.001586,9.975813,[25 44] ; [91 63],[35.89237668 33.10762332] ; [80.10762332 73.89237668],0
v3,1,0.004262,8.16854,[18 50] ; [74 84],[27.68141593 40.31858407] ; [64.31858407 93.68141593],0
p5,1,0.006374,7.441547,[ 7 63] ; [ 42 120],[14.78448276 55.21551724] ; [ 34.21551724 127.78448276],0
b4,1,0.014837,5.935693,[50 20] ; [88 74],[41.63793103 28.36206897] ; [96.36206897 65.63793103],0
n6,1,0.015131,5.901138,[57 12] ; [149  11],[62.069869  6.930131] ; [143.930131  16.069869],0
n4,1,0.015319,5.879445,[53 17] ; [143  19],[59.13793103 10.86206897] ; [136.86206897  25.13793103],0
r2,1,0.038715,4.273339,[63  5] ; [158   3],[65.62445415  2.37554585] ; [155.37554585   5.62445415],0
a7,1,0.0465,3.963386,[55 14] ; [108  54],[48.68831169 20.31168831] ; [114.31168831  47.68831169],0
n1,1,0.05551,3.666693,[2 8] ; [20 17],[4.68085106 5.31914894] ; [17.31914894 19.68085106],0
n5,1,0.057684,3.602757,[52 17] ; [138  23],[57. 12.] ; [133.  28.],0
p9,1,0.05827,3.585946,[61  9] ; [152   9],[64.54545455  5.45454545] ; [148.45454545  12.54545455],0
a5,1,0.087393,2.921751,[50 20] ; [132  30],[54.9137931 15.0862069] ; [127.0862069  34.9137931],0
v4,1,0.090617,2.863382,[65  5] ; [158   4],[67.28448276  2.71551724] ; [155.71551724   6.28448276],0
d2,1,0.099737,2.709746,[34 36] ; [97 64],[39.6969697 30.3030303] ; [91.3030303 69.6969697],0
u1,1,0.101696,2.678742,[12 58] ; [ 44 118],[16.89655172 53.10344828] ; [ 39.10344828 122.89655172],0
p3,1,0.104427,2.636602,[41 29] ; [112  49],[46.36363636 23.63636364] ; [106.63636364  54.36363636],0
u3,1,0.116896,2.458426,[16 11] ; [25  7],[18.76271186  8.23728814] ; [22.23728814  9.76271186],0
s1,1,0.122844,2.380676,[ 1 68] ; [ 10 152],[ 3.28571429 65.71428571] ; [  7.71428571 154.28571429],0
u2,1,0.142163,2.154392,[15 13] ; [23  9],[17.73333333 10.26666667] ; [20.26666667 11.73333333],0
p11,1,0.149609,2.076232,[62  8] ; [131  31],[58.23275862 11.76724138] ; [134.76724138  27.23275862],0
a1,1,0.154019,2.031984,[ 3 67] ; [ 16 146],[ 5.73275862 64.26724138] ; [ 13.26724138 148.73275862],0
p1,1,0.181962,1.781525,[ 7 63] ; [ 27 134],[10.3030303 59.6969697] ; [ 23.6969697 137.3030303],0
v1,1,0.201484,1.631588,[39 29] ; [106  54],[43.24561404 24.75438596] ; [101.75438596  58.24561404],0
u4,1,0.203831,1.614707,[ 1 69] ; [  8 154],[ 2.71551724 67.28448276] ; [  6.28448276 155.71551724],0
p12,1,0.219671,1.506522,[ 7 63] ; [ 26 135],[10. 60.] ; [ 23. 138.],0
b5,1,0.235995,1.404362,[46 24] ; [93 69],[41.93965517 28.06034483] ; [97.06034483 64.93965517],0
d1,1,0.259733,1.27018,[44 26] ; [114  48],[47.67241379 22.32758621] ; [110.32758621  51.67241379],0
s4,1,0.315281,1.008423,[13 54] ; [ 41 119],[15.93832599 51.06167401] ; [ 38.06167401 121.93832599],0
r1,1,0.327313,0.959498,[56 14] ; [138  24],[58.53448276 11.46551724] ; [135.46551724  26.53448276],0
a2,1,0.333263,0.936178,[16 54] ; [ 47 115],[19.00862069 50.99137931] ; [ 43.99137931 118.00862069],0
p8,1,0.348174,0.880102,[52 18] ; [109  51],[49. 21.] ; [112.  48.],0
b3,1,0.383703,0.758806,[15 24] ; [53 61],[17.33333333 21.66666667] ; [50.66666667 63.33333333],0
b2,1,0.383703,0.758806,[15 24] ; [53 61],[17.33333333 21.66666667] ; [50.66666667 63.33333333],0
v2,1,0.449774,0.571222,[38 30] ; [98 62],[40.56140351 27.43859649] ; [95.43859649 64.56140351],0
n3,1,0.497409,0.46046,[5 4] ; [25 12],[5.86956522 3.13043478] ; [24.13043478 12.86956522],0
r4,1,0.566195,0.32909,[67  3] ; [152  10],[66.07758621  3.92241379] ; [152.92241379   9.07758621],0
p2,1,0.57696,0.311175,[59 11] ; [141  21],[60.34482759  9.65517241] ; [139.65517241  22.34482759],0
d3,1,0.638196,0.221109,[51 19] ; [122  39],[52.42424242 17.57575758] ; [120.57575758  40.42424242],0
d5,1,0.69579,0.152889,[59 11] ; [138  22],[59.95652174 10.04347826] ; [137.04347826  22.95652174],0
a4,1,0.742188,0.108213,[35 34] ; [86 76],[36.14285714 32.85714286] ; [84.85714286 77.14285714],0
a8,1,0.743034,0.107478,[10 54] ; [ 21 130],[ 9.22790698 54.77209302] ; [ 21.77209302 129.22790698],0
p4,1,0.754511,0.097779,[59 11] ; [133  28],[58.18181818 11.81818182] ; [133.81818182  27.18181818],0
b1,1,0.811083,0.057135,[31 39] ; [69 93],[30.17241379 39.82758621] ; [69.82758621 92.17241379],0
a6,1,0.825443,0.048642,[44 26] ; [103  57],[44.73913043 25.26086957] ; [102.26086957  57.73913043],0
p7,1,0.836162,0.042768,[57 11] ; [135  24],[57.5154185 10.4845815] ; [134.4845815  24.5154185],0
n2,1,0.852069,0.034774,[7 3] ; [27 10],[7.23404255 2.76595745] ; [26.76595745 10.23404255],0
r3,1,0.864297,0.029209,[68  2] ; [158   4],[68.18965517  1.81034483] ; [157.81034483   4.18965517],0
d4,1,0.922899,0.009367,[62  8] ; [141  19],[61.7826087  8.2173913] ; [141.2173913  18.7826087],0
p10,1,0.99375,6.1e-05,[60  8] ; [142  19],[59.98253275  8.01746725] ; [142.01746725  18.98253275],0
