Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,155.422663,[ 19 147] ; [141  39],[76.76300578 89.23699422] ; [83.23699422 96.76300578],1
s6,1,0.0,73.990454,[ 64 101] ; [150  29],[102.64534884  62.35465116] ; [111.35465116  67.64534884],1
s7,1,0.0,45.100168,[ 34 129] ; [99 76],[64.13905325 98.86094675] ; [ 68.86094675 106.13905325],1
s8,1,0.0,31.802673,[ 34 134] ; [88 91],[ 59.06628242 108.93371758] ; [ 62.93371758 116.06628242],1
s5,1,1.1e-05,19.276932,[ 24 140] ; [ 61 111],[ 41.48809524 122.51190476] ; [ 43.51190476 128.48809524],1
r2,1,0.001629,9.926801,[146  21] ; [170   6],[153.85422741  13.14577259] ; [162.14577259  13.85422741],0
p9,1,0.006505,7.404734,[117  47] ; [148  29],[127.44868035  36.55131965] ; [137.55131965  39.44868035],0
p7,1,0.007087,7.250681,[ 66 100] ; [91 76],[78.26426426 87.73573574] ; [78.73573574 88.26426426],0
r1,1,0.01002,6.631282,[122  45] ; [151  28],[131.76589595  35.23410405] ; [141.23410405  37.76589595],0
n5,1,0.012255,6.273662,[98 69] ; [128  51],[109.08092486  57.91907514] ; [116.91907514  62.08092486],0
v4,1,0.033033,4.544069,[149  19] ; [169   9],[154.40462428  13.59537572] ; [163.59537572  14.40462428],0
p10,1,0.034432,4.473145,[114  51] ; [140  37],[122.54385965  42.45614035] ; [131.45614035  45.54385965],0
p2,1,0.034971,4.446589,[121  47] ; [146  33],[129.26801153  38.73198847] ; [137.73198847  41.26801153],0
s1,1,0.037228,4.339973,[  3 163] ; [ 11 164],[  6.81524927 159.18475073] ; [  7.18475073 167.81524927],0
n2,1,0.045457,4.001609,[31 21] ; [39 11],[35.68627451 16.31372549] ; [34.31372549 15.68627451],0
s4,1,0.048024,3.909157,[ 22 144] ; [ 38 140],[ 28.95348837 137.04651163] ; [ 31.04651163 146.95348837],0
r4,1,0.050362,3.829379,[138  30] ; [161  19],[144.34482759  23.65517241] ; [154.65517241  25.34482759],0
a8,1,0.094752,2.791732,[ 20 138] ; [ 32 132],[ 25.51552795 132.48447205] ; [ 26.48447205 137.51552795],0
v1,1,0.133764,2.248274,[ 63 102] ; [80 93],[69.80769231 95.19230769] ; [73.19230769 99.80769231],0
p12,1,0.135111,2.23278,[  4 162] ; [ 10 169],[  6.73623188 159.26376812] ; [  7.26376812 171.73623188],0
v2,1,0.13917,2.187113,[76 85] ; [93 75],[82.70212766 78.29787234] ; [86.29787234 81.70212766],0
p6,1,0.154262,2.029593,[ 32 134] ; [ 46 133],[ 37.53043478 128.46956522] ; [ 40.46956522 138.53043478],0
b5,1,0.198527,1.653174,[120  48] ; [117  63],[114.4137931  53.5862069] ; [122.5862069  57.4137931],0
r3,1,0.201491,1.631534,[154  13] ; [170   8],[156.83478261  10.16521739] ; [167.16521739  10.83478261],0
n1,1,0.231976,1.428703,[15 36] ; [20 29],[17.85 33.15] ; [17.15 31.85],0
p1,1,0.267897,1.227485,[ 11 156] ; [  7 171],[  8.71304348 158.28695652] ; [  9.28695652 168.71304348],0
u4,1,0.291913,1.110779,[  2 166] ; [  5 175],[  3.37931034 164.62068966] ; [  3.62068966 176.37931034],0
n4,1,0.326624,0.962235,[110  58] ; [126  53],[114.25936599  53.74063401] ; [121.74063401  57.25936599],0
p4,1,0.337423,0.920197,[ 57 110] ; [ 70 109],[ 61.29768786 105.70231214] ; [ 65.70231214 113.29768786],0
n3,1,0.356801,0.849121,[33 19] ; [36 14],[35.17647059 16.82352941] ; [33.82352941 16.17647059],0
d5,1,0.35927,0.840443,[138  30] ; [140  39],[134.59365994  33.40634006] ; [143.40634006  35.59365994],0
d4,1,0.399138,0.710921,[138  30] ; [153  26],[140.88760807  27.11239193] ; [150.11239193  28.88760807],0
n6,1,0.420837,0.647976,[128  40] ; [142  36],[131.0982659  36.9017341] ; [138.9017341  39.0982659],0
v3,1,0.42206,0.644573,[ 48 114] ; [ 58 114],[ 51.41317365 110.58682635] ; [ 54.58682635 117.41317365],0
d1,1,0.497644,0.459956,[91 77] ; [104  76],[94.13793103 73.86206897] ; [100.86206897  79.13793103],0
a2,1,0.513291,0.427353,[ 37 131] ; [ 45 135],[ 39.5862069 128.4137931] ; [ 42.4137931 137.5862069],0
d2,1,0.569593,0.323365,[70 98] ; [80 99],[72.62247839 95.37752161] ; [ 77.37752161 101.62247839],0
u3,1,0.606706,0.264999,[30 25] ; [35 24],[31.35964912 23.64035088] ; [33.64035088 25.35964912],0
b1,1,0.627452,0.235532,[ 51 117] ; [ 59 121],[ 53.10344828 114.89655172] ; [ 56.89655172 123.10344828],0
u1,1,0.635803,0.224273,[ 24 144] ; [ 29 151],[ 25.5862069 142.4137931] ; [ 27.4137931 152.5862069],0
d3,1,0.723336,0.125319,[127  40] ; [139  40],[128.38728324  38.61271676] ; [137.61271676  41.38728324],0
a3,1,0.758706,0.09436,[113  54] ; [119  61],[111.65417867  55.34582133] ; [120.34582133  59.65417867],0
a5,1,0.784643,0.074679,[118  50] ; [124  56],[116.82758621  51.17241379] ; [125.17241379  54.82758621],0
a4,1,0.802698,0.062429,[ 65 103] ; [ 72 108],[ 66.13793103 101.86206897] ; [ 70.86206897 109.13793103],0
a6,1,0.874098,0.025108,[127  41] ; [134  45],[126.36311239  41.63688761] ; [134.63688761  44.36311239],0
b3,1,0.8757,0.024468,[29 67] ; [30 66],[29.5 66.5] ; [29.5 66.5],0
b2,1,0.8757,0.024468,[29 67] ; [30 66],[29.5 66.5] ; [29.5 66.5],0
a1,1,0.89516,0.017365,[  7 161] ; [  7 173],[  6.75862069 161.24137931] ; [  7.24137931 172.75862069],0
p5,1,0.896039,0.017074,[  8 159] ; [  8 170],[  7.74492754 159.25507246] ; [  8.25507246 169.74492754],0
b4,1,0.904145,0.014503,[100  68] ; [106  74],[99.44827586 68.55172414] ; [106.55172414  73.44827586],0
p8,1,0.916723,0.010933,[ 63 100] ; [ 69 107],[63.46902655 99.53097345] ; [ 68.53097345 107.46902655],0
p11,1,0.954635,0.003236,[119  49] ; [127  53],[118.75862069  49.24137931] ; [127.24137931  52.75862069],0
u2,1,0.963002,0.002152,[31 24] ; [33 26],[30.87719298 24.12280702] ; [33.12280702 25.87719298],0
