Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,6.9e-05,15.847801,[17 57] ; [32 24],[27.89230769 46.10769231] ; [21.10769231 34.89230769],1
v3,1,8.2e-05,15.504503,[ 7 66] ; [21 33],[16.09448819 56.90551181] ; [11.90551181 42.09448819],1
r1,1,0.000299,13.07785,[35 39] ; [44 12],[44.96923077 29.03076923] ; [34.03076923 21.96923077],1
a3,1,0.005821,7.605008,[35 39] ; [40 16],[42.69230769 31.30769231] ; [32.30769231 23.69230769],0
r2,1,0.014808,5.939166,[55 19] ; [51  5],[60.33846154 13.66153846] ; [45.66153846 10.33846154],0
a6,1,0.019315,5.472743,[35 39] ; [38 18],[41.55384615 32.44615385] ; [31.44615385 24.55384615],0
a5,1,0.025899,4.96278,[33 41] ; [36 20],[39.27692308 34.72307692] ; [29.72307692 26.27692308],0
u1,1,0.029325,4.748405,[ 2 72] ; [ 7 49],[ 5.12307692 68.87692308] ; [ 3.87692308 52.12307692],0
d5,1,0.032212,4.587186,[46 27] ; [45 11],[51.49612403 21.50387597] ; [39.50387597 16.49612403],0
r3,1,0.03445,4.47222,[57 17] ; [51  5],[61.47692308 12.52307692] ; [46.52307692  9.47692308],0
a2,1,0.049801,3.848134,[ 5 69] ; [10 46],[ 8.53846154 65.46153846] ; [ 6.46153846 49.53846154],0
v4,1,0.054982,3.682642,[62 12] ; [53  3],[65.46153846  8.53846154] ; [49.53846154  6.46153846],0
p5,1,0.113205,2.508904,[ 2 72] ; [ 5 50],[ 4.01550388 69.98449612] ; [ 2.98449612 52.01550388],0
r4,1,0.122122,2.389895,[49 25] ; [44 12],[52.93846154 21.06153846] ; [40.06153846 15.93846154],0
s4,1,0.142648,2.149157,[15 59] ; [ 6 50],[11.95384615 62.04615385] ; [ 9.04615385 46.95384615],0
s2,1,0.167767,1.902783,[ 8 65] ; [11 45],[10.75193798 62.24806202] ; [ 8.24806202 47.75193798],0
d3,1,0.168799,1.893576,[43 29] ; [40 16],[46.6875 25.3125] ; [36.3125 19.6875],0
n1,1,0.169883,1.883978,[ 9 25] ; [ 2 17],[ 7.05660377 26.94339623] ; [ 3.94339623 15.05660377],0
d1,1,0.179053,1.805464,[27 47] ; [27 29],[30.73846154 43.26153846] ; [23.26153846 32.73846154],0
n6,1,0.190568,1.713219,[53 21] ; [34 22],[49.52307692 24.47692308] ; [37.47692308 18.52307692],0
p4,1,0.192928,1.695113,[24 50] ; [24 31],[27.53488372 46.46511628] ; [20.46511628 34.53488372],0
d4,1,0.219205,1.509565,[51 23] ; [44 12],[54.07692308 19.92307692] ; [40.92307692 15.07692308],0
a7,1,0.22041,1.501697,[46 27] ; [41 15],[49.23255814 23.76744186] ; [37.76744186 18.23255814],0
s6,1,0.22875,1.448616,[23 50] ; [23 32],[26.234375 46.765625] ; [19.765625 35.234375],0
p11,1,0.256039,1.290046,[43 31] ; [38 18],[46.10769231 27.89230769] ; [34.89230769 21.10769231],0
a4,1,0.257107,1.284266,[16 58] ; [17 39],[18.78461538 55.21538462] ; [14.21538462 41.78461538],0
s1,1,0.287915,1.129344,[ 4 70] ; [ 1 55],[ 2.84615385 71.15384615] ; [ 2.15384615 53.84615385],0
p9,1,0.291171,1.114198,[46 26] ; [40 15],[48.75590551 23.24409449] ; [37.24409449 17.75590551],0
p2,1,0.342901,0.899557,[48 26] ; [40 15],[50.48062016 23.51937984] ; [37.51937984 17.48062016],0
s5,1,0.368566,0.808492,[11 61] ; [12 44],[12.9375 59.0625] ; [10.0625 45.9375],0
p12,1,0.394437,0.725219,[ 1 73] ; [ 2 53],[ 1.72093023 72.27906977] ; [ 1.27906977 53.72093023],0
a1,1,0.458325,0.549982,[ 3 71] ; [ 1 55],[ 2.27692308 71.72307692] ; [ 1.72307692 54.27692308],0
b3,1,0.468525,0.525452,[10 25] ; [ 6 23],[ 8.75 26.25] ; [ 7.25 21.75],0
b2,1,0.468525,0.525452,[10 25] ; [ 6 23],[ 8.75 26.25] ; [ 7.25 21.75],0
p3,1,0.482441,0.49334,[20 54] ; [18 37],[21.79844961 52.20155039] ; [16.20155039 38.79844961],0
u2,1,0.496346,0.46274,[21 18] ; [7 9],[19.85454545 19.14545455] ; [8.14545455 7.85454545],0
b5,1,0.517917,0.41804,[49 25] ; [34 22],[47.24615385 26.75384615] ; [35.75384615 20.24615385],0
b1,1,0.544051,0.368082,[33 41] ; [22 34],[31.30769231 42.69230769] ; [23.69230769 32.30769231],0
n2,1,0.580218,0.305882,[20 14] ; [12  6],[20.92307692 13.07692308] ; [11.07692308  6.92307692],0
s7,1,0.652372,0.202922,[13 57] ; [12 43],[14. 56.] ; [11. 44.],0
n3,1,0.662712,0.190245,[20 14] ; [10  9],[19.24528302 14.75471698] ; [10.75471698  8.24528302],0
u3,1,0.664558,0.188034,[22 17] ; [8 8],[21.27272727 17.72727273] ; [8.72727273 7.27272727],0
p10,1,0.698444,0.150096,[44 29] ; [35 20],[45.0546875 27.9453125] ; [33.9453125 21.0546875],0
s8,1,0.70624,0.142061,[10 63] ; [ 9 47],[10.75193798 62.24806202] ; [ 8.24806202 47.75193798],0
p7,1,0.72347,0.125192,[34 40] ; [27 28],[34.99224806 39.00775194] ; [26.00775194 28.99224806],0
p8,1,0.724475,0.124246,[30 44] ; [24 31],[30.97674419 43.02325581] ; [23.02325581 31.97674419],0
b4,1,0.725719,0.123079,[40 34] ; [32 24],[40.98461538 33.01538462] ; [31.01538462 24.98461538],0
p6,1,0.774735,0.081903,[16 57] ; [13 41],[16.66929134 56.33070866] ; [12.33070866 41.66929134],0
n5,1,0.775421,0.081391,[26 48] ; [18 37],[25.24031008 48.75968992] ; [18.75968992 36.24031008],0
d2,1,0.885669,0.020674,[22 52] ; [16 40],[21.63076923 52.36923077] ; [16.36923077 39.63076923],0
a8,1,0.945934,0.004599,[ 3 69] ; [ 2 49],[ 2.92682927 69.07317073] ; [ 2.07317073 48.92682927],0
