Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,129.307306,[252  81] ; [ 6 75],[207.52173913 125.47826087] ; [50.47826087 30.52173913],1
d4,1,0.0,113.485118,[312  21] ; [37 44],[280.7173913  52.2826087] ; [68.2826087 12.7173913],1
d3,1,0.0,47.594303,[261  72] ; [32 49],[235.67391304  97.32608696] ; [57.32608696 23.67391304],1
a4,1,1e-06,24.643875,[164 168] ; [15 65],[144.24271845 187.75728155] ; [34.75728155 45.24271845],1
d2,1,4e-06,21.517109,[182 151] ; [21 60],[163.2826087 169.7173913] ; [39.7173913 41.2826087],1
a3,1,7e-06,20.068369,[253  78] ; [41 39],[236.77372263  94.22627737] ; [57.22627737 22.77372263],1
a5,1,7.8e-05,15.617523,[270  63] ; [49 32],[256.58695652  76.41304348] ; [62.41304348 18.58695652],1
p2,1,0.000357,12.747107,[313  18] ; [67 14],[305.29126214  25.70873786] ; [74.70873786  6.29126214],1
r1,1,0.000738,11.391577,[282  49] ; [56 25],[271.54854369  59.45145631] ; [66.45145631 14.54854369],1
u1,1,0.00083,11.173807,[ 69 264] ; [ 4 77],[ 58.7173913 274.2826087] ; [14.2826087 66.7173913],1
a2,1,0.001228,10.447803,[ 84 249] ; [ 7 74],[ 73.19565217 259.80434783] ; [17.80434783 63.19565217],0
r3,1,0.001912,9.631872,[320  10] ; [72  9],[314.74452555  15.25547445] ; [77.25547445  3.74452555],0
r4,1,0.003395,8.582264,[315  18] ; [69 12],[308.86956522  24.13043478] ; [75.13043478  5.86956522],0
p7,1,0.004914,7.910782,[277  50] ; [57 23],[268.34889435  58.65110565] ; [65.65110565 14.34889435],0
v1,1,0.006194,7.492954,[206 121] ; [37 43],[195.23587224 131.76412776] ; [47.76412776 32.23587224],0
r2,1,0.007639,7.116215,[316  10] ; [73  8],[311.58230958  14.41769042] ; [77.41769042  3.58230958],0
n4,1,0.017714,5.624202,[286  47] ; [60 20],[278.97820823  54.02179177] ; [67.02179177 12.97820823],0
a7,1,0.023394,5.13899,[254  78] ; [52 29],[245.98547215  86.01452785] ; [60.01452785 20.98547215],0
p1,1,0.06269,3.464751,[ 36 294] ; [15 66],[ 40.94890511 289.05109489] ; [10.05109489 70.94890511],0
p4,1,0.067482,3.343218,[253  79] ; [53 27],[246.58252427  85.41747573] ; [59.41747573 20.58252427],0
a8,1,0.074955,3.171025,[ 53 245] ; [ 7 68],[ 47.93565684 250.06434316] ; [12.06434316 62.93565684],0
p3,1,0.080304,3.05874,[219 113] ; [45 36],[212.22276029 119.77723971] ; [51.77723971 29.22276029],0
p12,1,0.08115,3.041712,[ 32 300] ; [13 66],[ 36.35036496 295.64963504] ; [ 8.64963504 70.35036496],0
p11,1,0.121783,2.394243,[293  40] ; [66 15],[288.76086957  44.23913043] ; [70.23913043 10.76086957],0
u3,1,0.13575,2.22549,[45 34] ; [17 23],[41.15966387 37.84033613] ; [20.84033613 19.15966387],0
p9,1,0.149846,2.07382,[302  28] ; [69 11],[298.6097561  31.3902439] ; [72.3902439  7.6097561],0
b1,1,0.160205,1.97229,[116 217] ; [35 46],[121.45652174 211.54347826] ; [29.54347826 51.45652174],0
s8,1,0.172439,1.861608,[170 159] ; [35 46],[164.5 164.5] ; [40.5 40.5],0
a1,1,0.203121,1.619791,[ 20 313] ; [ 2 79],[ 17.69565217 315.30434783] ; [ 4.30434783 76.69565217],0
s1,1,0.216158,1.529695,[  8 324] ; [ 4 76],[  9.66990291 322.33009709] ; [ 2.33009709 77.66990291],0
v2,1,0.231235,1.433248,[195 130] ; [41 37],[190.32258065 134.67741935] ; [45.67741935 32.32258065],0
p10,1,0.272585,1.20369,[294  35] ; [68 12],[291.19315403  37.80684597] ; [70.80684597  9.19315403],0
s6,1,0.284065,1.147538,[229  91] ; [51 27],[225.12562814  94.87437186] ; [54.87437186 23.12562814],0
s5,1,0.315418,1.00785,[129 187] ; [27 51],[125.11675127 190.88324873] ; [30.88324873 47.11675127],0
