Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1e-06,23.453971,[15 88] ; [39 44],[29.90322581 73.09677419] ; [24.09677419 58.90322581],1
a5,1,0.001119,10.618779,[62 44] ; [67 16],[72.34920635 33.65079365] ; [56.65079365 26.34920635],0
r1,1,0.012732,6.20595,[76 30] ; [72 11],[83.00529101 22.99470899] ; [64.99470899 18.00529101],0
s1,1,0.015678,5.838682,[10 96] ; [ 1 83],[ 6.13684211 99.86315789] ; [ 4.86315789 79.13684211],0
u2,1,0.024344,5.06993,[24 12] ; [ 8 14],[19.86206897 16.13793103] ; [12.13793103  9.86206897],0
s4,1,0.03815,4.298319,[36 66] ; [18 66],[29.61290323 72.38709677] ; [24.38709677 59.61290323],0
d5,1,0.042283,4.123838,[75 29] ; [71 13],[80.76595745 23.23404255] ; [65.23404255 18.76595745],0
p2,1,0.056496,3.637367,[93 12] ; [65 18],[88.24468085 16.75531915] ; [69.75531915 13.24468085],0
d2,1,0.063676,3.438962,[47 58] ; [49 35],[53.33333333 51.66666667] ; [42.66666667 41.33333333],0
n3,1,0.074054,3.190786,[19 10] ; [16  2],[21.59574468  7.40425532] ; [13.40425532  4.59574468],0
a2,1,0.079406,3.077028,[20 86] ; [25 59],[25.10526316 80.89473684] ; [19.89473684 64.10526316],0
u3,1,0.096806,2.757385,[25 11] ; [11 12],[21.96610169 14.03389831] ; [14.03389831  8.96610169],0
p12,1,0.100795,2.692916,[  4 102] ; [ 8 75],[ 6.73015873 99.26984127] ; [ 5.26984127 77.73015873],0
n2,1,0.116836,2.459228,[20  9] ; [16  2],[22.21276596  6.78723404] ; [13.78723404  4.21276596],0
p9,1,0.170142,1.881691,[82 22] ; [71 11],[85.5483871 18.4516129] ; [67.4516129 14.5483871],0
b5,1,0.170584,1.877808,[66 40] ; [44 40],[61.36842105 44.63157895] ; [48.63157895 35.36842105],0
r3,1,0.174591,1.843074,[98  7] ; [81  2],[99.97340426  5.02659574] ; [79.02659574  3.97340426],0
d1,1,0.196194,1.670483,[57 49] ; [53 31],[61.36842105 44.63157895] ; [48.63157895 35.36842105],0
a7,1,0.203385,1.6179,[75 30] ; [66 17],[78.75 26.25] ; [62.25 20.75],0
p1,1,0.215655,1.533051,[10 94] ; [ 4 79],[ 7.78609626 96.21390374] ; [ 6.21390374 76.78609626],0
a3,1,0.216176,1.529577,[69 37] ; [61 22],[72.91005291 33.08994709] ; [57.08994709 25.91005291],0
a6,1,0.235348,1.408245,[66 39] ; [59 24],[69.81382979 35.18617021] ; [55.18617021 27.81382979],0
d4,1,0.28009,1.166654,[82 23] ; [70 13],[84.89361702 20.10638298] ; [67.10638298 15.89361702],0
b3,1,0.289802,1.120539,[16 44] ; [16 28],[18.46153846 41.53846154] ; [13.53846154 30.46153846],0
b2,1,0.289802,1.120539,[16 44] ; [16 28],[18.46153846 41.53846154] ; [13.53846154 30.46153846],0
p10,1,0.309869,1.031233,[81 24] ; [69 14],[83.77659574 21.22340426] ; [66.22340426 16.77659574],0
p6,1,0.335863,0.926161,[43 63] ; [28 55],[39.82010582 66.17989418] ; [31.17989418 51.82010582],0
b4,1,0.337408,0.920254,[57 49] ; [51 33],[60.25263158 45.74736842] ; [47.74736842 36.25263158],0
p5,1,0.435503,0.608102,[ 8 97] ; [ 4 79],[ 6.70212766 98.29787234] ; [ 5.29787234 77.70212766],0
s7,1,0.457216,0.552701,[65 36] ; [55 24],[67.33333333 33.66666667] ; [52.66666667 26.33333333],0
a4,1,0.471969,0.517362,[43 63] ; [38 45],[45.42857143 60.57142857] ; [35.57142857 47.42857143],0
u1,1,0.524917,0.404222,[20 86] ; [19 65],[21.75789474 84.24210526] ; [17.24210526 66.75789474],0
r2,1,0.580986,0.304644,[97  7] ; [79  4],[97.88235294  6.11764706] ; [78.11764706  4.88235294],0
s5,1,0.610307,0.259729,[38 66] ; [31 46],[39.64640884 64.35359116] ; [29.35359116 47.64640884],0
s6,1,0.617641,0.249198,[87 18] ; [71 12],[88.24468085 16.75531915] ; [69.75531915 13.24468085],0
r4,1,0.649192,0.206921,[91 15] ; [74 10],[92.05263158 13.94736842] ; [72.94736842 11.05263158],0
s8,1,0.673505,0.177529,[51 55] ; [43 41],[52.44210526 53.55789474] ; [41.55789474 42.44210526],0
a8,1,0.673828,0.177157,[11 87] ; [10 65],[11.89595376 86.10404624] ; [ 9.10404624 65.89595376],0
a1,1,0.704881,0.143444,[  5 101] ; [ 5 79],[  5.57894737 100.42105263] ; [ 4.42105263 79.57894737],0
n1,1,0.723238,0.125412,[10 19] ; [ 5 12],[ 9.45652174 19.54347826] ; [ 5.54347826 11.45652174],0
p4,1,0.723687,0.124987,[64 42] ; [48 35],[62.81481481 43.18518519] ; [49.18518519 33.81481481],0
n5,1,0.757155,0.095616,[75 31] ; [57 26],[74.03174603 31.96825397] ; [57.96825397 25.03174603],0
p3,1,0.835146,0.043308,[49 56] ; [40 43],[49.70744681 55.29255319] ; [39.29255319 43.70744681],0
p7,1,0.87093,0.026399,[66 36] ; [54 28],[66.52173913 35.47826087] ; [53.47826087 28.52173913],0
n6,1,0.878492,0.023372,[89 17] ; [69 14],[88.61375661 17.38624339] ; [69.38624339 13.61375661],0
p11,1,0.88139,0.022263,[78 28] ; [61 23],[77.54736842 28.45263158] ; [61.45263158 22.54736842],0
s3,1,0.884688,0.021033,[91 15] ; [71 11],[91.34042553 14.65957447] ; [70.65957447 11.34042553],0
d3,1,0.923718,0.009168,[72 32] ; [58 25],[72.29946524 31.70053476] ; [57.70053476 25.29946524],0
v4,1,0.928389,0.008077,[99  6] ; [78  5],[98.85638298  6.14361702] ; [78.14361702  4.85638298],0
b1,1,0.962364,0.002227,[42 64] ; [33 51],[41.84210526 64.15789474] ; [33.15789474 50.84210526],0
p8,1,0.964745,0.001954,[52 54] ; [40 41],[52.14973262 53.85026738] ; [39.85026738 41.14973262],0
n4,1,0.972144,0.001219,[78 28] ; [62 22],[78.10526316 27.89473684] ; [61.89473684 22.10526316],0
