Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,32.350966,[42 63] ; [164  62],[65.34743202 39.65256798] ; [140.65256798  85.34743202],1
n6,1,0.52064,0.412625,[83 21] ; [187  39],[85.09090909 18.90909091] ; [184.90909091  41.09090909],0
p5,1,0.548917,0.35926,[13 92] ; [ 23 203],[11.41993958 93.58006042] ; [ 24.58006042 201.41993958],0
b4,1,0.64345,0.214258,[60 45] ; [123 103],[58.05135952 46.94864048] ; [124.94864048 101.05135952],0
a5,1,0.654573,0.200183,[68 37] ; [152  74],[69.78851964 35.21148036] ; [150.21148036  75.78851964],0
a3,1,0.674436,0.176457,[65 39] ; [146  79],[66.69908815 37.30091185] ; [144.30091185  80.69908815],0
p11,1,0.690183,0.158888,[82 23] ; [172  54],[80.57401813 24.42598187] ; [173.42598187  52.57401813],0
p3,1,0.690192,0.158878,[47 58] ; [106 119],[48.68181818 56.31818182] ; [104.31818182 120.68181818],0
s8,1,0.757548,0.095297,[42 63] ; [ 86 139],[40.72727273 64.27272727] ; [ 87.27272727 137.72727273],0
d2,1,0.769453,0.085902,[45 60] ; [ 93 133],[43.77643505 61.22356495] ; [ 94.22356495 131.77643505],0
n4,1,0.854884,0.033449,[78 27] ; [165  60],[77.31818182 27.68181818] ; [165.68181818  59.31818182],0
p12,1,0.878798,0.023254,[ 6 98] ; [ 12 212],[ 5.70731707 98.29268293] ; [ 12.29268293 211.70731707],0
n1,1,0.891248,0.018694,[14 24] ; [17 31],[13.69767442 24.30232558] ; [17.30232558 30.69767442],0
a8,1,0.907244,0.013576,[12 84] ; [ 27 181],[12.31578947 83.68421053] ; [ 26.68421053 181.31578947],0
s1,1,0.913675,0.011752,[  4 100] ; [  8 214],[  3.82822086 100.17177914] ; [  8.17177914 213.82822086],0
n2,1,0.915294,0.011313,[26 12] ; [33 16],[25.77011494 12.22988506] ; [33.22988506 15.77011494],0
s6,1,0.91985,0.010125,[66 35] ; [147  76],[66.39814815 34.60185185] ; [146.60185185  76.39814815],0
u4,1,0.951964,0.003629,[  1 104] ; [  2 224],[  0.95166163 104.04833837] ; [  2.04833837 223.95166163],0
p7,1,0.960583,0.002443,[67 38] ; [141  79],[67.2 37.8] ; [140.8  79.2],0
p6,1,0.976824,0.000844,[39 65] ; [ 84 141],[38.88145897 65.11854103] ; [ 84.11854103 140.88145897],0
