Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,32.116787,[177  51] ; [16 29],[161.18681319  66.81318681] ; [31.81318681 13.18681319],1
p10,1,3.8e-05,16.948864,[205  23] ; [30 15],[196.26373626  31.73626374] ; [38.73626374  6.26373626],1
r1,1,0.000529,12.01129,[196  32] ; [29 16],[187.91208791  40.08791209] ; [37.08791209  7.91208791],1
p4,1,0.003092,8.752133,[195  34] ; [30 15],[188.04744526  40.95255474] ; [36.95255474  8.04744526],0
p3,1,0.005291,7.777047,[161  68] ; [22 23],[152.94525547  76.05474453] ; [30.05474453 14.94525547],0
p11,1,0.005517,7.701597,[193  36] ; [30 15],[186.37591241  42.62408759] ; [36.62408759  8.37591241],0
p5,1,0.008731,6.877073,[ 48 181] ; [ 2 43],[ 41.78832117 187.21167883] ; [ 8.21167883 36.78832117],0
r4,1,0.030125,4.702169,[218  11] ; [39  6],[214.7919708  14.2080292] ; [42.2080292  2.7919708],0
s6,1,0.041534,4.154107,[177  43] ; [30 15],[171.8490566  48.1509434] ; [35.1509434  9.8490566],0
p2,1,0.051079,3.805669,[210  19] ; [37  8],[206.43430657  22.56569343] ; [40.56569343  4.43430657],0
a8,1,0.053809,3.718629,[ 33 171] ; [ 2 40],[ 29.02439024 174.97560976] ; [ 5.97560976 36.02439024],0
s5,1,0.055727,3.660191,[104 113] ; [13 28],[ 98.40697674 118.59302326] ; [18.59302326 22.40697674],0
r3,1,0.058618,3.576062,[222   4] ; [42  3],[220.16236162   5.83763838] ; [43.83763838  1.16236162],0
n6,1,0.070549,3.270195,[207  20] ; [37  8],[203.63235294  23.36764706] ; [40.36764706  4.63235294],0
n1,1,0.087246,2.924466,[13 25] ; [10  7],[15.89090909 22.10909091] ; [7.10909091 9.89090909],0
v3,1,0.112528,2.518353,[ 96 126] ; [13 30],[ 91.31320755 130.68679245] ; [17.68679245 25.31320755],0
a1,1,0.116876,2.458699,[ 21 208] ; [ 1 44],[ 18.38686131 210.61313869] ; [ 3.61313869 41.38686131],0
v1,1,0.119406,2.42509,[149  77] ; [23 20],[144.50557621  81.49442379] ; [27.49442379 15.50557621],0
a4,1,0.124638,2.358046,[119 110] ; [29 16],[123.69343066 105.30656934] ; [24.30656934 20.69343066],0
s3,1,0.171034,1.873856,[145  81] ; [24 21],[140.93726937  85.06273063] ; [28.06273063 16.93726937],0
n5,1,0.173665,1.851015,[188  41] ; [33 12],[184.70437956  44.29562044] ; [36.29562044  8.70437956],0
b1,1,0.181237,1.787448,[101 128] ; [15 30],[ 96.94890511 132.05109489] ; [19.05109489 25.94890511],0
p1,1,0.200118,1.641513,[ 25 203] ; [ 8 37],[ 27.56043956 200.43956044] ; [ 5.43956044 39.56043956],0
p9,1,0.239022,1.386351,[210  18] ; [39  6],[207.95604396  20.04395604] ; [41.04395604  3.95604396],0
u4,1,0.240516,1.377566,[  7 221] ; [ 3 42],[  8.35164835 219.64835165] ; [ 1.64835165 43.35164835],0
a2,1,0.284293,1.146453,[ 69 160] ; [10 35],[ 66.02554745 162.97445255] ; [12.97445255 32.02554745],0
s1,1,0.304349,1.055043,[  8 221] ; [ 3 41],[  9.22710623 219.77289377] ; [ 1.77289377 42.22710623],0
d2,1,0.313968,1.013911,[129 100] ; [29 16],[132.05109489  96.94890511] ; [25.94890511 19.05109489],0
d1,1,0.3221,0.9804,[167  62] ; [36  9],[169.66058394  59.33941606] ; [33.33941606 11.66058394],0
b5,1,0.333726,0.934386,[135  94] ; [30 15],[137.90145985  91.09854015] ; [27.09854015 17.90145985],0
n3,1,0.434051,0.611958,[25 12] ; [14  4],[26.23636364 10.76363636] ; [12.76363636  5.23636364],0
n2,1,0.446356,0.579889,[29  9] ; [12  6],[27.82142857 10.17857143] ; [13.17857143  4.82142857],0
a3,1,0.455369,0.557254,[178  49] ; [33 12],[176.09191176  50.90808824] ; [34.90808824 10.09191176],0
p12,1,0.465722,0.532108,[ 29 198] ; [ 4 41],[ 27.54044118 199.45955882] ; [ 5.45955882 39.54044118],0
u2,1,0.534819,0.385227,[29 22] ; [8 4],[29.95238095 21.04761905] ; [7.04761905 4.95238095],0
a7,1,0.565477,0.330309,[168  60] ; [35 10],[169.53846154  58.46153846] ; [33.46153846 11.53846154],0
r2,1,0.582753,0.301805,[217   9] ; [43  1],[217.62962963   8.37037037] ; [42.37037037  1.62962963],0
s2,1,0.585362,0.297646,[144  83] ; [26 18],[142.39852399  84.60147601] ; [27.60147601 16.39852399],0
n4,1,0.617869,0.248874,[195  34] ; [37  8],[193.89781022  35.10218978] ; [38.10218978  6.89781022],0
v4,1,0.641066,0.217351,[220   7] ; [43  2],[219.48897059   7.51102941] ; [43.51102941  1.48897059],0
b4,1,0.672603,0.178572,[135  94] ; [25 20],[133.72262774  95.27737226] ; [26.27737226 18.72262774],0
d5,1,0.684645,0.164944,[208  21] ; [40  5],[207.27007299  21.72992701] ; [40.72992701  4.27007299],0
d3,1,0.693784,0.15502,[184  45] ; [35 10],[183.03284672  45.96715328] ; [35.96715328  9.03284672],0
s4,1,0.736459,0.113263,[ 51 173] ; [ 9 35],[ 50.14925373 173.85074627] ; [ 9.85074627 34.14925373],0
v2,1,0.777349,0.079962,[136  89] ; [25 18],[135.16791045  89.83208955] ; [25.83208955 17.16791045],0
b2,1,0.836738,0.042464,[69 81] ; [13 14],[69.49152542 80.50847458] ; [12.50847458 14.49152542],0
b3,1,0.836738,0.042464,[69 81] ; [13 14],[69.49152542 80.50847458] ; [12.50847458 14.49152542],0
s7,1,0.853136,0.034269,[137  81] ; [27 17],[136.45801527  81.54198473] ; [27.54198473 16.45801527],0
s8,1,0.860661,0.030812,[133  94] ; [27 18],[133.52941176  93.47058824] ; [26.47058824 18.52941176],0
u3,1,0.897994,0.016434,[33 18] ; [8 4],[33.19047619 17.80952381] ; [7.80952381 4.19047619],0
u1,1,0.899482,0.015956,[ 59 170] ; [12 33],[ 59.33941606 169.66058394] ; [11.66058394 33.33941606],0
a6,1,0.90713,0.013609,[149  79] ; [29 16],[148.65934066  79.34065934] ; [29.34065934 15.65934066],0
a5,1,0.954098,0.003313,[179  50] ; [35 10],[178.8540146  50.1459854] ; [35.1459854  9.8540146],0
