Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,45.088551,[12 93] ; [73 65],[36.72839506 68.27160494] ; [48.27160494 89.72839506],1
a3,1,0.0,38.813409,[40 65] ; [107  31],[63.51851852 41.48148148] ; [83.48148148 54.51851852],1
a6,1,0.0,30.491326,[46 59] ; [108  30],[66.54320988 38.45679012] ; [87.45679012 50.54320988],1
d1,1,0.0,25.901545,[29 76] ; [84 55],[48.62704918 56.37295082] ; [64.37295082 74.62704918],1
n4,1,1e-06,25.10565,[49 56] ; [108  31],[67.56147541 37.43852459] ; [89.43852459 49.56147541],1
d5,1,1e-06,23.473191,[57 47] ; [115  23],[73.91735537 30.08264463] ; [98.08264463 39.91735537],1
d2,1,1e-06,23.464771,[25 79] ; [75 61],[43.33333333 60.66666667] ; [56.66666667 79.33333333],1
d4,1,0.000105,15.044101,[62 41] ; [114  24],[75.21991701 27.78008299] ; [100.78008299  37.21991701],1
r1,1,0.000289,13.141345,[56 49] ; [105  34],[69.28278689 35.71721311] ; [91.71721311 47.28278689],1
r4,1,0.000788,11.269519,[68 37] ; [116  23],[79.18032787 25.81967213] ; [104.81967213  34.18032787],1
u1,1,0.001093,10.662448,[  4 101] ; [ 24 115],[12.04918033 92.95081967] ; [ 15.95081967 123.04918033],0
p10,1,0.001671,9.87971,[53 49] ; [99 39],[64.6 37.4] ; [87.4 50.6],0
d3,1,0.002645,9.037228,[48 55] ; [91 47],[59.406639 43.593361] ; [79.593361 58.406639],0
r2,1,0.00689,7.301317,[84 21] ; [125  11],[91.05809129 13.94190871] ; [117.94190871  18.05809129],0
p9,1,0.012404,6.252192,[59 42] ; [99 35],[67.90638298 33.09361702] ; [90.09361702 43.90638298],0
n6,1,0.020604,5.359979,[69 36] ; [109  29],[76.91358025 28.08641975] ; [101.08641975  36.91358025],0
v4,1,0.025439,4.993719,[81 22] ; [123  15],[87.18672199 15.81327801] ; [116.81327801  21.18672199],0
p3,1,0.030012,4.708624,[11 94] ; [ 29 110],[17.21311475 87.78688525] ; [ 22.78688525 116.21311475],0
s8,1,0.037531,4.326172,[19 86] ; [41 97],[25.92592593 79.07407407] ; [ 34.07407407 103.92592593],0
r3,1,0.043639,4.070478,[83 21] ; [123  15],[88.52892562 15.47107438] ; [117.47107438  20.52892562],0
s7,1,0.061802,3.488367,[24 77] ; [46 85],[30.47413793 70.52586207] ; [39.52586207 91.47413793],0
s1,1,0.066007,3.379622,[ 6 98] ; [  2 134],[  3.46666667 100.53333333] ; [  4.53333333 131.46666667],0
v3,1,0.088695,2.897892,[20 82] ; [39 94],[25.60851064 76.39148936] ; [33.39148936 99.60851064],0
s4,1,0.093478,2.813438,[24 81] ; [ 20 118],[19.01234568 85.98765432] ; [ 24.98765432 113.01234568],0
n5,1,0.124661,2.357762,[58 47] ; [89 48],[63.78099174 41.21900826] ; [83.21900826 53.78099174],0
b4,1,0.163404,1.94244,[66 39] ; [75 64],[60.67622951 44.32377049] ; [80.32377049 58.67622951],0
s6,1,0.163594,1.940684,[40 65] ; [64 72],[45.31120332 59.68879668] ; [58.68879668 77.31120332],0
p6,1,0.194434,1.683697,[18 85] ; [ 16 122],[14.53112033 88.46887967] ; [ 19.46887967 118.53112033],0
a7,1,0.21253,1.554106,[64 39] ; [97 42],[68.52479339 34.47520661] ; [92.47520661 46.52479339],0
p1,1,0.262603,1.254981,[ 7 96] ; [  5 133],[ 5.12863071 97.87136929] ; [  6.87136929 131.12863071],0
n3,1,0.264812,1.243426,[22 17] ; [32 15],[24.48837209 14.51162791] ; [29.51162791 17.48837209],0
n1,1,0.298724,1.07988,[11 28] ; [19 30],[13.29545455 25.70454545] ; [16.70454545 32.29545455],0
v2,1,0.314248,1.012736,[32 66] ; [52 81],[35.63636364 62.36363636] ; [48.36363636 84.63636364],0
s5,1,0.321784,0.981681,[18 85] ; [ 30 102],[21.03829787 81.96170213] ; [ 26.96170213 105.03829787],0
a8,1,0.33584,0.926246,[ 9 90] ; [ 17 112],[11.28947368 87.71052632] ; [ 14.71052632 114.28947368],0
p7,1,0.341091,0.906327,[38 64] ; [59 77],[41.57142857 60.42857143] ; [55.42857143 80.57142857],0
b3,1,0.342152,0.902353,[13 42] ; [24 53],[15.41666667 39.58333333] ; [21.58333333 55.41666667],0
